device_time_ms,ax,ay,az,gx,gy,gz,label
470,17000.0,-220000.0,9981000.0,2000.0,-3000.0,0.0,idle
480,22000.0,-237000.0,9987000.0,3000.0,-2000.0,1000.0,idle
490,31000.0,-243000.0,10002000.0,0.0,-3000.0,0.0,idle
500,23000.0,-239000.0,10022000.0,-1000.0,-3000.0,0.0,idle
510,28000.0,-241000.0,10017000.0,1000.0,-3000.0,0.0,idle
520,28000.0,-245000.0,9994000.0,1000.0,-3000.0,-1000.0,idle
530,17000.0,-241000.0,10003000.0,0.0,-2000.0,-1000.0,idle
540,26000.0,-250000.0,10017000.0,0.0,-2000.0,1000.0,idle
550,-2000.0,-259000.0,10005000.0,0.0,-3000.0,0.0,idle
560,21000.0,-256000.0,10005000.0,0.0,-4000.0,0.0,idle
570,27000.0,-270000.0,10041000.0,2000.0,-4000.0,1000.0,idle
580,33000.0,-262000.0,10039000.0,2000.0,-2000.0,1000.0,idle
590,31000.0,-257000.0,10011000.0,2000.0,-3000.0,0.0,idle
600,27000.0,-256000.0,9986000.0,0.0,-3000.0,-1000.0,idle
610,17000.0,-257000.0,9996000.0,1000.0,-2000.0,-1000.0,idle
620,20000.0,-239000.0,10006000.0,1000.0,-2000.0,-1000.0,idle
630,25000.0,-229000.0,9973000.0,0.0,-2000.0,-1000.0,idle
640,23000.0,-234000.0,10005000.0,1000.0,-2000.0,-1000.0,idle
650,23000.0,-226000.0,9996000.0,1000.0,-2000.0,-1000.0,idle
660,38000.0,-233000.0,9999000.0,0.0,-5000.0,0.0,idle
670,38000.0,-233000.0,9999000.0,0.0,-5000.0,0.0,idle
680,28000.0,-231000.0,10005000.0,1000.0,-3000.0,0.0,idle
690,19000.0,-241000.0,10008000.0,1000.0,-2000.0,-1000.0,idle
700,11000.0,-256000.0,10000000.0,1000.0,-4000.0,0.0,idle
710,0.0,-245000.0,9997000.0,1000.0,-5000.0,-1000.0,idle
720,0.0,-254000.0,10027000.0,0.0,-4000.0,0.0,idle
730,19000.0,-253000.0,10005000.0,0.0,-3000.0,0.0,idle
740,13000.0,-266000.0,10023000.0,-1000.0,-4000.0,0.0,idle
750,21000.0,-256000.0,10016000.0,0.0,-4000.0,-1000.0,idle
760,35000.0,-247000.0,9997000.0,1000.0,-4000.0,0.0,idle
770,37000.0,-259000.0,10008000.0,0.0,-3000.0,0.0,idle
780,19000.0,-251000.0,10026000.0,1000.0,-4000.0,0.0,idle
790,19000.0,-249000.0,10016000.0,1000.0,-5000.0,-1000.0,idle
800,29000.0,-243000.0,10008000.0,0.0,-4000.0,0.0,idle
810,22000.0,-238000.0,10012000.0,0.0,-3000.0,0.0,idle
820,13000.0,-239000.0,10005000.0,0.0,-5000.0,-1000.0,idle
830,19000.0,-229000.0,10018000.0,0.0,-4000.0,0.0,idle
840,26000.0,-253000.0,10011000.0,0.0,-2000.0,-1000.0,idle
850,17000.0,-250000.0,10005000.0,-1000.0,-4000.0,0.0,idle
860,23000.0,-231000.0,10009000.0,0.0,-4000.0,0.0,idle
870,16000.0,-250000.0,10003000.0,0.0,-4000.0,1000.0,idle
880,27000.0,-263000.0,10024000.0,0.0,-5000.0,0.0,idle
890,21000.0,-253000.0,10002000.0,0.0,-3000.0,0.0,idle
900,19000.0,-253000.0,10023000.0,1000.0,-5000.0,0.0,idle
910,20000.0,-249000.0,10008000.0,0.0,-4000.0,0.0,idle
920,19000.0,-251000.0,10006000.0,-1000.0,-4000.0,0.0,idle
930,23000.0,-256000.0,10003000.0,1000.0,-3000.0,0.0,idle
940,8000.0,-244000.0,10012000.0,0.0,-5000.0,0.0,idle
950,21000.0,-239000.0,10018000.0,0.0,-5000.0,0.0,idle
960,43000.0,-243000.0,10027000.0,0.0,-3000.0,-1000.0,idle
970,23000.0,-253000.0,10027000.0,0.0,-3000.0,0.0,idle
980,32000.0,-251000.0,10021000.0,0.0,-4000.0,0.0,idle
990,31000.0,-256000.0,10000000.0,-1000.0,-5000.0,0.0,idle
1000,26000.0,-252000.0,10008000.0,0.0,-4000.0,0.0,idle
1010,41000.0,-251000.0,10015000.0,0.0,-3000.0,0.0,idle
1020,17000.0,-256000.0,10015000.0,1000.0,-4000.0,0.0,idle
1030,29000.0,-249000.0,10020000.0,0.0,-5000.0,1000.0,idle
1040,38000.0,-223000.0,9988000.0,0.0,-4000.0,-1000.0,idle
1050,28000.0,-235000.0,10008000.0,0.0,-3000.0,0.0,idle
1060,5000.0,-238000.0,10024000.0,0.0,-4000.0,-1000.0,idle
1070,32000.0,-240000.0,10012000.0,-1000.0,-4000.0,0.0,idle
1080,21000.0,-254000.0,10011000.0,-1000.0,-3000.0,-1000.0,idle
1090,31000.0,-250000.0,10002000.0,1000.0,-5000.0,-1000.0,idle
1100,22000.0,-245000.0,10002000.0,0.0,-5000.0,-1000.0,idle
1110,23000.0,-251000.0,10009000.0,0.0,-3000.0,0.0,idle
1120,25000.0,-247000.0,10002000.0,0.0,-4000.0,-1000.0,idle
1130,26000.0,-231000.0,9988000.0,-1000.0,-4000.0,-1000.0,idle
1140,26000.0,-244000.0,10003000.0,0.0,-5000.0,0.0,idle
1150,13000.0,-244000.0,10010000.0,0.0,-4000.0,-1000.0,idle
1160,21000.0,-233000.0,10000000.0,0.0,-4000.0,0.0,idle
1170,25000.0,-232000.0,10010000.0,-1000.0,-4000.0,1000.0,idle
1180,31000.0,-245000.0,10016000.0,0.0,-4000.0,0.0,idle
1190,21000.0,-263000.0,10002000.0,0.0,-5000.0,0.0,idle
1200,26000.0,-249000.0,10012000.0,0.0,-5000.0,0.0,idle
1210,16000.0,-252000.0,10017000.0,0.0,-3000.0,-1000.0,idle
1220,13000.0,-257000.0,10005000.0,0.0,-2000.0,0.0,idle
1230,5000.0,-247000.0,9994000.0,0.0,-5000.0,0.0,idle
1240,35000.0,-254000.0,9990000.0,0.0,-5000.0,0.0,idle
1250,37000.0,-247000.0,9991000.0,0.0,-5000.0,-2000.0,idle
1260,22000.0,-253000.0,10012000.0,-1000.0,-6000.0,0.0,idle
1270,27000.0,-234000.0,10017000.0,-1000.0,-5000.0,0.0,idle
1280,16000.0,-234000.0,10018000.0,-1000.0,-5000.0,-1000.0,idle
1290,10000.0,-239000.0,10020000.0,-1000.0,-4000.0,0.0,idle
1300,38000.0,-241000.0,10009000.0,0.0,-5000.0,0.0,idle
1310,23000.0,-234000.0,10005000.0,-1000.0,-5000.0,-1000.0,idle
1320,35000.0,-227000.0,10021000.0,-1000.0,-5000.0,-1000.0,idle
1330,28000.0,-246000.0,10016000.0,0.0,-4000.0,0.0,idle
1340,23000.0,-240000.0,10009000.0,0.0,-5000.0,0.0,idle
1350,32000.0,-251000.0,10008000.0,0.0,-4000.0,0.0,idle
1360,25000.0,-254000.0,10004000.0,0.0,-3000.0,0.0,idle
1370,43000.0,-262000.0,10012000.0,0.0,-5000.0,-1000.0,idle
1380,41000.0,-265000.0,10009000.0,0.0,-3000.0,-1000.0,idle
1390,34000.0,-265000.0,10021000.0,0.0,-4000.0,0.0,idle
1400,40000.0,-256000.0,10006000.0,0.0,-5000.0,0.0,idle
1410,22000.0,-252000.0,9986000.0,0.0,-4000.0,0.0,idle
1420,1000.0,-251000.0,9999000.0,0.0,-4000.0,0.0,idle
1430,10000.0,-234000.0,10004000.0,0.0,-5000.0,0.0,idle
1440,33000.0,-235000.0,10006000.0,0.0,-5000.0,0.0,idle
1450,31000.0,-247000.0,10020000.0,1000.0,-3000.0,0.0,idle
1460,23000.0,-247000.0,10005000.0,0.0,-4000.0,0.0,idle
1470,25000.0,-233000.0,9985000.0,0.0,-4000.0,-1000.0,idle
1480,25000.0,-240000.0,10000000.0,0.0,-4000.0,0.0,idle
1490,32000.0,-237000.0,9993000.0,-1000.0,-5000.0,0.0,idle
1500,21000.0,-245000.0,9980000.0,-2000.0,-7000.0,-1000.0,idle
1510,16000.0,-239000.0,9889000.0,-3000.0,-6000.0,-1000.0,idle
1520,7000.0,-225000.0,9852000.0,-6000.0,-10000.0,1000.0,idle
1530,0.0,-216000.0,10148000.0,-9000.0,-12000.0,0.0,idle
1540,35000.0,-260000.0,10355000.0,-3000.0,-8000.0,1000.0,idle
1550,68000.0,-287000.0,10122000.0,3000.0,-2000.0,0.0,idle
1560,44000.0,-289000.0,9859000.0,3000.0,-2000.0,0.0,idle
1570,1000.0,-249000.0,9827000.0,0.0,-5000.0,0.0,idle
1580,-20000.0,-233000.0,9978000.0,-2000.0,-7000.0,-1000.0,idle
1590,21000.0,-228000.0,10033000.0,-6000.0,-7000.0,0.0,idle
1600,38000.0,-251000.0,9985000.0,-6000.0,-7000.0,1000.0,idle
1610,41000.0,-269000.0,9985000.0,-5000.0,-7000.0,1000.0,idle
1620,29000.0,-259000.0,10027000.0,-3000.0,-7000.0,1000.0,idle
1630,29000.0,-227000.0,10022000.0,-4000.0,-6000.0,0.0,idle
1640,39000.0,-215000.0,10069000.0,-5000.0,-7000.0,0.0,idle
1650,56000.0,-246000.0,10066000.0,-4000.0,-7000.0,0.0,idle
1660,35000.0,-256000.0,10023000.0,-3000.0,-5000.0,0.0,idle
1670,35000.0,-256000.0,10023000.0,-3000.0,-5000.0,0.0,idle
1680,4000.0,-233000.0,9949000.0,-1000.0,-5000.0,0.0,idle
1690,1000.0,-226000.0,9955000.0,-3000.0,-6000.0,0.0,idle
1700,25000.0,-252000.0,10008000.0,-6000.0,-6000.0,0.0,idle
1710,58000.0,-280000.0,10067000.0,-5000.0,-5000.0,1000.0,idle
1720,43000.0,-278000.0,10070000.0,-4000.0,-6000.0,0.0,idle
1730,44000.0,-265000.0,10045000.0,-2000.0,-6000.0,0.0,idle
1740,34000.0,-263000.0,10002000.0,-1000.0,-5000.0,0.0,idle
1750,27000.0,-275000.0,9982000.0,-1000.0,-4000.0,0.0,idle
1760,34000.0,-287000.0,10018000.0,-3000.0,-5000.0,-1000.0,idle
1770,23000.0,-257000.0,9996000.0,0.0,-5000.0,0.0,idle
1780,20000.0,-251000.0,10017000.0,-1000.0,-4000.0,0.0,idle
1790,16000.0,-258000.0,10046000.0,-1000.0,-5000.0,0.0,idle
1800,44000.0,-260000.0,10043000.0,-1000.0,-5000.0,0.0,idle
1810,38000.0,-266000.0,10006000.0,0.0,-4000.0,0.0,idle
1820,5000.0,-256000.0,9997000.0,0.0,-4000.0,1000.0,idle
1830,25000.0,-246000.0,9984000.0,0.0,-3000.0,0.0,idle
1840,34000.0,-246000.0,10002000.0,-1000.0,-4000.0,-1000.0,idle
1850,34000.0,-257000.0,10033000.0,-1000.0,-5000.0,0.0,idle
1860,37000.0,-266000.0,10036000.0,0.0,-5000.0,0.0,idle
1870,29000.0,-243000.0,10018000.0,0.0,-4000.0,0.0,idle
1880,40000.0,-244000.0,10014000.0,0.0,-4000.0,0.0,idle
1890,41000.0,-249000.0,10002000.0,0.0,-5000.0,0.0,idle
1900,26000.0,-249000.0,10008000.0,0.0,-5000.0,0.0,idle
1910,22000.0,-240000.0,10002000.0,0.0,-4000.0,0.0,idle
1920,23000.0,-250000.0,10003000.0,0.0,-4000.0,0.0,idle
1930,29000.0,-241000.0,10008000.0,0.0,-5000.0,0.0,idle
1940,38000.0,-254000.0,10021000.0,-1000.0,-4000.0,0.0,idle
1950,45000.0,-269000.0,10036000.0,0.0,-5000.0,0.0,idle
1960,33000.0,-270000.0,10045000.0,1000.0,-5000.0,0.0,idle
1970,27000.0,-276000.0,9999000.0,0.0,-4000.0,-1000.0,idle
1980,40000.0,-270000.0,9976000.0,1000.0,-4000.0,0.0,idle
1990,38000.0,-277000.0,9973000.0,1000.0,-3000.0,-1000.0,idle
2000,40000.0,-263000.0,10005000.0,-2000.0,-4000.0,-1000.0,idle
2010,26000.0,-259000.0,10039000.0,-1000.0,-5000.0,1000.0,idle
2020,49000.0,-266000.0,10041000.0,0.0,-4000.0,1000.0,idle
2030,41000.0,-254000.0,10022000.0,1000.0,-4000.0,0.0,idle
2040,21000.0,-254000.0,10014000.0,3000.0,-4000.0,0.0,idle
2050,14000.0,-263000.0,9998000.0,2000.0,-4000.0,0.0,idle
2060,25000.0,-259000.0,10010000.0,1000.0,-3000.0,0.0,idle
2070,43000.0,-257000.0,9990000.0,0.0,-3000.0,-1000.0,idle
2080,43000.0,-254000.0,9990000.0,1000.0,-4000.0,0.0,idle
2090,46000.0,-252000.0,9998000.0,0.0,-4000.0,0.0,idle
2100,29000.0,-249000.0,10008000.0,0.0,-5000.0,0.0,idle
2110,44000.0,-246000.0,10026000.0,0.0,-6000.0,0.0,idle
2120,53000.0,-254000.0,10026000.0,2000.0,-4000.0,0.0,idle
2130,23000.0,-249000.0,10034000.0,1000.0,-4000.0,0.0,idle
2140,26000.0,-246000.0,10017000.0,1000.0,-4000.0,0.0,idle
2150,23000.0,-268000.0,10000000.0,1000.0,-3000.0,-1000.0,idle
2160,23000.0,-265000.0,9994000.0,1000.0,-2000.0,0.0,idle
2170,37000.0,-252000.0,9984000.0,0.0,-4000.0,-1000.0,idle
2180,41000.0,-260000.0,10034000.0,1000.0,-4000.0,-1000.0,idle
2190,26000.0,-269000.0,9994000.0,0.0,-4000.0,-1000.0,idle
2200,41000.0,-250000.0,9990000.0,-1000.0,-4000.0,-1000.0,idle
2210,41000.0,-250000.0,9990000.0,-1000.0,-4000.0,-1000.0,idle
2220,37000.0,-254000.0,9994000.0,-1000.0,-4000.0,0.0,idle
2230,21000.0,-257000.0,10026000.0,-1000.0,-5000.0,-1000.0,idle
2240,28000.0,-260000.0,10015000.0,-1000.0,-5000.0,-1000.0,idle
2250,20000.0,-256000.0,10016000.0,0.0,-6000.0,0.0,idle
2260,29000.0,-276000.0,10015000.0,0.0,-4000.0,0.0,idle
2270,25000.0,-257000.0,10028000.0,0.0,-5000.0,-1000.0,idle
2280,26000.0,-258000.0,10034000.0,0.0,-4000.0,-1000.0,idle
2290,31000.0,-277000.0,10023000.0,1000.0,-2000.0,0.0,idle
2300,40000.0,-272000.0,10018000.0,1000.0,-2000.0,0.0,idle
2310,28000.0,-271000.0,10005000.0,1000.0,-3000.0,1000.0,idle
2320,39000.0,-268000.0,9999000.0,1000.0,-3000.0,0.0,idle
2330,23000.0,-268000.0,9988000.0,1000.0,-3000.0,0.0,idle
2340,26000.0,-256000.0,10005000.0,2000.0,-4000.0,-1000.0,idle
2350,25000.0,-240000.0,10000000.0,0.0,-4000.0,0.0,idle
2360,41000.0,-231000.0,9997000.0,0.0,-4000.0,0.0,idle
2370,28000.0,-223000.0,10000000.0,-1000.0,-5000.0,-1000.0,idle
2380,38000.0,-247000.0,10018000.0,-1000.0,-4000.0,-1000.0,idle
2390,38000.0,-247000.0,10018000.0,-1000.0,-4000.0,-1000.0,idle
2400,32000.0,-263000.0,10027000.0,0.0,-4000.0,0.0,idle
2410,19000.0,-264000.0,9994000.0,1000.0,-5000.0,0.0,idle
2420,38000.0,-289000.0,9978000.0,-1000.0,-5000.0,0.0,idle
2430,50000.0,-271000.0,10024000.0,-1000.0,-4000.0,0.0,idle
2440,40000.0,-283000.0,9986000.0,0.0,-4000.0,0.0,idle
2450,40000.0,-283000.0,10032000.0,-2000.0,-5000.0,0.0,idle
2460,21000.0,-275000.0,10032000.0,0.0,-4000.0,0.0,idle
2470,44000.0,-259000.0,10046000.0,0.0,-5000.0,0.0,idle
2480,37000.0,-254000.0,10015000.0,2000.0,-4000.0,0.0,idle
2490,25000.0,-243000.0,9972000.0,1000.0,-4000.0,0.0,idle
2500,38000.0,-220000.0,9973000.0,0.0,-4000.0,0.0,idle
2510,27000.0,-232000.0,10012000.0,-1000.0,-5000.0,0.0,idle
2520,29000.0,-239000.0,10027000.0,-1000.0,-5000.0,0.0,idle
2530,47000.0,-239000.0,10023000.0,-1000.0,-4000.0,0.0,idle
2540,53000.0,-259000.0,10000000.0,0.0,-3000.0,0.0,idle
2550,55000.0,-258000.0,10015000.0,0.0,-5000.0,0.0,idle
2560,25000.0,-269000.0,10045000.0,2000.0,-4000.0,0.0,idle
2570,29000.0,-284000.0,10043000.0,2000.0,-4000.0,0.0,idle
2580,40000.0,-296000.0,10017000.0,1000.0,-3000.0,0.0,idle
2590,40000.0,-296000.0,10017000.0,1000.0,-3000.0,0.0,idle
2600,39000.0,-280000.0,10004000.0,1000.0,-4000.0,-1000.0,idle
2610,16000.0,-271000.0,10000000.0,1000.0,-4000.0,0.0,idle
2620,25000.0,-269000.0,10004000.0,0.0,-3000.0,0.0,idle
2630,33000.0,-256000.0,10009000.0,0.0,-3000.0,-1000.0,idle
2640,26000.0,-225000.0,10009000.0,1000.0,-4000.0,0.0,idle
2650,8000.0,-222000.0,10016000.0,1000.0,-6000.0,1000.0,idle
2660,16000.0,-219000.0,10012000.0,1000.0,-4000.0,0.0,idle
2670,28000.0,-222000.0,10017000.0,0.0,-3000.0,0.0,idle
2680,28000.0,-222000.0,10017000.0,0.0,-3000.0,0.0,idle
2690,46000.0,-235000.0,9999000.0,0.0,-4000.0,-1000.0,idle
2700,43000.0,-241000.0,10009000.0,0.0,-6000.0,-1000.0,idle
2710,50000.0,-247000.0,10009000.0,0.0,-4000.0,0.0,idle
2720,40000.0,-256000.0,10023000.0,1000.0,-3000.0,-1000.0,idle
2730,38000.0,-259000.0,10002000.0,0.0,-4000.0,-2000.0,idle
2740,43000.0,-271000.0,10030000.0,-2000.0,-4000.0,0.0,idle
2750,21000.0,-259000.0,10005000.0,-1000.0,-4000.0,0.0,idle
2760,21000.0,-259000.0,10005000.0,-1000.0,-4000.0,0.0,idle
2770,22000.0,-263000.0,9999000.0,0.0,-3000.0,-1000.0,idle
2780,31000.0,-264000.0,10021000.0,0.0,-4000.0,-1000.0,idle
2790,34000.0,-259000.0,10011000.0,0.0,-4000.0,0.0,idle
2800,38000.0,-249000.0,10002000.0,1000.0,-4000.0,0.0,idle
2810,45000.0,-228000.0,9992000.0,2000.0,-6000.0,0.0,idle
2820,38000.0,-227000.0,10014000.0,0.0,-3000.0,0.0,idle
2830,46000.0,-226000.0,10002000.0,0.0,-2000.0,0.0,idle
2840,43000.0,-240000.0,10012000.0,0.0,-5000.0,0.0,idle
2850,37000.0,-260000.0,10004000.0,0.0,-5000.0,0.0,idle
2860,41000.0,-258000.0,10014000.0,0.0,-4000.0,0.0,idle
2870,46000.0,-258000.0,10003000.0,0.0,-4000.0,0.0,idle
2880,39000.0,-275000.0,10028000.0,-1000.0,-4000.0,-1000.0,idle
2890,14000.0,-283000.0,10024000.0,-1000.0,-5000.0,0.0,idle
2900,19000.0,-274000.0,10027000.0,0.0,-4000.0,0.0,idle
2910,26000.0,-294000.0,10012000.0,0.0,-4000.0,0.0,idle
2920,25000.0,-283000.0,9997000.0,-1000.0,-4000.0,0.0,idle
2930,20000.0,-277000.0,10008000.0,0.0,-5000.0,0.0,idle
2940,9000.0,-234000.0,9996000.0,0.0,-4000.0,-1000.0,idle
2950,14000.0,-243000.0,9992000.0,1000.0,-3000.0,-1000.0,idle
2960,49000.0,-231000.0,10011000.0,0.0,-4000.0,0.0,idle
2970,32000.0,-227000.0,10016000.0,0.0,-4000.0,0.0,idle
2980,31000.0,-217000.0,10012000.0,0.0,-4000.0,1000.0,idle
2990,28000.0,-239000.0,9998000.0,0.0,-4000.0,0.0,idle
3000,28000.0,-239000.0,9998000.0,0.0,-4000.0,0.0,idle
3010,22000.0,-257000.0,10030000.0,1000.0,-4000.0,0.0,idle
3020,33000.0,-265000.0,10008000.0,0.0,-5000.0,0.0,idle
3030,16000.0,-272000.0,10018000.0,0.0,-4000.0,0.0,idle
3040,17000.0,-275000.0,10002000.0,0.0,-5000.0,0.0,idle
3050,20000.0,-282000.0,10012000.0,-1000.0,-3000.0,0.0,idle
3060,28000.0,-289000.0,10022000.0,0.0,-5000.0,1000.0,idle
3070,29000.0,-287000.0,10010000.0,0.0,-5000.0,0.0,idle
3080,34000.0,-269000.0,10010000.0,0.0,-4000.0,-1000.0,idle
3090,46000.0,-263000.0,9999000.0,-1000.0,-3000.0,0.0,idle
3100,49000.0,-247000.0,10008000.0,-1000.0,-5000.0,0.0,idle
3110,40000.0,-263000.0,10030000.0,-1000.0,-4000.0,-1000.0,idle
3120,47000.0,-253000.0,10017000.0,-1000.0,-4000.0,0.0,idle
3130,39000.0,-235000.0,10010000.0,2000.0,-4000.0,1000.0,idle
3140,34000.0,-250000.0,10006000.0,1000.0,-5000.0,0.0,idle
3150,21000.0,-241000.0,10011000.0,0.0,-5000.0,-1000.0,idle
3160,25000.0,-232000.0,10017000.0,0.0,-4000.0,-1000.0,idle
3170,31000.0,-240000.0,10002000.0,0.0,-4000.0,0.0,idle
3180,28000.0,-251000.0,10004000.0,-1000.0,-4000.0,0.0,idle
3190,25000.0,-264000.0,10028000.0,0.0,-4000.0,0.0,idle
3200,39000.0,-277000.0,10010000.0,0.0,-4000.0,0.0,idle
3210,39000.0,-281000.0,10006000.0,0.0,-4000.0,0.0,idle
3220,22000.0,-275000.0,10014000.0,0.0,-5000.0,0.0,idle
3230,35000.0,-280000.0,10020000.0,0.0,-2000.0,-1000.0,idle
3240,43000.0,-283000.0,10026000.0,0.0,-3000.0,-2000.0,idle
3250,43000.0,-281000.0,10026000.0,0.0,-4000.0,-1000.0,idle
3260,34000.0,-270000.0,9996000.0,0.0,-4000.0,-1000.0,idle
3270,35000.0,-263000.0,10012000.0,-1000.0,-4000.0,0.0,idle
3280,39000.0,-247000.0,10016000.0,1000.0,-4000.0,0.0,idle
3290,19000.0,-245000.0,10023000.0,1000.0,-4000.0,0.0,idle
3300,13000.0,-227000.0,10021000.0,1000.0,-5000.0,0.0,idle
3310,19000.0,-244000.0,10009000.0,1000.0,-3000.0,0.0,idle
3320,16000.0,-237000.0,10003000.0,1000.0,-4000.0,0.0,idle
3330,27000.0,-238000.0,10015000.0,0.0,-4000.0,0.0,idle
3340,33000.0,-240000.0,10011000.0,0.0,-4000.0,0.0,idle
3350,46000.0,-245000.0,10010000.0,1000.0,-4000.0,0.0,idle
3360,51000.0,-266000.0,10004000.0,0.0,-4000.0,0.0,idle
3370,35000.0,-268000.0,10012000.0,0.0,-4000.0,0.0,idle
3380,28000.0,-266000.0,10006000.0,0.0,-2000.0,-1000.0,idle
3390,44000.0,-276000.0,10024000.0,-1000.0,-5000.0,-1000.0,idle
3400,31000.0,-276000.0,10016000.0,-1000.0,-5000.0,0.0,idle
3410,33000.0,-281000.0,10021000.0,0.0,-4000.0,0.0,idle
3420,32000.0,-278000.0,10027000.0,0.0,-4000.0,0.0,idle
3430,19000.0,-272000.0,10004000.0,1000.0,-5000.0,0.0,idle
3440,32000.0,-269000.0,10005000.0,2000.0,-4000.0,0.0,idle
3450,44000.0,-259000.0,10014000.0,1000.0,-3000.0,0.0,idle
3460,32000.0,-264000.0,10021000.0,1000.0,-3000.0,0.0,idle
3470,21000.0,-251000.0,10014000.0,1000.0,-4000.0,0.0,idle
3480,39000.0,-251000.0,9996000.0,0.0,-5000.0,0.0,idle
3490,20000.0,-235000.0,9997000.0,0.0,-3000.0,-1000.0,idle
3500,29000.0,-233000.0,10011000.0,-1000.0,-3000.0,0.0,idle
3510,33000.0,-238000.0,10020000.0,0.0,-4000.0,0.0,idle
3520,29000.0,-249000.0,10000000.0,1000.0,-5000.0,0.0,idle
3530,31000.0,-251000.0,10004000.0,0.0,-3000.0,-1000.0,idle
3540,31000.0,-241000.0,10008000.0,-1000.0,-2000.0,-1000.0,idle
3550,26000.0,-275000.0,10003000.0,0.0,-3000.0,-1000.0,idle
3560,27000.0,-272000.0,10012000.0,0.0,-3000.0,0.0,idle
3570,34000.0,-268000.0,10009000.0,0.0,-4000.0,0.0,idle
3580,39000.0,-269000.0,10011000.0,0.0,-3000.0,-1000.0,idle
3590,28000.0,-264000.0,9998000.0,0.0,-4000.0,0.0,idle
3600,46000.0,-268000.0,10015000.0,0.0,-5000.0,-1000.0,idle
3610,39000.0,-263000.0,10026000.0,0.0,-4000.0,0.0,idle
3620,28000.0,-271000.0,10004000.0,1000.0,-3000.0,-1000.0,idle
3630,16000.0,-260000.0,10008000.0,1000.0,-4000.0,0.0,idle
3640,31000.0,-237000.0,10003000.0,0.0,-5000.0,0.0,idle
3650,34000.0,-238000.0,9996000.0,0.0,-4000.0,0.0,idle
