IQ,9,0,7,12.0,53.0,22.0,-55.0
IQ,9,0,8,26.0,46.0,35.0,-47.0
IQ,9,0,9,9.0,51.0,12.0,-55.0
IQ,9,0,10,9.0,-54.0,1.0,57.0
IQ,9,0,11,-49.0,-23.0,-57.0,12.0
IQ,9,0,12,-46.0,-34.0,-58.0,20.0
IQ,9,0,13,-32.0,-54.0,-40.0,51.0
IQ,9,0,14,63.0,24.0,68.0,-18.0
IQ,9,0,15,-18.0,-69.0,-14.0,76.0
IQ,9,0,16,47.0,65.0,41.0,-73.0
IQ,9,0,17,-51.0,66.0,-73.0,-50.0
IQ,9,0,18,-8.0,-91.0,35.0,86.0
IQ,9,0,19,97.0,4.0,73.0,-65.0
IQ,9,0,20,-26.0,-99.0,57.0,84.0
IQ,9,0,21,58.0,88.0,-46.0,-95.0
IQ,9,0,22,-16.0,-108.0,99.0,46.0
IQ,9,0,23,0.0,0.0,0.0,0.0
IQ,9,0,24,0.0,0.0,0.0,0.0
IQ,9,0,25,0.0,0.0,0.0,0.0
IQ,9,0,26,-74.0,-101.0,121.0,14.0
IQ,9,0,27,0.0,0.0,0.0,0.0
IQ,9,0,28,22.0,-132.0,53.0,-118.0
IQ,9,0,29,-68.0,-122.0,114.0,-71.0
IQ,9,0,30,-123.0,-75.0,135.0,-32.0
IQ,9,0,31,0.0,0.0,0.0,0.0
IQ,9,0,32,-1.0,156.0,24.0,145.0
IQ,9,0,33,126.0,101.0,-70.0,135.0
IQ,9,0,34,-69.0,149.0,136.0,70.0
IQ,9,0,35,59.0,158.0,77.0,134.0
IQ,9,0,36,0.0,0.0,0.0,0.0
IQ,9,0,37,0.0,0.0,0.0,0.0
IQ,9,0,38,163.0,-44.0,-20.0,152.0
IQ,9,0,39,-139.0,97.0,48.0,-146.0
IQ,9,0,40,165.0,13.0,89.0,123.0
IQ,9,0,41,0.0,0.0,0.0,0.0
IQ,9,0,42,-1.0,-164.0,-77.0,125.0
IQ,9,0,43,116.0,-113.0,65.0,131.0
IQ,9,0,44,-149.0,67.0,-120.0,-84.0
IQ,9,0,45,-81.0,138.0,-86.0,-111.0
IQ,9,0,46,-141.0,63.0,-137.0,-7.0
IQ,9,0,47,-145.0,50.0,-128.0,34.0
IQ,9,0,48,-117.0,-88.0,-26.0,125.0
IQ,9,0,49,-122.0,75.0,-117.0,36.0
IQ,9,0,50,-119.0,69.0,-105.0,53.0
IQ,9,0,51,-129.0,-38.0,1.0,116.0
IQ,9,0,52,-129.0,-17.0,-5.0,110.0
IQ,9,0,53,-39.0,121.0,-109.0,22.0
IQ,9,0,54,-118.0,-44.0,40.0,100.0
IQ,9,0,55,-122.0,23.0,-4.0,104.0
IQ,9,0,56,0.0,0.0,0.0,0.0
IQ,9,0,57,0.0,0.0,0.0,0.0
IQ,9,0,58,0.0,0.0,0.0,0.0
IQ,9,0,59,0.0,0.0,0.0,0.0
IQ,9,0,60,84.0,89.0,-105.0,-11.0
IQ,9,0,61,0.0,0.0,0.0,0.0
IQ,9,0,62,92.0,-101.0,-12.0,-111.0
IQ,9,0,63,0.0,0.0,0.0,0.0
IQ,9,0,64,-97.0,-111.0,110.0,-58.0
IQ,9,0,65,0.0,0.0,0.0,0.0
IQ,9,0,66,34.0,153.0,-40.0,136.0
IQ,9,0,67,-63.0,150.0,71.0,118.0
IQ,9,0,68,48.0,160.0,12.0,144.0
IQ,9,0,69,163.0,-64.0,-139.0,50.0
IQ,9,0,70,-162.0,79.0,145.0,-50.0
IQ,9,0,71,-144.0,115.0,144.0,-57.0
IQ,9,0,72,186.0,6.0,-48.0,153.0
IQ,9,0,73,52.0,182.0,153.0,52.0
IQ,9,0,74,87.0,-171.0,-124.0,106.0
IQ,9,0,75,189.0,-20.0,41.0,160.0
IQ,9,0,76,-105.0,156.0,40.0,-160.0
CS,9,0,1,4.099,5.146,3.393,18,815
IQ,10,0,2,43.0,52.0,77.0,-17.0
IQ,10,0,3,36.0,58.0,65.0,-28.0
IQ,10,0,4,-35.0,53.0,-11.0,-68.0
IQ,10,0,5,-37.0,48.0,-22.0,-64.0
IQ,10,0,6,-54.0,-25.0,-61.0,11.0
IQ,10,0,7,31.0,-48.0,18.0,57.0
IQ,10,0,8,-16.0,-52.0,-26.0,52.0
IQ,10,0,9,-22.0,46.0,-9.0,-57.0
IQ,10,0,10,-40.0,-36.0,-52.0,23.0
IQ,10,0,11,-56.0,-1.0,-56.0,-19.0
IQ,10,0,12,34.0,59.0,48.0,-38.0
IQ,10,0,13,52.0,-35.0,41.0,52.0
IQ,10,0,14,-22.0,66.0,-5.0,-73.0
IQ,10,0,15,38.0,64.0,45.0,-61.0
IQ,10,0,16,75.0,-25.0,77.0,26.0
IQ,10,0,17,0.0,0.0,0.0,0.0
IQ,10,0,18,0.0,0.0,0.0,0.0
IQ,10,0,19,0.0,0.0,0.0,0.0
IQ,10,0,20,73.0,-74.0,99.0,11.0
IQ,10,0,21,-13.0,-108.0,83.0,69.0
IQ,10,0,22,0.0,0.0,0.0,0.0
IQ,10,0,23,0.0,0.0,0.0,0.0
IQ,10,0,24,0.0,0.0,0.0,0.0
IQ,10,0,25,0.0,0.0,0.0,0.0
IQ,10,0,26,0.0,0.0,0.0,0.0
IQ,10,0,27,99.0,88.0,-118.0,-38.0
IQ,10,0,28,-18.0,-138.0,110.0,-69.0
IQ,10,0,29,0.0,0.0,0.0,0.0
IQ,10,0,30,96.0,-115.0,-28.0,-135.0
IQ,10,0,31,148.0,-48.0,-126.0,-72.0
IQ,10,0,32,0.0,0.0,0.0,0.0
IQ,10,0,33,0.0,0.0,0.0,0.0
IQ,10,0,34,-168.0,-29.0,126.0,-86.0
