device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
855948,153233.0,-839193.0,10049968.0,-27165.0,-18110.0,-5326.0,19820000.0,57352000.0,100959000.0,vel2
855958,2118933.0,-243018.0,9923071.0,8522.0,-11718.0,10120.0,19820000.0,57352000.0,100959000.0,vel2
855968,-424983.0,-341184.0,10054756.0,24501.0,29295.0,-5859.0,19820000.0,57352000.0,100959000.0,vel2
855978,697931.0,797293.0,10036799.0,25034.0,-21305.0,-13848.0,19820000.0,57352000.0,100959000.0,vel2
855988,-105348.0,-27534.0,9918283.0,-29295.0,2663.0,-1597.0,19820000.0,57352000.0,100959000.0,vel2
855998,27534.0,-808067.0,10029616.0,-28763.0,-17044.0,-3728.0,19820000.0,57352000.0,100959000.0,vel2
856008,2437371.0,-246610.0,9997294.0,7457.0,-19175.0,12250.0,19820000.0,57352000.0,100959000.0,vel2
856018,-556668.0,-621314.0,9999688.0,21305.0,38883.0,1597.0,19820000.0,57352000.0,100959000.0,vel2
856028,353155.0,754196.0,9948211.0,30360.0,-19707.0,-12783.0,19820000.0,57352000.0,100959000.0,vel2
856038,249004.0,195133.0,9975745.0,-23436.0,-3728.0,532.0,19820000.0,57352000.0,100959000.0,vel2
856048,184359.0,-822433.0,10032011.0,-33024.0,-10652.0,-1597.0,19820000.0,57352000.0,100959000.0,vel2
856058,2454131.0,-325621.0,10117007.0,4261.0,-24501.0,5859.0,19820000.0,57352000.0,100959000.0,vel2
856068,-745816.0,-782927.0,9963774.0,19175.0,43144.0,-532.0,19820000.0,57352000.0,100959000.0,vel2
856078,159219.0,602160.0,9947014.0,34622.0,-16512.0,-12783.0,19820000.0,57352000.0,100959000.0,vel2
856088,701522.0,486037.0,9994899.0,-17044.0,-12783.0,-2130.0,19820000.0,57352000.0,100959000.0,vel2
856098,190344.0,-782927.0,9932648.0,-40481.0,-5859.0,-2130.0,19820000.0,57352000.0,100959000.0,vel2
856108,2305686.0,-494417.0,10240313.0,-1065.0,-29828.0,532.0,19820000.0,57352000.0,100959000.0,vel2
856118,-852361.0,-707508.0,9932648.0,17577.0,45807.0,2130.0,19820000.0,57352000.0,100959000.0,vel2
856128,-140065.0,577020.0,9879974.0,37818.0,-10652.0,-11185.0,19820000.0,57352000.0,100959000.0,vel2
856138,1331216.0,774547.0,10010462.0,-8522.0,-19707.0,-2130.0,19820000.0,57352000.0,100959000.0,vel2
856148,69433.0,-737436.0,9998491.0,-44209.0,-532.0,-1597.0,19820000.0,57352000.0,100959000.0,vel2
856158,1939362.0,-501600.0,10120599.0,-5326.0,-29295.0,-3195.0,19820000.0,57352000.0,100959000.0,vel2
856168,-687156.0,-712296.0,9839271.0,15979.0,42079.0,10120.0,19820000.0,57352000.0,100959000.0,vel2
856178,-169993.0,524346.0,10090670.0,37818.0,-5859.0,-9587.0,19820000.0,57352000.0,100959000.0,vel2
856188,1684372.0,846376.0,9937437.0,-532.0,-22903.0,-2663.0,19820000.0,57352000.0,100959000.0,vel2
856198,-219076.0,-776942.0,10032011.0,-44209.0,4793.0,-532.0,19820000.0,57352000.0,100959000.0,vel2
856208,1501210.0,-560260.0,10040391.0,-7989.0,-30893.0,-5326.0,19820000.0,57352000.0,100959000.0,vel2
856218,-338789.0,-666805.0,9854834.0,13316.0,35154.0,18642.0,19820000.0,57352000.0,100959000.0,vel2
856228,-196330.0,283721.0,10024828.0,35154.0,-2663.0,-11718.0,19820000.0,57352000.0,100959000.0,vel2
856238,1871125.0,949329.0,9998491.0,4261.0,-25034.0,-5326.0,19820000.0,57352000.0,100959000.0,vel2
856248,-293298.0,-794899.0,10005674.0,-40481.0,13316.0,532.0,19820000.0,57352000.0,100959000.0,vel2
856258,1027143.0,-565048.0,10006871.0,-5859.0,-31958.0,-5326.0,19820000.0,57352000.0,100959000.0,vel2
856268,153233.0,-549486.0,9932648.0,10652.0,25034.0,22903.0,19820000.0,57352000.0,100959000.0,vel2
856278,-73025.0,-7182.0,9954197.0,28763.0,4793.0,-11718.0,19820000.0,57352000.0,100959000.0,vel2
856288,1875914.0,964892.0,10155316.0,7989.0,-31958.0,-11718.0,19820000.0,57352000.0,100959000.0,vel2
856298,-410618.0,-752999.0,9939831.0,-38350.0,14914.0,1597.0,19820000.0,57352000.0,100959000.0,vel2
856308,668002.0,-662016.0,10040391.0,-8522.0,-27165.0,-7457.0,19820000.0,57352000.0,100959000.0,vel2
856318,708705.0,-415406.0,10024828.0,11185.0,12250.0,16512.0,19820000.0,57352000.0,100959000.0,vel2
856328,-87391.0,-23942.0,9888354.0,27165.0,11185.0,-10120.0,19820000.0,57352000.0,100959000.0,vel2
856338,1595784.0,804476.0,10167287.0,12250.0,-31958.0,-13848.0,19820000.0,57352000.0,100959000.0,vel2
856348,-411815.0,-557866.0,9894340.0,-38350.0,13316.0,4261.0,19820000.0,57352000.0,100959000.0,vel2
856358,403435.0,-622511.0,9976942.0,-14914.0,-22903.0,-5326.0,19820000.0,57352000.0,100959000.0,vel2
856368,1303682.0,-253793.0,10051165.0,11718.0,532.0,15446.0,19820000.0,57352000.0,100959000.0,vel2
856378,-179570.0,-61054.0,9953000.0,25567.0,19175.0,-4261.0,19830000.0,57382000.0,100957000.0,vel2
856388,1279739.0,791307.0,10137359.0,16512.0,-28763.0,-10120.0,19830000.0,57382000.0,100957000.0,vel2
856398,-496812.0,-459700.0,9900325.0,-35687.0,14381.0,7457.0,19830000.0,57382000.0,100957000.0,vel2
856408,338789.0,-634482.0,10089473.0,-15979.0,-22903.0,-3195.0,19830000.0,57382000.0,100957000.0,vel2
856418,2026753.0,-75419.0,9933845.0,8522.0,-7457.0,15979.0,19830000.0,57382000.0,100957000.0,vel2
856428,-604554.0,-409420.0,10018842.0,18642.0,29828.0,-2663.0,19830000.0,57382000.0,100957000.0,vel2
856438,932570.0,817644.0,10046376.0,22903.0,-29295.0,-10652.0,19830000.0,57382000.0,100957000.0,vel2
856448,-184359.0,-237033.0,9876383.0,-31426.0,9587.0,9055.0,19830000.0,57382000.0,100957000.0,vel2
856458,23942.0,-762576.0,10047573.0,-20773.0,-17577.0,-1065.0,19830000.0,57382000.0,100957000.0,vel2
856468,2545114.0,-106545.0,10012856.0,9587.0,-18642.0,9587.0,19830000.0,57382000.0,100957000.0,vel2
856478,-792504.0,-629694.0,9996096.0,16512.0,39415.0,-2663.0,19830000.0,57382000.0,100957000.0,vel2
856488,422589.0,705113.0,9931451.0,27697.0,-25567.0,-8522.0,19830000.0,57382000.0,100957000.0,vel2
856498,277735.0,116122.0,9960182.0,-26099.0,-4261.0,7989.0,19830000.0,57382000.0,100957000.0,vel2
856508,174782.0,-861938.0,10014054.0,-30893.0,-9587.0,0.0,19830000.0,57382000.0,100957000.0,vel2
856518,2440963.0,-275341.0,10120599.0,5859.0,-23436.0,1065.0,19830000.0,57382000.0,100957000.0,vel2
856528,-794899.0,-705113.0,9987717.0,17577.0,42079.0,-1065.0,19830000.0,57382000.0,100957000.0,vel2
856539,199921.0,668002.0,9963774.0,31958.0,-18110.0,-7457.0,19830000.0,57382000.0,100957000.0,vel2
856549,651242.0,272947.0,9996096.0,-19175.0,-10120.0,7457.0,19830000.0,57382000.0,100957000.0,vel2
856559,359141.0,-761379.0,9960182.0,-35687.0,-7457.0,3195.0,19830000.0,57382000.0,100957000.0,vel2
856569,2166818.0,-420195.0,10204398.0,2130.0,-26632.0,532.0,19830000.0,57382000.0,100957000.0,vel2
856579,-948132.0,-693142.0,9903917.0,14914.0,42079.0,9587.0,19830000.0,57382000.0,100957000.0,vel2
856589,125699.0,630891.0,9902720.0,33556.0,-16512.0,-5859.0,19830000.0,57382000.0,100957000.0,vel2
856599,1145660.0,525543.0,10061939.0,-14914.0,-12250.0,9587.0,19830000.0,57382000.0,100957000.0,vel2
856609,70631.0,-770956.0,10000885.0,-31958.0,0.0,7457.0,19830000.0,57382000.0,100957000.0,vel2
856619,1976473.0,-148445.0,10186441.0,3728.0,-31426.0,-532.0,19830000.0,57382000.0,100957000.0,vel2
856629,-933767.0,-724268.0,9814132.0,7989.0,42079.0,16512.0,19830000.0,57382000.0,100957000.0,vel2
856639,-55068.0,416603.0,10041588.0,31958.0,-13848.0,-532.0,19830000.0,57382000.0,100957000.0,vel2
856649,1854365.0,623708.0,9957788.0,-5326.0,-19175.0,13848.0,19830000.0,57382000.0,100957000.0,vel2
856659,-349564.0,-866727.0,10042785.0,-33024.0,9587.0,13848.0,19830000.0,57382000.0,100957000.0,vel2
856669,1687963.0,-137670.0,10071516.0,6391.0,-34622.0,-3728.0,19830000.0,57382000.0,100957000.0,vel2
856679,-568640.0,-688353.0,9833286.0,3728.0,38350.0,19175.0,19830000.0,57382000.0,100957000.0,vel2
856689,-568640.0,-688353.0,9833286.0,3728.0,38350.0,19175.0,19830000.0,57382000.0,100957000.0,vel2
856699,-253793.0,198724.0,10087079.0,28763.0,-10120.0,1597.0,19830000.0,57382000.0,100957000.0,vel2
856709,2219492.0,713493.0,9954197.0,1065.0,-25567.0,14381.0,19830000.0,57382000.0,100957000.0,vel2
856719,-493220.0,-958907.0,9996096.0,-31958.0,17044.0,19707.0,19830000.0,57382000.0,100957000.0,vel2
856729,1262979.0,-106545.0,10046376.0,6924.0,-34622.0,-3728.0,19830000.0,57382000.0,100957000.0,vel2
856739,-64645.0,-634482.0,9891946.0,-532.0,27697.0,17044.0,19830000.0,57382000.0,100957000.0,vel2
856749,-199921.0,2394.0,10106233.0,21838.0,-5859.0,1597.0,19830000.0,57382000.0,100957000.0,vel2
856759,2407443.0,664411.0,10100247.0,5859.0,-28230.0,14914.0,19830000.0,57382000.0,100957000.0,vel2
856769,-895458.0,-1088197.0,9906311.0,-28763.0,29295.0,17577.0,19830000.0,57382000.0,100957000.0,vel2
856779,1009186.0,-98165.0,10036799.0,9055.0,-37285.0,532.0,19830000.0,57382000.0,100957000.0,vel2
856789,448926.0,-453715.0,10020039.0,-3195.0,19175.0,23436.0,19830000.0,57382000.0,100957000.0,vel2
856799,-306467.0,-287312.0,9929057.0,15979.0,1597.0,2130.0,19830000.0,57382000.0,100957000.0,vel2
856809,2439765.0,670396.0,10204398.0,12783.0,-36220.0,18110.0,19830000.0,57382000.0,100957000.0,vel2
856819,-1237840.0,-957709.0,9896734.0,-27165.0,38350.0,24501.0,19830000.0,57382000.0,100957000.0,vel2
856829,792504.0,83799.0,9992505.0,11718.0,-37285.0,-3195.0,19830000.0,57382000.0,100957000.0,vel2
856839,1162420.0,-126896.0,9998491.0,-4793.0,9055.0,19707.0,19830000.0,57382000.0,100957000.0,vel2
856849,-591385.0,-427378.0,9953000.0,4261.0,10652.0,-9055.0,19830000.0,57382000.0,100957000.0,vel2
856859,2314066.0,721873.0,10192427.0,15979.0,-41546.0,4261.0,19830000.0,57382000.0,100957000.0,vel2
856869,-1235445.0,-786519.0,9793780.0,-25034.0,42611.0,11718.0,19830000.0,57382000.0,100957000.0,vel2
856879,339987.0,32322.0,10071516.0,10120.0,-30893.0,-9055.0,19830000.0,57382000.0,100957000.0,vel2
856889,2098581.0,249004.0,9888354.0,0.0,-9055.0,18642.0,19830000.0,57382000.0,100957000.0,vel2
856899,-944541.0,-812856.0,9998491.0,-5859.0,26099.0,-11185.0,19830000.0,57382000.0,100957000.0,vel2
856909,1921405.0,562654.0,10064333.0,19175.0,-42611.0,0.0,19830000.0,57382000.0,100957000.0,vel2
856919,-670396.0,-624905.0,9811737.0,-18110.0,37818.0,16512.0,19830000.0,57382000.0,100957000.0,vel2
856929,-175979.0,-266961.0,10108627.0,7457.0,-20240.0,-8522.0,19830000.0,57382000.0,100957000.0,vel2
856939,2728276.0,481249.0,9954197.0,3728.0,-25567.0,17577.0,19830000.0,57382000.0,100957000.0,vel2
856949,-963695.0,-999609.0,9999688.0,-13316.0,32491.0,3195.0,19830000.0,57382000.0,100957000.0,vel2
856959,1314456.0,325621.0,10022434.0,18110.0,-41013.0,-2130.0,19830000.0,57382000.0,100957000.0,vel2
856969,-87391.0,-494417.0,9939831.0,-15446.0,28230.0,23436.0,19830000.0,57382000.0,100957000.0,vel2
856979,-135276.0,-328015.0,10042785.0,7989.0,-12250.0,-9055.0,19830000.0,57382000.0,100957000.0,vel2
856989,2609759.0,526740.0,10114613.0,6924.0,-30360.0,11185.0,19830000.0,57382000.0,100957000.0,vel2
856999,-999609.0,-1091789.0,9932648.0,-17577.0,36752.0,8522.0,19830000.0,57382000.0,100957000.0,vel2
857009,950527.0,221470.0,10037996.0,16512.0,-37818.0,-12783.0,19830000.0,57382000.0,100957000.0,vel2
857019,395055.0,-317241.0,10029616.0,-11185.0,20773.0,23969.0,19830000.0,57382000.0,100957000.0,vel2
857029,-110136.0,-390266.0,9958985.0,5859.0,-4261.0,-13848.0,19830000.0,57382000.0,100957000.0,vel2
857039,2486454.0,445335.0,10181653.0,8522.0,-33556.0,1065.0,19830000.0,57382000.0,100957000.0,vel2
857049,-1254599.0,-922992.0,9879974.0,-20240.0,42079.0,3728.0,19830000.0,57382000.0,100957000.0,vel2
857059,693142.0,172387.0,9997294.0,15446.0,-35687.0,-15446.0,19830000.0,57382000.0,100957000.0,vel2
857069,1160026.0,-55068.0,9979337.0,-6391.0,6391.0,21305.0,19830000.0,57382000.0,100957000.0,vel2
857079,-502797.0,-398646.0,9997294.0,1065.0,6391.0,-18110.0,19830000.0,57382000.0,100957000.0,vel2
857089,2287729.0,557866.0,10203201.0,12250.0,-39415.0,-3728.0,19830000.0,57382000.0,100957000.0,vel2
857099,-1255797.0,-812856.0,9797372.0,-21305.0,42611.0,9055.0,19830000.0,57382000.0,100957000.0,vel2
857109,378295.0,156824.0,10091867.0,13316.0,-30893.0,-15979.0,19830000.0,57382000.0,100957000.0,vel2
857119,1958516.0,263370.0,9888354.0,-4261.0,-7989.0,17577.0,19830000.0,57382000.0,100957000.0,vel2
857129,-930175.0,-733845.0,9994899.0,-6924.0,21305.0,-13848.0,19830000.0,57382000.0,100957000.0,vel2
857140,1980065.0,584203.0,10090670.0,15979.0,-44209.0,-3728.0,19830000.0,57382000.0,100957000.0,vel2
857150,-839193.0,-663214.0,9794977.0,-19175.0,39948.0,18110.0,19830000.0,57382000.0,100957000.0,vel2
857160,101756.0,-98165.0,10102642.0,12250.0,-23436.0,-17044.0,19830000.0,57382000.0,100957000.0,vel2
857170,2528354.0,538711.0,9992505.0,1597.0,-17044.0,14381.0,19830000.0,57382000.0,100957000.0,vel2
857180,-1183968.0,-1016369.0,9987717.0,-13848.0,35154.0,-7457.0,19830000.0,57382000.0,100957000.0,vel2
857190,1556278.0,442940.0,10049968.0,18642.0,-47938.0,-7457.0,19830000.0,57382000.0,100957000.0,vel2
857200,-171190.0,-542303.0,9917085.0,-17577.0,30360.0,25567.0,19830000.0,57382000.0,100957000.0,vel2
857210,-64645.0,-355549.0,10006871.0,7989.0,-13316.0,-19175.0,19830000.0,57382000.0,100957000.0,vel2
857220,2700741.0,536317.0,10149330.0,8522.0,-27165.0,4793.0,19830000.0,57382000.0,100957000.0,vel2
857230,-1304879.0,-1088197.0,9912297.0,-15446.0,43677.0,-8522.0,19830000.0,57382000.0,100957000.0,vel2
857240,1060663.0,295692.0,10032011.0,18110.0,-46340.0,-8522.0,19830000.0,57382000.0,100957000.0,vel2
857250,508783.0,-209499.0,10012856.0,-15979.0,15979.0,21305.0,19830000.0,57382000.0,100957000.0,vel2
857260,-308861.0,-527937.0,9964971.0,-2663.0,-1065.0,-21838.0,19830000.0,57382000.0,100957000.0,vel2
857270,2675602.0,349564.0,10148133.0,9055.0,-38883.0,3195.0,19830000.0,57382000.0,100957000.0,vel2
857280,-1422199.0,-924190.0,9873988.0,-13848.0,47938.0,-1597.0,19830000.0,57382000.0,100957000.0,vel2
857290,529134.0,304072.0,9996096.0,20240.0,-37818.0,-11185.0,19830000.0,57382000.0,100957000.0,vel2
857300,1416213.0,172387.0,10000885.0,-9587.0,1597.0,21305.0,19830000.0,57382000.0,100957000.0,vel2
857310,-732648.0,-553077.0,9967365.0,-9587.0,13316.0,-15446.0,19830000.0,57382000.0,100957000.0,vel2
857320,2411034.0,554274.0,10169681.0,13848.0,-44742.0,-2130.0,19830000.0,57382000.0,100957000.0,vel2
857330,-1235445.0,-859544.0,9780612.0,-17044.0,46340.0,7457.0,19830000.0,57382000.0,100957000.0,vel2
857340,240624.0,189147.0,10088276.0,18110.0,-29295.0,-15979.0,19830000.0,57382000.0,100957000.0,vel2
857350,2124918.0,404632.0,9875186.0,-2130.0,-9587.0,18110.0,19830000.0,57382000.0,100957000.0,vel2
857360,-1011581.0,-816447.0,9988914.0,-10652.0,24501.0,-11718.0,19830000.0,57382000.0,100957000.0,vel2
857370,1947742.0,553077.0,10140950.0,14914.0,-46340.0,-8522.0,19830000.0,57382000.0,100957000.0,vel2
857380,-774547.0,-675185.0,9778217.0,-20240.0,37285.0,16512.0,19840000.0,57401000.0,100957000.0,vel2
857390,29928.0,-140065.0,10073910.0,11185.0,-21838.0,-20240.0,19840000.0,57401000.0,100957000.0,vel2
857400,2515185.0,483643.0,9990111.0,2130.0,-18642.0,13848.0,19840000.0,57401000.0,100957000.0,vel2
857410,-1037918.0,-903838.0,9978139.0,-12783.0,32491.0,-8522.0,19840000.0,57401000.0,100957000.0,vel2
857420,1364736.0,373506.0,10043982.0,16512.0,-42079.0,-12250.0,19840000.0,57401000.0,100957000.0,vel2
857430,-198724.0,-545894.0,9919480.0,-17577.0,28763.0,19707.0,19840000.0,57401000.0,100957000.0,vel2
