device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
1228032,-57462.0,-210696.0,9988914.0,0.0,2130.0,-6924.0,19910000.0,57686000.0,100967000.0,vel3
1228042,1792114.0,74222.0,9969759.0,3728.0,-20773.0,1065.0,19910000.0,57686000.0,100967000.0,vel3
1228052,-53871.0,-379492.0,9986519.0,-3195.0,12783.0,-3195.0,19910000.0,57686000.0,100967000.0,vel3
1228062,1242628.0,3591.0,10164893.0,1065.0,-21305.0,-6924.0,19910000.0,57686000.0,100967000.0,vel3
1228072,-89785.0,-317241.0,9845257.0,-6391.0,15979.0,2663.0,19910000.0,57686000.0,100967000.0,vel3
1228082,332804.0,-99362.0,10037996.0,4793.0,-10652.0,-8522.0,19910000.0,57686000.0,100967000.0,vel3
1228092,389069.0,-140065.0,10004476.0,2130.0,1597.0,4261.0,19910000.0,57686000.0,100967000.0,vel3
1228102,-81405.0,-227456.0,10040391.0,0.0,-1597.0,-8522.0,19910000.0,57686000.0,100967000.0,vel3
1228112,1727469.0,61054.0,9903917.0,532.0,-17577.0,2130.0,19910000.0,57686000.0,100967000.0,vel3
1228122,10774.0,-259778.0,9988914.0,-3195.0,12250.0,-5859.0,19910000.0,57686000.0,100967000.0,vel3
1228132,1505998.0,-10774.0,10144542.0,3195.0,-21305.0,-4261.0,19910000.0,57686000.0,100967000.0,vel3
1228142,-172387.0,-336395.0,9942225.0,-5326.0,17577.0,1065.0,19910000.0,57686000.0,100967000.0,vel3
1228152,506389.0,-16759.0,9978139.0,3728.0,-15979.0,-9055.0,19910000.0,57686000.0,100967000.0,vel3
1228162,506389.0,-16759.0,9978139.0,3728.0,-15979.0,-9055.0,19910000.0,57686000.0,100967000.0,vel3
1228172,225061.0,-357944.0,9939831.0,-3728.0,4793.0,4793.0,19910000.0,57686000.0,100967000.0,vel3
1228182,-84996.0,-204710.0,10048771.0,0.0,-6391.0,-9055.0,19910000.0,57686000.0,100967000.0,vel3
1228192,1452127.0,23942.0,9945817.0,1597.0,-13316.0,4793.0,19910000.0,57686000.0,100967000.0,vel3
1228202,-52674.0,-113728.0,9950605.0,0.0,9587.0,-6924.0,19910000.0,57686000.0,100967000.0,vel3
1228212,1774157.0,62251.0,10128979.0,3195.0,-23969.0,-3728.0,19910000.0,57686000.0,100967000.0,vel3
1228222,-187950.0,-441743.0,10073910.0,-7457.0,17044.0,-1065.0,19910000.0,57686000.0,100967000.0,vel3
1228232,764970.0,-167599.0,9929057.0,2663.0,-19175.0,-9055.0,19910000.0,57686000.0,100967000.0,vel3
1228243,90982.0,-249004.0,9937437.0,0.0,12250.0,5326.0,19910000.0,57686000.0,100967000.0,vel3
1228252,65842.0,-106545.0,10016448.0,2663.0,-8522.0,-11185.0,19910000.0,57686000.0,100967000.0,vel3
1228262,946935.0,20351.0,10017645.0,-4793.0,-9055.0,5859.0,19910000.0,57686000.0,100967000.0,vel3
1228272,53871.0,-198724.0,9960182.0,-3728.0,3728.0,-8522.0,19910000.0,57686000.0,100967000.0,vel3
1228282,1739440.0,68236.0,10049968.0,3728.0,-19707.0,-2130.0,19910000.0,57686000.0,100967000.0,vel3
1228292,-113728.0,-415406.0,9998491.0,-2130.0,15446.0,-3728.0,19910000.0,57686000.0,100967000.0,vel3
1228302,1132491.0,-41899.0,10078699.0,2663.0,-21305.0,-7989.0,19910000.0,57686000.0,100967000.0,vel3
1228312,-107742.0,-256187.0,9899128.0,-7457.0,14381.0,2663.0,19910000.0,57686000.0,100967000.0,vel3
1228322,354352.0,-196330.0,9998491.0,1597.0,-12250.0,-10652.0,19910000.0,57686000.0,100967000.0,vel3
1228332,526740.0,-81405.0,10034405.0,1597.0,-1597.0,5859.0,19910000.0,57686000.0,100967000.0,vel3
1228342,-179570.0,-173584.0,10014054.0,0.0,1065.0,-9587.0,19910000.0,57686000.0,100967000.0,vel3
1228352,1843591.0,65842.0,9884763.0,0.0,-18642.0,2130.0,19910000.0,57686000.0,100967000.0,vel3
1228363,-49082.0,-354352.0,10012856.0,-5859.0,14381.0,-4261.0,19910000.0,57686000.0,100967000.0,vel3
1228372,1447339.0,5985.0,10207990.0,2663.0,-21838.0,-5326.0,19910000.0,57686000.0,100967000.0,vel3
1228383,-138867.0,-334001.0,9887157.0,-3195.0,17044.0,2663.0,19910000.0,57686000.0,100967000.0,vel3
1228393,391463.0,43096.0,10004476.0,4261.0,-12783.0,-10120.0,19910000.0,57686000.0,100967000.0,vel3
1228403,325621.0,-300481.0,9909903.0,-2130.0,3728.0,5326.0,19910000.0,57686000.0,100967000.0,vel3
1228413,-152036.0,-268158.0,10052362.0,-532.0,-4261.0,-9055.0,19910000.0,57686000.0,100967000.0,vel3
1228423,1604164.0,100559.0,9914691.0,1597.0,-15979.0,4261.0,19910000.0,57686000.0,100967000.0,vel3
1228433,43096.0,-186753.0,9984125.0,-2130.0,11185.0,-5326.0,19910000.0,57686000.0,100967000.0,vel3
1228443,1620923.0,-9577.0,10138556.0,2663.0,-21305.0,-5326.0,19910000.0,57686000.0,100967000.0,vel3
1228453,-192739.0,-362732.0,9978139.0,-6391.0,17044.0,0.0,19910000.0,57686000.0,100967000.0,vel3
1228463,594977.0,-79011.0,9953000.0,3195.0,-18642.0,-9587.0,19910000.0,57686000.0,100967000.0,vel3
1228473,143656.0,-334001.0,9956591.0,-3728.0,9587.0,5326.0,19910000.0,57686000.0,100967000.0,vel3
1228483,-26337.0,-153233.0,10026025.0,3195.0,-6924.0,-9587.0,19910000.0,57686000.0,100967000.0,vel3
1228493,1283331.0,69433.0,9990111.0,-532.0,-10652.0,4793.0,19910000.0,57686000.0,100967000.0,vel3
1228503,-11971.0,-113728.0,9913494.0,-4261.0,7457.0,-7457.0,19910000.0,57686000.0,100967000.0,vel3
1228513,1743032.0,14365.0,10103839.0,2663.0,-22371.0,-2663.0,19910000.0,57686000.0,100967000.0,vel3
1228523,-172387.0,-434560.0,10060742.0,-4793.0,17577.0,-2130.0,19910000.0,57686000.0,100967000.0,vel3
1228533,927781.0,-82602.0,9972154.0,4793.0,-18642.0,-9587.0,19910000.0,57686000.0,100967000.0,vel3
1228543,-37111.0,-213090.0,9942225.0,-3195.0,12783.0,5326.0,19910000.0,57686000.0,100967000.0,vel3
1228553,251398.0,-205907.0,9991308.0,2130.0,-11718.0,-8522.0,19910000.0,57686000.0,100967000.0,vel3
1228563,805673.0,-40702.0,10034405.0,532.0,-4261.0,5859.0,19910000.0,57686000.0,100967000.0,vel3
1228573,-122108.0,-147247.0,9998491.0,532.0,2663.0,-10652.0,19910000.0,57686000.0,100967000.0,vel3
1228583,1847182.0,64645.0,9969759.0,2663.0,-20773.0,-1065.0,19910000.0,57686000.0,100967000.0,vel3
1228593,-116122.0,-441743.0,10014054.0,-4261.0,15979.0,-3728.0,19910000.0,57686000.0,100967000.0,vel3
1228603,1298894.0,-1197.0,10162499.0,3195.0,-22371.0,-7457.0,19910000.0,57686000.0,100967000.0,vel3
1228613,-131685.0,-278933.0,9848849.0,-5859.0,17577.0,3195.0,19910000.0,57686000.0,100967000.0,vel3
1228623,348366.0,-51476.0,10043982.0,3195.0,-12783.0,-11718.0,19910000.0,57686000.0,100967000.0,vel3
1228633,428575.0,-155627.0,10008068.0,-1597.0,1065.0,4793.0,19910000.0,57686000.0,100967000.0,vel3
1228643,-71828.0,-270553.0,10045179.0,-532.0,1065.0,-8522.0,19910000.0,57686000.0,100967000.0,vel3
1228653,1760989.0,89785.0,9903917.0,2663.0,-18642.0,3195.0,19910000.0,57686000.0,100967000.0,vel3
1228663,-2394.0,-268158.0,9966168.0,-2663.0,11185.0,-4793.0,19910000.0,57686000.0,100967000.0,vel3
1228673,1473676.0,-15562.0,10179259.0,2130.0,-21838.0,-6391.0,19910000.0,57686000.0,100967000.0,vel3
1228683,-161613.0,-332804.0,9917085.0,-5859.0,17044.0,1597.0,19910000.0,57686000.0,100967000.0,vel3
1228693,509980.0,-14365.0,10006871.0,3728.0,-16512.0,-9587.0,19910000.0,57686000.0,100967000.0,vel3
1228703,221470.0,-349564.0,9953000.0,-3195.0,7457.0,5859.0,19910000.0,57686000.0,100967000.0,vel3
1228713,-89785.0,-181964.0,10040391.0,1065.0,-4261.0,-10120.0,19910000.0,57686000.0,100967000.0,vel3
1228723,1523955.0,74222.0,9923071.0,1065.0,-13316.0,4261.0,19910000.0,57686000.0,100967000.0,vel3
1228733,-17957.0,-207104.0,9968562.0,-2130.0,9055.0,-6391.0,19910000.0,57686000.0,100967000.0,vel3
1228743,1765777.0,37111.0,10139753.0,3195.0,-23436.0,-5326.0,19910000.0,57686000.0,100967000.0,vel3
1228753,-263370.0,-391463.0,10079896.0,-5326.0,19707.0,-1065.0,19910000.0,57686000.0,100967000.0,vel3
1228763,745816.0,-69433.0,9932648.0,2130.0,-20773.0,-11185.0,19910000.0,57686000.0,100967000.0,vel3
1228773,75419.0,-353155.0,9942225.0,-5326.0,12250.0,4793.0,19910000.0,57686000.0,100967000.0,vel3
1228783,70631.0,-174782.0,10036799.0,2663.0,-9055.0,-11718.0,19910000.0,57686000.0,100967000.0,vel3
1228793,1154040.0,45491.0,9994899.0,1065.0,-9055.0,6391.0,19910000.0,57686000.0,100967000.0,vel3
1228803,-95770.0,-73025.0,9942225.0,-2663.0,6391.0,-6391.0,19910000.0,57686000.0,100967000.0,vel3
1228813,1820845.0,83799.0,10065530.0,532.0,-23436.0,-1597.0,19910000.0,57686000.0,100967000.0,vel3
1228823,-203513.0,-578217.0,10004476.0,-5859.0,17577.0,-1597.0,19910000.0,57686000.0,100967000.0,vel3
1228833,1132491.0,-67039.0,10035602.0,5326.0,-20773.0,-10120.0,19910000.0,57686000.0,100967000.0,vel3
1228843,-116122.0,-211893.0,9914691.0,-3728.0,17577.0,3195.0,19910000.0,57686000.0,100967000.0,vel3
1228853,295692.0,-106545.0,9993702.0,4261.0,-12250.0,-10652.0,19910000.0,57686000.0,100967000.0,vel3
1228863,622511.0,15562.0,10035602.0,-1597.0,-5326.0,5326.0,19910000.0,57686000.0,100967000.0,vel3
1228873,-130487.0,-263370.0,9978139.0,-1597.0,2130.0,-7989.0,19910000.0,57686000.0,100967000.0,vel3
1228883,1843591.0,16759.0,9925465.0,3195.0,-20773.0,0.0,19910000.0,57686000.0,100967000.0,vel3
1228893,-137670.0,-342381.0,9994899.0,-2130.0,15979.0,-4261.0,19910000.0,57686000.0,100967000.0,vel3
1228903,1444944.0,106545.0,10180456.0,4261.0,-24501.0,-7989.0,19910000.0,57686000.0,100967000.0,vel3
1228913,-181964.0,-299284.0,9852440.0,-7457.0,18642.0,3195.0,19910000.0,57686000.0,100967000.0,vel3
1228923,387872.0,-111333.0,10023631.0,1597.0,-14381.0,-10120.0,19910000.0,57686000.0,100967000.0,vel3
1228933,363929.0,-325621.0,9988914.0,532.0,2130.0,6391.0,19910000.0,57686000.0,100967000.0,vel3
1228943,-195133.0,-171190.0,10049968.0,3728.0,-532.0,-7989.0,19910000.0,57686000.0,100967000.0,vel3
1228953,1723877.0,153233.0,9907508.0,-532.0,-17044.0,2663.0,19910000.0,57686000.0,100967000.0,vel3
1228964,-17957.0,-275341.0,9994899.0,-5859.0,9587.0,-5326.0,19910000.0,57686000.0,100967000.0,vel3
1228973,1605361.0,-52674.0,10134964.0,3195.0,-22903.0,-6391.0,19900000.0,57705000.0,100963000.0,vel3
1228984,-179570.0,-378295.0,9968562.0,-3728.0,19175.0,1065.0,19900000.0,57705000.0,100963000.0,vel3
1228993,509980.0,22745.0,10008068.0,4793.0,-17577.0,-8522.0,19900000.0,57705000.0,100963000.0,vel3
1229004,197527.0,-339987.0,9913494.0,-3195.0,7457.0,6391.0,19900000.0,57705000.0,100963000.0,vel3
1229014,-92179.0,-164007.0,10047573.0,532.0,-5326.0,-9055.0,19900000.0,57705000.0,100963000.0,vel3
1229024,1458113.0,15562.0,9920677.0,-532.0,-12250.0,4261.0,19900000.0,57705000.0,100963000.0,vel3
1229034,-41899.0,-171190.0,9925465.0,-1065.0,8522.0,-6391.0,19900000.0,57705000.0,100963000.0,vel3
1229044,1746623.0,106545.0,10164893.0,4261.0,-23969.0,-4793.0,19900000.0,57705000.0,100963000.0,vel3
1229054,-169993.0,-405829.0,10111022.0,-6924.0,17044.0,-1597.0,19900000.0,57705000.0,100963000.0,vel3
1229064,824827.0,-142459.0,9954197.0,1597.0,-21838.0,-10652.0,19900000.0,57705000.0,100963000.0,vel3
1229074,76616.0,-249004.0,9945817.0,-4261.0,11185.0,4261.0,19900000.0,57705000.0,100963000.0,vel3
1229084,155627.0,-259778.0,9996096.0,2663.0,-8522.0,-10120.0,19900000.0,57705000.0,100963000.0,vel3
1229094,883487.0,56265.0,9992505.0,0.0,-7457.0,3195.0,19900000.0,57705000.0,100963000.0,vel3
1229104,-34716.0,-87391.0,9960182.0,-1597.0,4261.0,-7989.0,19900000.0,57705000.0,100963000.0,vel3
1229114,1806480.0,63448.0,10026025.0,1597.0,-21305.0,-3728.0,19900000.0,57705000.0,100963000.0,vel3
1229124,-147247.0,-464489.0,10037996.0,-4793.0,14914.0,-2130.0,19900000.0,57705000.0,100963000.0,vel3
1229134,1245022.0,-71828.0,10070319.0,4793.0,-21838.0,-7457.0,19900000.0,57705000.0,100963000.0,vel3
1229144,-168796.0,-262173.0,9899128.0,-4793.0,17044.0,5326.0,19900000.0,57705000.0,100963000.0,vel3
1229154,347169.0,-99362.0,10016448.0,4793.0,-12783.0,-8522.0,19900000.0,57705000.0,100963000.0,vel3
1229164,496812.0,-38308.0,10046376.0,-1065.0,-1597.0,7989.0,19900000.0,57705000.0,100963000.0,vel3
1229174,-189147.0,-243018.0,10012856.0,-1597.0,-532.0,-3195.0,19900000.0,57705000.0,100963000.0,vel3
1229184,1893871.0,40702.0,9905114.0,1065.0,-20773.0,3195.0,19900000.0,57705000.0,100963000.0,vel3
1229194,-130487.0,-386675.0,10029616.0,-3728.0,13316.0,1597.0,19900000.0,57705000.0,100963000.0,vel3
1229204,1517970.0,69433.0,10182850.0,6924.0,-23969.0,-4261.0,19900000.0,57705000.0,100963000.0,vel3
1229214,-213090.0,-320832.0,9875186.0,-4261.0,18642.0,8522.0,19900000.0,57705000.0,100963000.0,vel3
1229224,435758.0,33519.0,10027222.0,3728.0,-16512.0,-7457.0,19900000.0,57705000.0,100963000.0,vel3
1229234,435758.0,33519.0,10027222.0,3728.0,-16512.0,-7457.0,19900000.0,57705000.0,100963000.0,vel3
1229244,329212.0,-381886.0,9927860.0,-3728.0,5326.0,7989.0,19900000.0,57705000.0,100963000.0,vel3
1229254,-136473.0,-263370.0,10053559.0,0.0,-4261.0,-5326.0,19900000.0,57705000.0,100963000.0,vel3
1229264,1582615.0,94573.0,9935042.0,1597.0,-14381.0,3728.0,19900000.0,57705000.0,100963000.0,vel3
1229274,47885.0,-185556.0,9948211.0,-1065.0,10652.0,-2130.0,19900000.0,57705000.0,100963000.0,vel3
1229284,1610149.0,81405.0,10146936.0,2663.0,-22371.0,-3728.0,19900000.0,57705000.0,100963000.0,vel3
1229294,-131685.0,-372309.0,10015251.0,-8522.0,17044.0,5326.0,19900000.0,57705000.0,100963000.0,vel3
1229304,629694.0,-130487.0,9962577.0,3195.0,-16512.0,-7457.0,19900000.0,57705000.0,100963000.0,vel3
1229314,73025.0,-374703.0,9953000.0,-2130.0,9055.0,6924.0,19900000.0,57705000.0,100963000.0,vel3
1229324,55068.0,-116122.0,10008068.0,4793.0,-7989.0,-4793.0,19900000.0,57705000.0,100963000.0,vel3
1229334,1163617.0,40702.0,9964971.0,-532.0,-9587.0,6924.0,19900000.0,57705000.0,100963000.0,vel3
1229344,61054.0,-96968.0,9932648.0,-2130.0,5326.0,-3195.0,19900000.0,57705000.0,100963000.0,vel3
1229354,1735849.0,26337.0,10099050.0,2663.0,-20240.0,-1065.0,19900000.0,57705000.0,100963000.0,vel3
1229364,-134079.0,-490826.0,10033208.0,-4793.0,16512.0,1597.0,19900000.0,57705000.0,100963000.0,vel3
1229374,967286.0,-71828.0,9979337.0,4261.0,-19175.0,-6924.0,19900000.0,57705000.0,100963000.0,vel3
1229384,-35914.0,-221470.0,9954197.0,-4261.0,13848.0,9055.0,19900000.0,57705000.0,100963000.0,vel3
1229394,260975.0,-205907.0,9984125.0,3728.0,-12250.0,-5326.0,19900000.0,57705000.0,100963000.0,vel3
1229404,659622.0,9577.0,10043982.0,532.0,-4793.0,6924.0,19900000.0,57705000.0,100963000.0,vel3
1229414,13168.0,-174782.0,9999688.0,1065.0,1065.0,-3195.0,19900000.0,57705000.0,100963000.0,vel3
1229424,1759791.0,65842.0,9925465.0,2663.0,-18642.0,1065.0,19900000.0,57705000.0,100963000.0,vel3
1229434,-70631.0,-418998.0,10009265.0,-5859.0,12250.0,1597.0,19900000.0,57705000.0,100963000.0,vel3
