1788989653.65	$GPRMC,213427.09,A,3001.72766,S,05112.75666,W,0.09,89.66,090926,,,A,V*1C
1788989654.67	$GPGGA,213428.09,3001.72761,S,05112.75676,W,1,06,1.59,87.67,M,,M,,*4A
1788989654.67	$GPGLL,3001.72761,S,05112.75676,W,213428.09,A,A*64
1788989654.67	$GPGSA,A,3,08,10,18,23,27,32,,,,,,,2.75,1.59,2.24,1*13
1788989654.67	$GPGSV,4,1,13,1,03,245,,2,17,232,27,8,41,234,25,10,51,157,22,1*59
1788989654.67	$GPGSV,4,2,13,16,16,321,11,18,10,080,21,23,23,134,33,24,00,131,,1*60
1788989654.67	$GPGSV,4,3,13,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*61
1788989654.67	$GPGSV,4,4,13,201,,,26,1*51
1788989654.67	$GPRMC,213428.09,A,3001.72761,S,05112.75676,W,0.08,89.66,090926,,,A,V*14
1788989655.69	$GPGGA,213429.09,3001.72753,S,05112.75690,W,1,06,1.59,87.88,M,,M,,*43
1788989655.69	$GPGLL,3001.72753,S,05112.75690,W,213429.09,A,A*6C
1788989655.69	$GPGSA,A,3,08,10,18,23,27,32,,,,,,,2.75,1.59,2.24,1*13
1788989655.69	$GPGSV,4,1,14,1,03,245,,2,17,232,27,8,41,234,25,10,51,157,22,1*5E
1788989655.69	$GPGSV,4,2,14,16,16,321,12,18,10,080,23,23,23,134,32,24,00,131,,1*67
1788989655.69	$GPGSV,4,3,14,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*66
1788989655.69	$GPGSV,4,4,14,193,,,29,201,,,24,1*64
1788989655.69	$GPRMC,213429.09,A,3001.72753,S,05112.75690,W,0.08,89.66,090926,,,A,V*1C
1788989656.71	$GPGGA,213430.09,3001.72751,S,05112.75700,W,1,06,1.59,88.24,M,,M,,*48
1788989656.71	$GPGLL,3001.72751,S,05112.75700,W,213430.09,A,A*6E
1788989656.71	$GPGSA,A,3,08,10,18,23,27,32,,,,,,,2.75,1.59,2.24,1*13
1788989656.71	$GPGSV,4,1,14,1,03,245,,2,17,232,28,8,41,234,25,10,51,157,23,1*50
1788989656.71	$GPGSV,4,2,14,16,16,321,16,18,10,080,24,23,23,134,32,24,00,131,,1*64
1788989656.71	$GPGSV,4,3,14,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*66
1788989656.71	$GPGSV,4,4,14,193,,,30,197,,,31,1*64
