ax,ay,az,gx,gy,gz,temp,hum,pres,class
484840.0,-179570.0,9999688.0,-1065.0,-4261.0,-3195.0,20270000.0,55807000.0,100938000.0,0
498009.0,-150839.0,10003279.0,532.0,-4261.0,-1597.0,20270000.0,55807000.0,100938000.0,0
481249.0,-174782.0,10016448.0,532.0,-5326.0,-2130.0,20270000.0,55807000.0,100938000.0,0
480052.0,-171190.0,10014054.0,-532.0,-5326.0,-3195.0,20270000.0,55807000.0,100938000.0,0
501600.0,-158022.0,10008068.0,-532.0,-3195.0,-2663.0,20270000.0,55807000.0,100938000.0,0
507586.0,-161613.0,10003279.0,-532.0,-4261.0,-1597.0,20270000.0,55807000.0,100938000.0,0
500403.0,-181964.0,10006871.0,-1065.0,-4261.0,-1597.0,20270000.0,55807000.0,100938000.0,0
490826.0,-181964.0,10002082.0,-1065.0,-4261.0,-3195.0,20270000.0,55807000.0,100938000.0,0
486037.0,-178373.0,9999688.0,-532.0,-3728.0,-3728.0,20270000.0,55807000.0,100938000.0,0
483643.0,-160416.0,10002082.0,1065.0,-4793.0,-2130.0,20270000.0,55807000.0,100938000.0,0
505191.0,-174782.0,9999688.0,-1597.0,-5326.0,-2130.0,20270000.0,55807000.0,100938000.0,0
505191.0,-178373.0,9996096.0,1065.0,-4793.0,-2663.0,20270000.0,55807000.0,100938000.0,0
495614.0,-180767.0,10011659.0,532.0,-3728.0,-3195.0,20270000.0,55807000.0,100938000.0,0
499206.0,-156824.0,9998491.0,-532.0,-2663.0,-3728.0,20270000.0,55807000.0,100938000.0,0
499206.0,-164007.0,10004476.0,-1065.0,-4261.0,-4261.0,20270000.0,55807000.0,100938000.0,0
499206.0,-171190.0,10011659.0,-1065.0,-5326.0,-2130.0,20270000.0,55807000.0,100938000.0,0
508783.0,-178373.0,10004476.0,-532.0,-3728.0,-1597.0,20270000.0,55807000.0,100938000.0,0
495614.0,-175979.0,10004476.0,-532.0,-5326.0,-3728.0,20270000.0,55807000.0,100938000.0,0
490826.0,-158022.0,10011659.0,-1065.0,-4793.0,-3728.0,20270000.0,55807000.0,100938000.0,0
496812.0,-172387.0,9986519.0,0.0,-4793.0,-3195.0,20270000.0,55807000.0,100938000.0,0
505191.0,-184359.0,9996096.0,-1065.0,-3195.0,-3195.0,20270000.0,55807000.0,100938000.0,0
493220.0,-166402.0,10004476.0,-1597.0,-3728.0,-2663.0,20270000.0,55807000.0,100938000.0,0
490826.0,-156824.0,10002082.0,-1065.0,-5326.0,-3728.0,20270000.0,55807000.0,100938000.0,0
499206.0,-166402.0,9998491.0,-532.0,-3728.0,-3728.0,20270000.0,55807000.0,100938000.0,0
495614.0,-180767.0,9994899.0,-532.0,-3728.0,-2663.0,20270000.0,55807000.0,100938000.0,0
487234.0,-181964.0,9999688.0,0.0,-4793.0,-3195.0,20270000.0,55807000.0,100938000.0,0
495614.0,-174782.0,10006871.0,0.0,-4793.0,-3195.0,20270000.0,55807000.0,100938000.0,0
505191.0,-159219.0,9994899.0,1597.0,-3728.0,-4261.0,20270000.0,55807000.0,100938000.0,0
486037.0,-178373.0,10009265.0,0.0,-4261.0,-2663.0,20270000.0,55807000.0,100938000.0,0
481249.0,-186753.0,9998491.0,-1065.0,-4261.0,-1597.0,20270000.0,55807000.0,100938000.0,0
481249.0,-186753.0,9998491.0,-1065.0,-4261.0,-1597.0,20270000.0,55807000.0,100938000.0,0
488432.0,-172387.0,9987717.0,-532.0,-2663.0,-3728.0,20270000.0,55807000.0,100938000.0,0
489629.0,-167599.0,10004476.0,-532.0,-3195.0,-3195.0,20270000.0,55807000.0,100938000.0,0
499206.0,-171190.0,10012856.0,-1065.0,-4261.0,-1597.0,20270000.0,55807000.0,100938000.0,0
499206.0,-165204.0,10012856.0,-1065.0,-3728.0,-3195.0,20270000.0,55807000.0,100938000.0,0
503994.0,-173584.0,10017645.0,-532.0,-3195.0,-3195.0,20270000.0,55807000.0,100938000.0,0
500403.0,-167599.0,10002082.0,0.0,-4793.0,-1065.0,20270000.0,55807000.0,100938000.0,0
498009.0,-160416.0,10002082.0,-1065.0,-5326.0,-3195.0,20270000.0,55807000.0,100938000.0,0
487234.0,-169993.0,9994899.0,-1065.0,-3195.0,-3728.0,20270000.0,55807000.0,100938000.0,0
487234.0,-169993.0,9994899.0,-1065.0,-3195.0,-3728.0,20270000.0,55807000.0,100938000.0,0
484840.0,-164007.0,9997294.0,-532.0,-4793.0,-3728.0,20270000.0,55807000.0,100938000.0,0
489629.0,-183162.0,10006871.0,0.0,-5859.0,-2130.0,20270000.0,55807000.0,100938000.0,0
495614.0,-178373.0,10010462.0,532.0,-5326.0,-2663.0,20270000.0,55807000.0,100938000.0,0
507586.0,-181964.0,9998491.0,0.0,-4793.0,-2130.0,20270000.0,55814000.0,100940000.0,0
494417.0,-167599.0,10006871.0,-1065.0,-3195.0,-2130.0,20270000.0,55814000.0,100940000.0,0
489629.0,-165204.0,10015251.0,-532.0,-4261.0,-1597.0,20270000.0,55814000.0,100940000.0,0
482446.0,-173584.0,10020039.0,-1597.0,-4793.0,-2663.0,20270000.0,55814000.0,100940000.0,0
495614.0,-178373.0,10005674.0,0.0,-2130.0,-3195.0,20270000.0,55814000.0,100940000.0,0
498009.0,-178373.0,9994899.0,-1597.0,-5326.0,-2130.0,20270000.0,55814000.0,100940000.0,0
515966.0,-168796.0,10006871.0,-1065.0,-3195.0,-3195.0,20270000.0,55814000.0,100940000.0,0
501600.0,-164007.0,10012856.0,-532.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
487234.0,-164007.0,10009265.0,0.0,-4793.0,-3195.0,20270000.0,55814000.0,100940000.0,0
501600.0,-177176.0,9993702.0,-2663.0,-3195.0,-3195.0,20270000.0,55814000.0,100940000.0,0
492023.0,-187950.0,9999688.0,-1597.0,-3728.0,-2130.0,20270000.0,55814000.0,100940000.0,0
487234.0,-172387.0,10004476.0,1065.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
495614.0,-164007.0,10004476.0,1065.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
483643.0,-171190.0,10024828.0,0.0,-5326.0,-1597.0,20270000.0,55814000.0,100940000.0,0
488432.0,-169993.0,10004476.0,-1065.0,-3728.0,-2130.0,20270000.0,55814000.0,100940000.0,0
487234.0,-171190.0,9996096.0,532.0,-3195.0,-3195.0,20270000.0,55814000.0,100940000.0,0
496812.0,-173584.0,10016448.0,532.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
489629.0,-177176.0,10015251.0,0.0,-2130.0,-3728.0,20270000.0,55814000.0,100940000.0,0
505191.0,-169993.0,10017645.0,-532.0,-3728.0,-2663.0,20270000.0,55814000.0,100940000.0,0
496812.0,-180767.0,10008068.0,-1065.0,-4793.0,-2130.0,20270000.0,55814000.0,100940000.0,0
483643.0,-175979.0,9992505.0,0.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
505191.0,-175979.0,10012856.0,532.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
501600.0,-172387.0,10005674.0,1065.0,-5326.0,-3728.0,20270000.0,55814000.0,100940000.0,0
490826.0,-166402.0,10009265.0,-532.0,-3728.0,-3728.0,20270000.0,55814000.0,100940000.0,0
511177.0,-185556.0,10022434.0,-2130.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
498009.0,-178373.0,10004476.0,-1065.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
481249.0,-161613.0,9998491.0,532.0,-3195.0,-3195.0,20270000.0,55814000.0,100940000.0,0
498009.0,-167599.0,10021236.0,-1065.0,-4793.0,-4793.0,20270000.0,55814000.0,100940000.0,0
498009.0,-166402.0,9990111.0,-2130.0,-4261.0,-3728.0,20270000.0,55814000.0,100940000.0,0
508783.0,-184359.0,10003279.0,532.0,-4261.0,-4261.0,20270000.0,55814000.0,100940000.0,0
488432.0,-167599.0,9987717.0,1597.0,-3728.0,-3728.0,20270000.0,55814000.0,100940000.0,0
489629.0,-165204.0,9997294.0,0.0,-4793.0,-2130.0,20270000.0,55814000.0,100940000.0,0
480052.0,-171190.0,10012856.0,532.0,-5859.0,-3195.0,20270000.0,55814000.0,100940000.0,0
505191.0,-165204.0,9999688.0,0.0,-5859.0,-3195.0,20270000.0,55814000.0,100940000.0,0
489629.0,-165204.0,9999688.0,-1065.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
488432.0,-167599.0,10000885.0,-532.0,-3728.0,-3728.0,20270000.0,55814000.0,100940000.0,0
495614.0,-185556.0,9994899.0,0.0,-4793.0,-2130.0,20270000.0,55814000.0,100940000.0,0
502797.0,-190344.0,10008068.0,0.0,-4261.0,-1597.0,20270000.0,55814000.0,100940000.0,0
496812.0,-177176.0,10017645.0,-532.0,-4793.0,-2663.0,20270000.0,55814000.0,100940000.0,0
490826.0,-152036.0,10004476.0,0.0,-3728.0,-2130.0,20270000.0,55814000.0,100940000.0,0
502797.0,-174782.0,10005674.0,-1065.0,-4261.0,-2663.0,20270000.0,55814000.0,100940000.0,0
499206.0,-179570.0,10000885.0,-1065.0,-5326.0,-2663.0,20270000.0,55814000.0,100940000.0,0
513571.0,-178373.0,9997294.0,-1597.0,-5859.0,-3728.0,20270000.0,55814000.0,100940000.0,0
498009.0,-174782.0,10021236.0,-1597.0,-5326.0,-2663.0,20270000.0,55814000.0,100940000.0,0
506389.0,-167599.0,10009265.0,0.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
512374.0,-179570.0,10006871.0,-1065.0,-4261.0,-2663.0,20270000.0,55814000.0,100940000.0,0
495614.0,-161613.0,10008068.0,-1597.0,-3728.0,-3728.0,20270000.0,55814000.0,100940000.0,0
498009.0,-183162.0,10004476.0,-532.0,-4261.0,-1597.0,20270000.0,55814000.0,100940000.0,0
513571.0,-162810.0,10012856.0,-532.0,-4261.0,-1597.0,20270000.0,55814000.0,100940000.0,0
508783.0,-161613.0,9999688.0,0.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
513571.0,-168796.0,10004476.0,0.0,-5326.0,-4261.0,20270000.0,55814000.0,100940000.0,0
502797.0,-173584.0,10006871.0,-532.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
483643.0,-171190.0,9991308.0,0.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
506389.0,-168796.0,9999688.0,-1065.0,-4793.0,-1597.0,20270000.0,55814000.0,100940000.0,0
501600.0,-181964.0,10004476.0,532.0,-5326.0,-2130.0,20270000.0,55814000.0,100940000.0,0
490826.0,-186753.0,10002082.0,-1597.0,-3195.0,-3195.0,20270000.0,55814000.0,100940000.0,0
501600.0,-162810.0,10014054.0,-532.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
500403.0,-161613.0,10000885.0,0.0,-5859.0,-2130.0,20270000.0,55814000.0,100940000.0,0
502797.0,-171190.0,9994899.0,-1597.0,-5859.0,-2130.0,20270000.0,55814000.0,100940000.0,0
501600.0,-187950.0,9994899.0,-1597.0,-4793.0,-2663.0,20270000.0,55814000.0,100940000.0,0
498009.0,-156824.0,9996096.0,532.0,-4793.0,-2130.0,20270000.0,55814000.0,100940000.0,0
495614.0,-142459.0,9991308.0,532.0,-3728.0,-3728.0,20270000.0,55814000.0,100940000.0,0
505191.0,-168796.0,9992505.0,0.0,-2663.0,-4261.0,20270000.0,55814000.0,100940000.0,0
496812.0,-192739.0,10006871.0,-1597.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
495614.0,-180767.0,10005674.0,532.0,-5326.0,-2130.0,20270000.0,55814000.0,100940000.0,0
512374.0,-154430.0,10002082.0,1065.0,-3728.0,-2663.0,20270000.0,55814000.0,100940000.0,0
494417.0,-158022.0,10003279.0,-532.0,-3195.0,-2663.0,20270000.0,55814000.0,100940000.0,0
498009.0,-177176.0,10003279.0,-532.0,-5326.0,-3728.0,20270000.0,55814000.0,100940000.0,0
493220.0,-195133.0,10008068.0,-532.0,-4261.0,-4261.0,20270000.0,55814000.0,100940000.0,0
500403.0,-166402.0,9998491.0,532.0,-3195.0,-2130.0,20270000.0,55814000.0,100940000.0,0
487234.0,-153233.0,9992505.0,532.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
499206.0,-165204.0,10014054.0,-1065.0,-4793.0,-3195.0,20270000.0,55814000.0,100940000.0,0
513571.0,-181964.0,10010462.0,-532.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
501600.0,-177176.0,9996096.0,-532.0,-3728.0,-3728.0,20270000.0,55814000.0,100940000.0,0
484840.0,-164007.0,10008068.0,0.0,-4793.0,-4261.0,20270000.0,55814000.0,100940000.0,0
501600.0,-160416.0,10003279.0,-1065.0,-4793.0,-3195.0,20270000.0,55814000.0,100940000.0,0
512374.0,-183162.0,10006871.0,-1065.0,-3728.0,-3195.0,20270000.0,55814000.0,100940000.0,0
505191.0,-195133.0,9998491.0,532.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
482446.0,-173584.0,10008068.0,1065.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
493220.0,-155627.0,9999688.0,532.0,-4793.0,-3728.0,20270000.0,55814000.0,100940000.0,0
493220.0,-177176.0,10017645.0,-532.0,-3728.0,-1597.0,20270000.0,55814000.0,100940000.0,0
492023.0,-184359.0,10014054.0,-532.0,-4261.0,-3195.0,20270000.0,55814000.0,100940000.0,0
496812.0,-166402.0,10000885.0,-532.0,-4793.0,-3195.0,20270000.0,55814000.0,100940000.0,0
503994.0,-166402.0,9997294.0,0.0,-4793.0,-3195.0,20270000.0,55814000.0,100940000.0,0
501600.0,-166402.0,10008068.0,-1065.0,-5326.0,-2663.0,20270000.0,55814000.0,100940000.0,0
505191.0,-187950.0,10000885.0,-2130.0,-4261.0,-2663.0,20270000.0,55814000.0,100940000.0,0
512374.0,-201119.0,10005674.0,-532.0,-4261.0,-2663.0,20270000.0,55814000.0,100940000.0,0
502797.0,-168796.0,9993702.0,-532.0,-2663.0,-3195.0,20270000.0,55814000.0,100940000.0,0
486037.0,-153233.0,10000885.0,0.0,-3195.0,-2663.0,20270000.0,55814000.0,100940000.0,0
486037.0,-178373.0,9996096.0,-2130.0,-5326.0,-2663.0,20270000.0,55814000.0,100940000.0,0
506389.0,-178373.0,10012856.0,-532.0,-4793.0,-2130.0,20270000.0,55814000.0,100940000.0,0
494417.0,-177176.0,10006871.0,532.0,-5859.0,-2130.0,20270000.0,55814000.0,100940000.0,0
481249.0,-168796.0,9999688.0,0.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
502797.0,-177176.0,10000885.0,-1597.0,-3195.0,-2130.0,20270000.0,55814000.0,100940000.0,0
502797.0,-177176.0,10000885.0,-1597.0,-3195.0,-2130.0,20270000.0,55814000.0,100940000.0,0
499206.0,-187950.0,10005674.0,-532.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
499206.0,-192739.0,9994899.0,-1065.0,-7457.0,-2130.0,20270000.0,55814000.0,100940000.0,0
507586.0,-150839.0,9998491.0,-532.0,-4261.0,-2130.0,20270000.0,55814000.0,100940000.0,0
498009.0,-148445.0,10003279.0,-532.0,-4793.0,-2663.0,20270000.0,55814000.0,100940000.0,0
511177.0,-184359.0,9986519.0,-532.0,-4793.0,-1597.0,20270000.0,55814000.0,100940000.0,0
490826.0,-191541.0,9979337.0,-532.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
496812.0,-166402.0,10000885.0,-532.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
480052.0,-161613.0,10010462.0,-1065.0,-3195.0,-2130.0,20260000.0,55784000.0,100940000.0,0
496812.0,-180767.0,9998491.0,-532.0,-6391.0,-2130.0,20260000.0,55784000.0,100940000.0,0
512374.0,-183162.0,9985322.0,-1597.0,-3728.0,-3728.0,20260000.0,55784000.0,100940000.0,0
503994.0,-177176.0,10003279.0,532.0,-3195.0,-3728.0,20260000.0,55784000.0,100940000.0,0
489629.0,-156824.0,10006871.0,532.0,-3728.0,-3195.0,20260000.0,55784000.0,100940000.0,0
495614.0,-150839.0,9993702.0,-532.0,-4261.0,-3195.0,20260000.0,55784000.0,100940000.0,0
492023.0,-174782.0,10009265.0,-532.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
499206.0,-174782.0,10009265.0,-532.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
500403.0,-158022.0,10018842.0,532.0,-4261.0,-1597.0,20260000.0,55784000.0,100940000.0,0
500403.0,-154430.0,10002082.0,-532.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
493220.0,-175979.0,9999688.0,-1597.0,-5326.0,-2663.0,20260000.0,55784000.0,100940000.0,0
494417.0,-183162.0,10012856.0,-2130.0,-5326.0,-2130.0,20260000.0,55784000.0,100940000.0,0
488432.0,-179570.0,10006871.0,0.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
488432.0,-158022.0,10000885.0,-1597.0,-4261.0,-3195.0,20260000.0,55784000.0,100940000.0,0
500403.0,-167599.0,10005674.0,-1065.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
492023.0,-185556.0,9998491.0,-532.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
489629.0,-169993.0,10003279.0,0.0,-2130.0,-3195.0,20260000.0,55784000.0,100940000.0,0
501600.0,-149642.0,10002082.0,532.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
477657.0,-167599.0,10003279.0,0.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
493220.0,-183162.0,9993702.0,-1065.0,-3195.0,-3195.0,20260000.0,55784000.0,100940000.0,0
496812.0,-183162.0,9997294.0,-532.0,-3728.0,-3728.0,20260000.0,55784000.0,100940000.0,0
498009.0,-169993.0,10017645.0,532.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
492023.0,-167599.0,10006871.0,-532.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
500403.0,-171190.0,10002082.0,-532.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
494417.0,-179570.0,10006871.0,-2130.0,-2663.0,-3195.0,20260000.0,55784000.0,100940000.0,0
502797.0,-173584.0,10008068.0,-532.0,-3728.0,-2130.0,20260000.0,55784000.0,100940000.0,0
498009.0,-153233.0,9999688.0,1065.0,-3728.0,-2130.0,20260000.0,55784000.0,100940000.0,0
494417.0,-153233.0,9991308.0,-1065.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
500403.0,-187950.0,10004476.0,-1065.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
483643.0,-181964.0,9994899.0,-532.0,-4793.0,-4261.0,20260000.0,55784000.0,100940000.0,0
492023.0,-171190.0,9987717.0,532.0,-4261.0,-3195.0,20260000.0,55784000.0,100940000.0,0
501600.0,-152036.0,9993702.0,1065.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
495614.0,-160416.0,10006871.0,-1597.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
501600.0,-183162.0,10008068.0,-1597.0,-5326.0,-4261.0,20260000.0,55784000.0,100940000.0,0
498009.0,-175979.0,9984125.0,-532.0,-2663.0,-3728.0,20260000.0,55784000.0,100940000.0,0
489629.0,-161613.0,10010462.0,0.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
492023.0,-173584.0,10002082.0,-532.0,-5859.0,-2663.0,20260000.0,55784000.0,100940000.0,0
493220.0,-172387.0,10015251.0,0.0,-4261.0,-1065.0,20260000.0,55784000.0,100940000.0,0
490826.0,-183162.0,10015251.0,-532.0,-2663.0,-3195.0,20260000.0,55784000.0,100940000.0,0
496812.0,-174782.0,10004476.0,-532.0,-3728.0,-3728.0,20260000.0,55784000.0,100940000.0,0
490826.0,-167599.0,10005674.0,0.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
489629.0,-174782.0,10020039.0,532.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
489629.0,-187950.0,9991308.0,0.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
489629.0,-179570.0,10000885.0,0.0,-4261.0,-2663.0,20260000.0,55784000.0,100940000.0,0
496812.0,-154430.0,10006871.0,532.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
481249.0,-164007.0,10009265.0,-1065.0,-5326.0,-2130.0,20260000.0,55784000.0,100940000.0,0
488432.0,-184359.0,10004476.0,532.0,-4261.0,-1597.0,20260000.0,55784000.0,100940000.0,0
496812.0,-191541.0,10006871.0,0.0,-3728.0,-3728.0,20260000.0,55784000.0,100940000.0,0
508783.0,-169993.0,10003279.0,-1065.0,-4261.0,-3728.0,20260000.0,55784000.0,100940000.0,0
502797.0,-155627.0,10014054.0,-532.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
514769.0,-178373.0,10015251.0,532.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
507586.0,-180767.0,10011659.0,0.0,-3728.0,-2663.0,20260000.0,55784000.0,100940000.0,0
488432.0,-155627.0,10006871.0,1597.0,-4261.0,-3195.0,20260000.0,55784000.0,100940000.0,0
498009.0,-152036.0,10011659.0,-532.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
511177.0,-166402.0,9996096.0,-1597.0,-4261.0,-1065.0,20260000.0,55784000.0,100940000.0,0
500403.0,-181964.0,10009265.0,-532.0,-5859.0,0.0,20260000.0,55784000.0,100940000.0,0
486037.0,-178373.0,9997294.0,0.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
489629.0,-168796.0,10012856.0,-532.0,-4261.0,-3728.0,20260000.0,55784000.0,100940000.0,0
496812.0,-167599.0,10005674.0,-532.0,-4261.0,-2663.0,20260000.0,55784000.0,100940000.0,0
494417.0,-181964.0,9988914.0,-532.0,-3195.0,-2130.0,20260000.0,55784000.0,100940000.0,0
487234.0,-177176.0,9996096.0,532.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
499206.0,-167599.0,10008068.0,-532.0,-6391.0,-3195.0,20260000.0,55784000.0,100940000.0,0
503994.0,-153233.0,10016448.0,-532.0,-4793.0,-3728.0,20260000.0,55784000.0,100940000.0,0
490826.0,-172387.0,10008068.0,0.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
495614.0,-171190.0,9993702.0,-1065.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
506389.0,-175979.0,9997294.0,532.0,-3728.0,-1597.0,20260000.0,55784000.0,100940000.0,0
498009.0,-172387.0,10015251.0,1065.0,-3195.0,-2663.0,20260000.0,55784000.0,100940000.0,0
496812.0,-171190.0,10011659.0,-532.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
500403.0,-166402.0,10010462.0,-532.0,-5326.0,-3195.0,20260000.0,55784000.0,100940000.0,0
484840.0,-180767.0,10015251.0,0.0,-4261.0,-2130.0,20260000.0,55784000.0,100940000.0,0
487234.0,-168796.0,10006871.0,532.0,-4261.0,-2663.0,20260000.0,55784000.0,100940000.0,0
484840.0,-166402.0,10004476.0,0.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
496812.0,-168796.0,9999688.0,0.0,-3728.0,-3195.0,20260000.0,55784000.0,100940000.0,0
505191.0,-189147.0,10004476.0,-1065.0,-2663.0,-2130.0,20260000.0,55784000.0,100940000.0,0
494417.0,-166402.0,10015251.0,0.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
490826.0,-175979.0,10012856.0,1065.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
496812.0,-173584.0,9999688.0,1065.0,-3728.0,-3195.0,20260000.0,55784000.0,100940000.0,0
505191.0,-172387.0,10000885.0,-532.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
513571.0,-174782.0,10014054.0,0.0,-5326.0,-2130.0,20260000.0,55784000.0,100940000.0,0
513571.0,-173584.0,10005674.0,532.0,-4261.0,-2663.0,20260000.0,55784000.0,100940000.0,0
492023.0,-171190.0,9994899.0,-1065.0,-3195.0,-2663.0,20260000.0,55784000.0,100940000.0,0
498009.0,-174782.0,10005674.0,-1065.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
484840.0,-171190.0,10002082.0,532.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
480052.0,-168796.0,9997294.0,-1065.0,-4793.0,-3195.0,20260000.0,55784000.0,100940000.0,0
495614.0,-180767.0,10015251.0,-1597.0,-5326.0,-3195.0,20260000.0,55784000.0,100940000.0,0
489629.0,-168796.0,10008068.0,0.0,-3195.0,-2130.0,20260000.0,55784000.0,100940000.0,0
507586.0,-168796.0,9997294.0,1065.0,-5326.0,-1065.0,20260000.0,55784000.0,100940000.0,0
498009.0,-187950.0,10004476.0,532.0,-4261.0,-1065.0,20260000.0,55784000.0,100940000.0,0
507586.0,-168796.0,10006871.0,0.0,-4261.0,-2663.0,20260000.0,55784000.0,100940000.0,0
508783.0,-159219.0,10008068.0,-1597.0,-4793.0,-3728.0,20260000.0,55784000.0,100940000.0,0
494417.0,-169993.0,10004476.0,-532.0,-4261.0,-2663.0,20260000.0,55784000.0,100940000.0,0
503994.0,-159219.0,10011659.0,0.0,-4793.0,-2130.0,20260000.0,55784000.0,100940000.0,0
506389.0,-166402.0,10017645.0,0.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
495614.0,-168796.0,10010462.0,-1065.0,-3728.0,-3728.0,20260000.0,55784000.0,100940000.0,0
489629.0,-171190.0,10008068.0,0.0,-3195.0,-2663.0,20260000.0,55784000.0,100940000.0,0
489629.0,-160416.0,10010462.0,-532.0,-5326.0,-2130.0,20260000.0,55784000.0,100940000.0,0
486037.0,-165204.0,10003279.0,-1597.0,-5326.0,-3195.0,20260000.0,55784000.0,100940000.0,0
492023.0,-178373.0,10004476.0,-1065.0,-4793.0,-2663.0,20260000.0,55784000.0,100940000.0,0
492023.0,-178373.0,10004476.0,-1065.0,-4793.0,-2663.0,20270000.0,55795000.0,100942000.0,0
515966.0,-162810.0,9996096.0,-532.0,-4793.0,-2663.0,20270000.0,55795000.0,100942000.0,0
509980.0,-165204.0,10000885.0,-532.0,-4261.0,-2663.0,20270000.0,55795000.0,100942000.0,0
499206.0,-165204.0,10002082.0,-532.0,-3728.0,-2663.0,20270000.0,55795000.0,100942000.0,0
501600.0,-179570.0,10005674.0,0.0,-4793.0,-3195.0,20270000.0,55795000.0,100942000.0,0
488432.0,-177176.0,10015251.0,532.0,-4261.0,-2130.0,20270000.0,55795000.0,100942000.0,0
487234.0,-171190.0,10005674.0,532.0,-3195.0,-3195.0,20270000.0,55795000.0,100942000.0,0
488432.0,-171190.0,9997294.0,-1065.0,-4793.0,-4261.0,20270000.0,55795000.0,100942000.0,0
490826.0,-180767.0,10000885.0,-1597.0,-5326.0,-3195.0,20270000.0,55795000.0,100942000.0,0
500403.0,-186753.0,9997294.0,-532.0,-2663.0,-2663.0,20270000.0,55795000.0,100942000.0,0
506389.0,-172387.0,10010462.0,-1065.0,-3728.0,-2663.0,20270000.0,55795000.0,100942000.0,0
501600.0,-161613.0,10004476.0,0.0,-5326.0,-2663.0,20270000.0,55795000.0,100942000.0,0
505191.0,-160416.0,10003279.0,-532.0,-3728.0,-3195.0,20270000.0,55795000.0,100942000.0,0
493220.0,-161613.0,10010462.0,-532.0,-4793.0,-2663.0,20270000.0,55795000.0,100942000.0,0
502797.0,-168796.0,10000885.0,0.0,-3728.0,-1597.0,20270000.0,55795000.0,100942000.0,0
