device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
275290,-246610.0,519557.0,9505270.0,1111104.0,1245331.0,-62319.0,22120000.0,52367000.0,100290000.0,right
275300,-246610.0,519557.0,9505270.0,1111104.0,1245331.0,-62319.0,22120000.0,52367000.0,100290000.0,right
275310,-3591.0,403435.0,9923071.0,1519113.0,438902.0,120911.0,22120000.0,52367000.0,100290000.0,right
275320,28731.0,1683175.0,10124190.0,1875454.0,543833.0,385104.0,22120000.0,52367000.0,100290000.0,right
275330,-1185165.0,889473.0,10157710.0,2491196.0,1296466.0,880467.0,22120000.0,52367000.0,100290000.0,right
275340,-955315.0,520754.0,10228341.0,1817928.0,1147324.0,666875.0,22120000.0,52367000.0,100290000.0,right
275350,-226258.0,773350.0,9949408.0,546497.0,379778.0,355276.0,22120000.0,52367000.0,100290000.0,right
275360,-897853.0,-721873.0,9876383.0,106529.0,317458.0,385104.0,22120000.0,52367000.0,100290000.0,right
275370,-656031.0,2079427.0,9176057.0,-238626.0,272715.0,289760.0,22120000.0,52367000.0,100290000.0,right
275380,-1608952.0,926584.0,9202394.0,-386170.0,-379245.0,332372.0,22120000.0,52367000.0,100290000.0,right
275390,-890670.0,-737436.0,10941835.0,2663.0,-909230.0,253007.0,22120000.0,52367000.0,100290000.0,right
275400,-1106154.0,1140871.0,9636955.0,294554.0,35154.0,261530.0,22120000.0,52367000.0,100290000.0,right
275410,-996018.0,1079817.0,10052362.0,352613.0,5859.0,268987.0,22120000.0,52367000.0,100290000.0,right
275420,-487234.0,-41899.0,9761458.0,510809.0,-102268.0,230636.0,22120000.0,52367000.0,100290000.0,right
275430,-990032.0,1868731.0,9765049.0,255138.0,-74038.0,81495.0,22120000.0,52367000.0,100290000.0,right
275440,-609342.0,494417.0,10083488.0,312131.0,-132096.0,-22903.0,22120000.0,52367000.0,100290000.0,right
275450,-646454.0,-138867.0,9967365.0,520397.0,-148076.0,5859.0,22120000.0,52354000.0,100290000.0,right
275460,-872713.0,2048302.0,9723149.0,792048.0,-164588.0,7457.0,22120000.0,52354000.0,100290000.0,right
275470,-507586.0,657228.0,9930254.0,840519.0,-206134.0,-259932.0,22120000.0,52354000.0,100290000.0,right
