device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
119901,23942.0,-16759.0,10002082.0,0.0,-4261.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119911,15562.0,-20351.0,10006871.0,0.0,-3728.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
119921,21548.0,15562.0,9991308.0,532.0,-3728.0,-1065.0,21350000.0,55292000.0,100278000.0,idle
119931,35914.0,15562.0,10002082.0,0.0,-3728.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
119941,25139.0,2394.0,9981731.0,0.0,-4261.0,-532.0,21350000.0,55292000.0,100278000.0,idle
119951,29928.0,2394.0,9990111.0,532.0,-3195.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119961,23942.0,-13168.0,9996096.0,0.0,-3728.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119972,25139.0,-4788.0,10008068.0,0.0,-3728.0,-3195.0,21350000.0,55292000.0,100278000.0,idle
119982,26337.0,-1197.0,9985322.0,1065.0,-4793.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
119992,43096.0,-8379.0,9998491.0,-532.0,-3728.0,-1065.0,21350000.0,55292000.0,100278000.0,idle
120002,21548.0,-8379.0,9994899.0,-1597.0,-3728.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
120012,21548.0,-3591.0,10000885.0,1065.0,-4793.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
120022,37111.0,-4788.0,9997294.0,532.0,-3195.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
120032,40702.0,0.0,9990111.0,532.0,-2663.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
120042,23942.0,-9577.0,10011659.0,0.0,-3728.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
120052,21548.0,-3591.0,9987717.0,532.0,-4261.0,-1065.0,21350000.0,55292000.0,100278000.0,idle
120062,44294.0,1197.0,9992505.0,0.0,-3728.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
120072,11971.0,-5985.0,10003279.0,-532.0,-3195.0,-3195.0,21350000.0,55292000.0,100278000.0,idle
120082,25139.0,3591.0,9986519.0,0.0,-3195.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
120092,33519.0,8379.0,9982928.0,0.0,-4261.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
120102,26337.0,8379.0,9988914.0,-532.0,-4793.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
120112,16759.0,-5985.0,9996096.0,0.0,-4261.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
120122,47885.0,-2394.0,10004476.0,0.0,-4793.0,-2130.0,21350000.0,55292000.0,100278000.0,idle
120132,33519.0,-21548.0,9999688.0,532.0,-3195.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
120142,34716.0,9577.0,10002082.0,532.0,-3195.0,-3195.0,21350000.0,55292000.0,100278000.0,idle
120152,40702.0,5985.0,9981731.0,532.0,-3195.0,-4261.0,21350000.0,55292000.0,100278000.0,idle
120162,15562.0,9577.0,9968562.0,532.0,-3195.0,-3195.0,21350000.0,55292000.0,100278000.0,idle
120172,17957.0,-8379.0,9981731.0,1597.0,-3195.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
120182,44294.0,-7182.0,10020039.0,532.0,-4261.0,-2663.0,21350000.0,55292000.0,100278000.0,idle
120192,23942.0,-4788.0,10040391.0,532.0,-4261.0,-1597.0,21350000.0,55292000.0,100278000.0,idle
120202,21548.0,-4788.0,9998491.0,-1597.0,-3195.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120212,28731.0,-5985.0,9960182.0,-532.0,-3195.0,-1065.0,21350000.0,55298000.0,100286000.0,idle
120222,28731.0,-5985.0,9960182.0,-532.0,-3195.0,-1065.0,21350000.0,55298000.0,100286000.0,idle
120232,7182.0,-13168.0,9942225.0,532.0,-5326.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
