acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
2094,5215,8057,27,-1,91,3
2059,5170,8010,20,-4,76,3
2065,5310,7969,35,0,92,3
2115,5303,7928,49,9,110,3
2188,5145,7938,5,-1,116,3
2200,4832,7934,-25,-2,72,3
2126,4765,7934,-21,11,-8,3
2100,5044,8005,-18,18,-53,3
2080,5316,8065,-1,21,-39,3
2044,5269,8091,25,21,-24,3
2005,5203,8130,34,13,-12,3
2024,5326,8162,50,4,13,3
2032,5462,8105,82,-2,49,3
2007,5530,7998,94,-5,109,3
2084,5241,7928,79,-2,152,3
2142,4710,7920,-5,-24,41,3
2047,4817,8004,-92,-51,-106,3
1999,5407,8055,-67,-38,-142,3
2000,5746,8025,-28,-29,-100,3
2039,5755,8013,-26,-28,-21,3
2069,5643,7989,-16,-22,43,3
2104,5373,7964,15,-11,70,3
2138,5029,7919,44,4,20,3
2132,5007,7958,-33,-23,-58,3
2112,5276,8019,-91,-44,-86,3
2097,5462,8022,-67,-30,-49,3
2172,5394,7986,-22,-17,17,3
2268,5158,7945,5,-10,42,3
2176,4989,7916,39,7,7,3
2061,5103,7927,64,22,-20,3
2081,5241,7972,64,17,-14,3
2093,5327,8011,55,14,-6,3
2074,5323,8069,28,7,2,3
2083,5033,8068,10,0,-31,3
1992,4968,8068,-9,-14,-101,3
1978,5273,8048,-34,-36,-121,3
1988,5515,7999,-22,-37,-97,3
2023,5479,7971,-5,-27,-46,3
2047,5190,7929,-1,-26,-43,3
1992,5097,7935,-15,-30,-91,3
1907,5300,7935,-30,-35,-128,3
1907,5557,7968,-23,-30,-115,3
1962,5609,7996,-11,-22,-75,3
1968,5508,8042,-5,-10,-59,3
1964,5470,8095,-31,-17,-67,3
1956,5534,8129,-50,-26,-73,3
1999,5666,8158,-9,-6,-35,3
2054,5644,8127,44,14,21,3
2057,5397,8010,47,11,50,3
2093,5203,7986,20,0,51,3
2139,5102,7984,-5,0,26,3
2111,5156,8059,-52,-8,-3,3
2093,5194,8183,-76,-15,-13,3
2071,5127,8233,-55,-11,-19,3
2014,4972,8244,-26,-9,-35,3
1993,4925,8229,-43,-28,-84,3
1952,5043,8221,-70,-50,-139,3
1911,5219,8181,-31,-39,-161,3
1914,5162,8169,-4,-22,-185,3
1959,4865,8208,-34,-23,-287,3
1747,5038,8329,-82,-10,-859,3
1557,5305,8318,-153,-28,-1078,3
1240,5911,8424,-217,-47,-1194,3
1061,6721,8621,-199,-41,-1210,3
933,7716,9038,-230,-79,-1192,3
776,9040,9896,-281,-201,-1177,3
296,10480,11357,-149,-411,-1152,3
-816,12463,12619,183,-673,-977,3
-5528,17875,14463,1078,-2435,2147,3
-5528,17875,14463,1078,-2435,2147,3
-6826,18568,15055,1719,-3175,4734,3
-9793,22551,14107,3312,-3504,8923,3
-14321,25590,10667,4878,-3673,14618,3
-17095,21395,8712,5731,-3908,17453,3
-15865,14216,11383,5892,-4326,17453,3
-13931,10053,13349,5687,-4769,17453,3
-12226,5983,12166,5724,-4768,17453,3
-10492,1280,8101,6097,-3530,17453,3
-8777,-3414,2472,5697,-1441,17453,3
-7552,-9141,-1849,4767,737,17453,3
-6170,-14461,-1733,4441,2792,14863,3
-6691,-17217,2172,4456,4273,11502,3
-8736,-18932,9281,1881,4008,3615,3
-5746,-9768,8181,-431,412,-368,3
-5746,-9768,8181,-431,412,-368,3
-5417,-8365,7296,-476,10,-1017,3
-4993,-7521,6768,-419,-202,-1551,3
-4658,-7641,6287,-424,-336,-1979,3
-4375,-8917,6039,-581,-422,-2491,3
-4255,-10324,6203,-814,-487,-3192,3
-4189,-12088,6713,-1177,-557,-4061,3
-3764,-13891,6996,-1703,-691,-5187,3
-3317,-14484,6902,-2080,-934,-6531,3
-3353,-13791,6275,-2038,-1084,-7909,3
-3659,-12330,5655,-1805,-1087,-9116,3
-3996,-10881,5308,-1736,-1063,-10080,3
-3453,-9925,4983,-1962,-1153,-10945,3
-2676,-9494,4547,-2272,-1268,-12050,3
-2676,-9201,3665,-2399,-1082,-13583,3
-4109,-8626,2918,-2329,-565,-15460,3
-7134,-7218,2557,-2117,299,-17152,3
-10915,-3791,2745,-2166,1258,-17453,3
-13814,1034,4183,-2599,2191,-17453,3
-15089,5090,5974,-3086,3168,-17453,3
-15963,8595,6986,-3172,3948,-16795,3
-15563,11905,7629,-3241,4262,-15302,3
-12578,14722,9055,-3470,4324,-13256,3
-8555,17748,11965,-3433,4278,-11312,3
-4892,21506,16255,-2854,3950,-9702,3
-3117,23315,18140,-1878,3143,-8168,3
-3926,21177,17257,-680,1945,-6221,3
-4801,17175,15030,494,979,-3587,3
-4840,12280,9666,1840,569,1162,3
-4484,10346,8701,1646,737,2082,3
-3917,7589,8967,909,772,1997,3
-3089,5797,9671,253,771,1462,3
-2383,5776,10241,-1,783,780,3
-1947,7307,10600,-90,683,226,3
-1549,8846,10788,-194,473,33,3
-980,9445,10879,-278,240,230,3
-386,9186,10650,-110,102,661,3
116,8181,10217,114,19,1007,3
348,7413,9724,276,-9,1238,3
671,6526,9276,342,9,1248,3
778,5548,8946,249,-12,981,3
773,4909,8800,23,-58,566,3
592,5165,8719,-206,-111,251,3
571,5452,8663,-333,-155,60,3
536,5613,8696,-405,-216,-19,3
676,5879,8711,-382,-277,72,3
867,6051,8469,-256,-314,226,3
927,5865,8048,-143,-344,305,3
956,5792,7704,-63,-343,393,3
1002,6082,7527,30,-286,557,3
1023,6340,7458,121,-226,767,3
1142,6117,7368,149,-192,1000,3
1391,4926,7269,55,-197,991,3
1307,4095,7140,-82,-191,652,3
1136,4412,7178,-179,-158,325,3
1067,5159,7258,-225,-139,221,3
1188,5760,7342,-250,-157,295,3
1340,6003,7247,-272,-195,426,3
1418,6173,7033,-287,-216,640,3
1511,5767,6835,-249,-180,839,3
1789,4692,6797,-174,-74,795,3
1194,4952,7767,-70,252,41,3
1170,5399,8200,-33,272,-13,3
1146,5758,8436,43,270,43,3
1261,5814,8520,59,217,161,3
1356,5710,8444,69,161,259,3
1374,5698,8274,106,141,356,3
1441,5772,8141,134,138,498,3
1441,5747,8048,167,155,674,3
1545,5214,8055,265,230,782,3
1632,4373,8126,372,333,650,3
1482,4134,8231,248,307,335,3
1271,4521,8412,-54,162,68,3
1181,5065,8636,-235,76,-88,3
1284,5275,8798,-209,74,-166,3
1322,5399,8852,-153,58,-144,3
1302,5638,8849,-101,34,-50,3
1363,5719,8830,-27,18,55,3
1432,5456,8777,63,11,94,3
1432,5456,8777,63,11,94,3
1413,5182,8676,95,-18,40,3
1330,5261,8565,69,-69,-9,3
1332,5572,8421,58,-99,10,3
1344,5795,8297,77,-106,63,3
1367,5941,8192,88,-103,141,3
1393,6049,8089,83,-103,249,3
1458,6057,7937,79,-106,367,3
1558,5779,7776,94,-99,447,3
1642,5292,7713,101,-74,433,3
1759,5285,7745,-84,-101,26,3
1616,5109,7916,63,30,-65,3
1616,5109,7916,63,30,-65,3
1629,5213,8018,29,13,-109,3
1601,5413,8005,42,10,-129,3
1585,5619,7940,57,4,-92,3
1647,5614,7867,45,-11,-31,3
1691,5484,7798,33,-21,-4,3
1717,5518,7751,43,-8,20,3
1715,5676,7727,63,12,69,3
1673,5621,7752,60,22,116,3
1661,5247,7832,27,22,111,3
1600,5026,7890,19,26,41,3
1567,5235,7980,44,49,-13,3
1598,5415,8061,53,58,-36,3
1564,5354,8153,7,28,-83,3
1498,5457,8250,-31,4,-127,3
1516,5642,8261,-39,-14,-122,3
1563,5684,8206,-42,-29,-95,3
1635,5663,8162,-29,-27,-48,3
1647,5728,8122,24,-12,13,3
1636,5680,8023,70,-5,87,3
1713,5263,7970,86,4,109,3
1650,5023,7965,61,3,31,3
1549,5268,7933,18,-10,-28,3
1563,5614,7940,0,-11,-30,3
1543,5587,7946,-15,-7,-10,3
1571,5124,7996,-58,-26,-75,3
1575,5156,8061,-101,-49,-166,3
1593,5634,8053,-80,-47,-174,3
1617,5922,8031,-15,-26,-115,3
1637,5927,7994,34,-10,-3,3
1653,5763,7927,52,-8,80,3
1662,5554,7895,47,-2,117,3
1649,5472,7909,59,18,134,3
1607,5322,7928,77,29,109,3
1520,5123,7901,31,7,13,3
1438,5238,8007,-59,-23,-80,3
1455,5563,8158,-88,-34,-124,3
1488,5828,8169,-69,-41,-119,3
1567,5882,8062,-56,-53,-74,3
1617,5806,7968,-24,-46,-24,3
1605,5733,7913,23,-23,25,3
1601,5619,7860,50,-4,62,3
1519,5256,8190,-66,-9,-102,3
1474,5409,8259,-148,-47,-206,3
1388,5624,8273,-173,-64,-263,3
1345,5869,8236,-98,-40,-256,3
1271,6167,8223,-25,-14,-208,3
1243,6398,8340,8,-2,-118,3
1212,6574,8449,60,11,-7,3
1157,6773,8481,112,12,129,3
1136,6905,8470,143,-1,291,3
1046,6856,8413,162,-14,426,3
952,6841,8435,204,-10,545,3
893,7017,8567,257,-6,670,3
828,7348,8626,270,-42,818,3
884,7886,8700,220,-114,1023,3
1119,8730,9113,127,-221,1286,3
1222,10136,9846,63,-414,1577,3
347,12715,10594,-67,-738,2040,3
-905,16114,11520,-502,-1202,3149,3
-2013,18708,12705,-732,-1641,5392,3
-4616,24361,13712,-230,-1945,9057,3
-7685,27001,13355,684,-2418,13955,3
-10212,25640,13314,1188,-3261,17453,3
-12998,22240,12553,1408,-4171,17453,3
-14048,15002,9425,1742,-4676,17453,3
-9881,6280,7869,2190,-4936,17453,3
-4124,-57,7449,3245,-4812,17453,3
-3153,-887,4835,4538,-3571,17453,3
-5718,367,2298,4691,-1564,15194,3
-8638,-2384,130,3549,196,12936,3
-9754,-9585,721,2498,1335,11548,3
-10009,-15579,3372,2882,2640,9827,3
-10853,-17846,6826,3142,3797,7875,3
-10788,-19530,10437,2221,3859,6071,3
-8181,-12238,12137,-45,1791,1913,3
-6172,-8488,10330,-533,920,1206,3
-4655,-5564,8692,-716,313,787,3
-4655,-5564,8692,-716,313,787,3
-3433,-4187,7467,-820,-87,492,3
-2525,-3798,6691,-714,-280,191,3
-2312,-3967,6340,-381,-243,-158,3
-2636,-4674,6263,-135,-116,-457,3
-2954,-6639,6343,-104,-23,-855,3
-3456,-7928,6743,34,118,-1349,3
-3829,-8828,7163,78,187,-1886,3
-3972,-9468,7492,-61,140,-2392,3
-3913,-9769,7773,-308,-4,-2829,3
-3629,-9732,7708,-575,-241,-3229,3
-3171,-9607,7230,-755,-515,-3685,3
-2607,-9638,6472,-862,-800,-4332,3
-2255,-9830,5673,-956,-1077,-5236,3
-9184,-5682,3055,-4100,2343,-17453,3
-12715,-2005,5414,-4797,3337,-17453,3
-15121,2342,7959,-4950,4553,-17453,3
-16162,6080,9539,-4440,5590,-17453,3
-15863,8945,10251,-3709,6043,-16254,3
-14187,12244,11342,-3091,6058,-13972,3
-10580,14970,13664,-2467,5755,-11455,3
-5437,17332,17788,-1723,5054,-9093,3
-1930,19822,21331,-589,4063,-7146,3
-1583,19592,21905,906,2739,-5485,3
-2899,16179,18528,2262,1284,-3366,3
-3117,12665,14170,2917,369,-691,3
-2913,10629,11370,3125,243,1346,3
-2676,9156,10388,2940,426,2385,3
-2199,7710,10336,2264,502,2599,3
-1596,6441,10445,1273,315,2196,3
-828,5573,10417,325,3,1519,3
-4,5636,10328,-184,-180,965,3
867,6148,10180,-149,-117,600,3
1455,6936,10057,84,58,405,3
1719,6990,9786,192,132,359,3
1788,6605,9456,109,67,463,3
1830,6049,9154,-51,-47,613,3
1822,5632,8886,-115,-107,731,3
1750,5535,8625,-47,-88,825,3
1670,5433,8476,84,-25,909,3
1626,5232,8394,207,40,1004,3
1666,4720,8372,291,92,1038,3
1758,3986,8397,256,90,901,3
1726,3827,8383,125,36,624,3
1725,4332,8372,-55,-55,388,3
1756,4772,8372,-184,-140,263,3
1883,4873,8388,-196,-157,209,3
1907,4911,8294,-92,-121,194,3
1928,4932,8104,35,-96,197,3
1968,4854,7921,59,-108,244,3
2036,4738,7842,23,-121,314,3
2193,4328,7848,11,-117,296,3
2202,3944,7770,3,-118,160,3
2128,3937,7643,-54,-142,33,3
2049,4279,7478,-128,-169,-16,3
2114,4483,7387,-116,-119,-29,3
2248,4336,7485,-63,-26,-64,3
2190,4368,7656,-42,27,-133,3
2024,4680,7747,12,57,-164,3
1950,5019,7834,79,80,-107,3
1988,5230,7975,130,111,9,3
1990,5074,8153,160,139,77,3
1766,4978,8587,-152,-84,46,3
1840,4887,8561,-91,-75,170,3
1924,4580,8506,-66,-79,237,3
2001,4242,8451,-14,-67,234,3
1942,4127,8396,76,-17,196,3
1971,4060,8485,116,29,108,3
1965,4137,8632,126,50,-10,3
1901,4424,8694,122,35,-82,3
1939,5055,8491,60,-43,-28,3
2006,5055,8438,22,-67,60,3
2032,5081,8399,39,-62,162,3
2094,5074,8348,110,-51,280,3
2182,4838,8254,157,-56,374,3
2255,4325,8107,205,-38,361,3
2230,4039,8053,223,1,213,3
2117,4119,8186,159,25,28,3
2011,4368,8399,112,34,-135,3
1908,4808,8486,68,3,-212,3
1957,5158,8436,34,-45,-176,3
2048,5304,8298,49,-66,-70,3
2099,5275,8187,99,-49,17,3
2150,4987,8123,135,-18,178,3
2205,4719,8134,173,18,156,3
2146,4543,8157,188,47,66,3
2146,4543,8157,188,47,66,3
2097,4587,8213,95,10,-34,3
2059,4758,8218,6,-33,-105,3
2030,5044,8160,43,-11,-125,3
2036,5250,8135,86,12,-95,3
2030,5327,8117,79,5,-40,3
2031,5229,8056,72,-1,11,3
2008,5170,8026,68,7,55,3
2048,5145,8096,80,37,94,3
2078,4911,8266,108,61,98,3
2049,4750,8388,139,67,65,3
2014,4790,8329,149,54,42,3
2038,4660,8288,113,26,-17,3
2015,4653,8328,49,-2,-103,3
2018,4854,8418,22,-13,-155,3
2031,5104,8406,41,-23,-157,3
2020,5266,8268,62,-41,-100,3
2056,5345,8158,84,-44,-13,3
2049,5297,8060,100,-41,59,3
2068,5132,8005,104,-30,115,3
2136,4884,7980,132,0,127,3
2134,4666,8012,143,25,64,3
2098,4668,8081,82,7,-46,3
2037,4913,8150,44,-3,-115,3
2012,5135,8213,64,4,-138,3
2027,5342,8248,74,6,-121,3
2030,5438,8255,63,0,-89,3
2031,5393,8271,35,-19,-61,3
2015,5391,8217,10,-37,-33,3
2014,5437,8126,4,-42,8,3
1989,5420,8085,-2,-37,64,3
1999,5189,8118,2,-19,88,3
1990,4974,8162,10,-12,74,3
2014,4768,8177,19,-11,21,3
2035,4799,8175,-1,-30,-54,3
2053,5099,8172,-26,-46,-86,3
2060,5311,8134,-6,-40,-58,3
2121,5262,8050,7,-36,-13,3
2142,5132,8036,13,-31,7,3
2108,5201,8048,35,-17,15,3
2123,5324,8069,43,-13,42,3
2127,5063,8038,52,-9,49,3
2130,4819,8001,37,-8,34,3
2116,4545,7970,-38,-35,-80,3
1990,4720,7995,-82,-41,-169,3
2001,5152,8077,-64,-25,-169,3
2008,5432,8101,-28,-9,-127,3
2013,5487,8168,-1,-3,-67,3
2024,5508,8171,29,-3,0,3
2009,5499,8130,52,-2,63,3
2000,5344,8118,50,-6,108,3
2011,5129,8132,27,-12,117,3
2037,4887,8156,12,-8,71,3
2067,4726,8180,5,-2,-23,3
2038,4853,8203,-57,-34,-100,3
2115,5212,8195,-6,-34,-102,3
2115,5212,8195,-6,-34,-102,3
2091,5205,8150,38,-21,-71,3
2089,5281,8054,62,-13,-32,3
2075,5334,7993,65,-5,9,3
2019,5257,7940,51,1,36,3
2030,4992,8012,-11,-7,18,3
2005,4965,8160,-72,-23,-20,3
1992,5134,8250,-51,-20,-32,3
1910,5043,8251,-40,-26,-126,3
1910,5043,8251,-40,-26,-126,3
1883,5127,8273,-53,-33,-168,3
1836,5302,8339,-86,-52,-189,3
1868,5450,8340,-98,-66,-168,3
1880,5466,8300,-105,-77,-134,3
1898,5357,8275,-101,-82,-124,3
1948,5169,8318,-89,-70,-159,3
1948,5185,8375,-104,-69,-224,3
1857,5314,8417,-131,-77,-264,3
1857,5018,8520,-195,-110,-350,3
1859,4490,8637,-274,-138,-575,3
1662,4586,8764,-315,-133,-884,3
572,7995,10281,-662,-250,-1481,3
572,7995,10281,-662,-250,-1481,3
-47,9536,11514,-737,-362,-1581,3
-1148,11124,13825,-730,-706,-1661,3
-2462,12553,16451,-174,-1322,-1382,3
-4419,14585,19803,940,-2143,-525,3
-7089,17584,21498,2367,-3298,1251,3
-8007,18402,19700,3822,-4899,4388,3
-9666,21750,18932,5295,-5855,8922,3
-14449,30815,18597,7020,-6206,15075,3
-18398,26311,17893,7997,-7390,17453,3
-18930,12820,15225,7506,-8790,17453,3
-16127,5497,9663,6962,-8612,17453,3
-11832,1013,5888,7011,-6957,17453,3
-7814,-3508,1149,6318,-4884,17453,3
-5050,-9374,-5371,5267,-2438,17453,3
-4313,-14720,-6085,4562,218,16970,3
-4853,-16094,-2068,3884,1865,12998,3
-6293,-13398,1139,2936,2182,9483,3
-6845,-11444,3438,1738,1868,7392,3
-6845,-11444,3438,1738,1868,7392,3
-6634,-11254,4388,1221,1632,6611,3
-6295,-11461,4532,937,1626,2261,3
-4729,-9184,6228,50,1000,-439,3
-4729,-9184,6228,50,1000,-439,3
-4636,-9361,6551,-24,774,-899,3
-4587,-9809,6589,-81,572,-1302,3
-4576,-10486,6371,-110,425,-1653,3
-4667,-11226,5912,-172,298,-1929,3
-4458,-11742,5236,-260,209,-2162,3
-3869,-11705,4534,-380,110,-2452,3
-3123,-12259,3878,-543,-15,-3069,3
-2869,-13422,3477,-783,-88,-4124,3
-3100,-13986,3458,-1122,-88,-5427,3
-3363,-13901,3478,-1475,-150,-6827,3
-3753,-13630,3209,-1569,-183,-8154,3
-4235,-13457,2859,-1522,-144,-9347,3
-3942,-13682,2272,-1820,-217,-10655,3
-3077,-14650,877,-2209,-263,-12496,3
-3362,-14979,-1272,-2404,246,-14750,3
-5722,-13865,-2549,-2617,1371,-16860,3
-9684,-10842,-2200,-3368,2647,-17453,3
-12554,-6761,15,-5080,3773,-17453,3
-14306,-2523,3885,-6634,5322,-17453,3
-15985,966,7820,-7576,6828,-17453,3
-17313,4356,10217,-6545,7990,-17268,3
-6221,16775,17359,-546,6247,-8693,3
-6221,16775,17359,-546,6247,-8693,3
-2323,21991,21354,482,5482,-6865,3
-1734,23052,21402,1622,4066,-5256,3
-3161,19176,17652,2491,2271,-2877,3
-3658,14722,13871,2753,1230,155,3
-3513,12274,12070,2917,1095,2558,3
-3180,10598,11746,2929,1087,3766,3
-2537,9744,11789,2878,1041,4200,3
-305,8554,11114,724,-361,5044,3
-305,8554,11114,724,-361,5044,3
1505,7684,10435,-4,-833,5073,3
2917,6979,9614,-552,-991,4784,3
5011,3940,7631,-1584,-711,1672,3
5011,3940,7631,-1584,-711,1672,3
5280,3362,7717,-1440,-459,413,3
4843,3960,7960,-977,-101,-358,3
4215,5152,8208,-499,190,-599,3
4025,5880,8372,-283,312,-499,3
3883,5899,8473,-273,315,-273,3
3633,5733,8578,-297,297,-13,3
3500,5408,8549,-315,262,246,3
3475,4975,8491,-381,217,416,3
3359,4774,8575,-535,133,472,3
3354,4456,8700,-682,12,441,3
3421,4042,8657,-734,-88,297,3
3511,3929,8546,-839,-198,120,3
3475,4181,8431,-928,-266,28,3
3460,4496,8397,-919,-267,84,3
3707,4303,8273,-866,-253,175,3
3822,3986,8019,-768,-221,225,3
3732,4064,7816,-656,-160,339,3
3864,3876,7751,-594,-132,444,3
3945,3504,7589,-594,-167,449,3
4027,2924,7516,-658,-246,324,3
4031,2553,7556,-641,-268,116,3
4002,2718,7653,-441,-184,-60,3
4118,2767,7711,-248,-86,-216,3
4167,2861,7749,-216,-50,-303,3
4148,3079,7867,-247,-31,-338,3
4191,3310,8038,-245,5,-324,3
4185,3555,8136,-233,30,-248,3
4134,3738,8180,-205,49,-129,3
4060,3647,8186,-153,63,-15,3
3963,3290,8093,-77,69,13,3
3927,3135,8006,-14,78,0,3
3939,3172,8018,22,93,-25,3
3956,3202,8168,61,111,-78,3
3912,3219,8260,109,125,-120,3
3829,3301,8288,160,140,-147,3
3787,3492,8271,182,151,-136,3
3854,3747,8195,145,141,-66,3
3903,3914,8164,86,132,42,3
3966,3894,8218,36,140,153,3
3972,3751,8262,-10,132,231,3
3925,3511,8261,-50,109,239,3
3921,3433,8306,-76,107,221,3
3840,3162,8499,-75,113,153,3
3768,2765,8620,-5,135,-62,3
3646,3201,8646,-16,112,-229,3
3731,3651,8620,-95,47,-263,3
3832,3955,8545,-115,7,-170,3
3894,3939,8425,-94,-9,-76,3
3925,3796,8275,-84,-20,-15,3
3956,3767,8171,-126,-31,43,3
3975,3797,8079,-181,-34,102,3
4010,3741,8038,-222,-14,148,3
4043,3302,7986,-264,-3,137,3
4043,3302,7986,-264,-3,137,3
4016,2844,7926,-280,8,1,3
3889,2837,7977,-289,31,-169,3
3756,3161,8130,-275,62,-305,3
3597,3609,8232,-218,91,-302,3
3611,3755,8332,-136,118,-172,3
3719,3717,8350,-50,125,-20,3
3764,3680,8267,18,127,80,3
3735,3622,8158,38,128,140,3
3756,3391,8193,-4,119,144,3
3745,3220,8284,-61,111,132,3
3689,3050,8366,-55,139,93,3
3682,2821,8469,-62,167,-13,3
3647,2813,8585,-162,150,-151,3
3512,3195,8777,-673,-45,-285,3
3512,3195,8777,-673,-45,-285,3
3603,3019,8834,-768,-68,-286,3
3590,2937,8886,-849,-78,-357,3
3572,3068,8909,-923,-76,-417,3
3521,3101,8929,-1028,-73,-423,3
3529,2985,8992,-1160,-67,-435,3
3579,2591,9043,-1283,-72,-496,3
3537,2379,9034,-1386,-92,-617,3
3466,2573,9119,-1448,-100,-692,3
3465,2784,9241,-1472,-119,-696,3
3450,2832,9265,-1438,-155,-649,3
3445,2801,9200,-1342,-184,-573,3
3523,2770,9089,-1202,-202,-478,3
3700,1986,8980,-43,19,-162,3
3700,1986,8980,-43,19,-162,3
3697,1884,8972,-44,6,-144,3
3663,1964,8995,-30,4,-120,3
3598,2103,8933,-1,7,-59,3
3609,2057,8843,-5,-13,8,3
3596,1885,8772,-24,-43,47,3
3557,1771,8722,-10,-43,47,3
3566,1749,8765,31,-11,23,3
3604,1755,8846,58,18,-9,3
3567,1788,8903,46,17,-51,3
3560,1934,8907,4,5,-73,3
3591,2080,8942,-35,-13,-50,3
3646,2166,8930,-46,-29,10,3
3691,2146,8834,-19,-23,87,3
3720,2001,8801,28,3,125,3
3665,1890,8746,61,28,126,3
3674,1507,8699,57,36,56,3
3575,1393,8804,50,47,-52,3
3538,1763,8948,102,90,-95,3
3501,1984,9099,133,101,-105,3
3505,2025,9186,100,62,-82,3
3512,1958,9161,60,26,-70,3
3480,2013,9117,42,17,-71,3
3489,2218,9079,27,10,-33,3
3521,2276,9013,18,-4,32,3
3580,2059,8913,27,-6,66,3
3557,1824,8849,43,-2,54,3
3548,1715,8822,50,-2,13,3
3575,1697,8804,23,-11,-45,3
3592,1807,8802,2,-7,-91,3
3523,1974,8812,5,13,-114,3
3483,2096,8893,-18,23,-112,3
3465,2184,9010,-44,29,-84,3
3475,2207,9103,-23,27,-55,3
3482,2164,9123,-6,9,-30,3
3480,2159,9113,-20,-20,-4,3
3514,2190,9073,-31,-41,18,3
3554,2126,8986,-31,-43,35,3
3604,1939,8945,-34,-36,22,3
3587,1796,8966,-26,-19,-22,3
3572,1794,8989,-38,-22,-78,3
3591,1790,8967,-90,-54,-137,3
3614,1878,8970,-133,-71,-170,3
3549,1917,8970,-111,-47,-184,3
3514,1818,9025,-66,-9,-214,3
3544,1836,9119,-99,-14,-278,3
3493,2026,9251,-183,-50,-340,3
3526,1992,9385,-226,-66,-389,3
3572,1652,9481,-251,-71,-523,3
3340,1679,9603,-302,-75,-767,3
2869,2370,9911,-370,-47,-996,3
-7610,17814,22058,2033,-10985,7766,3
-7586,19190,18889,3603,-11781,12579,3
-9111,14340,17139,5814,-12018,17453,3
-9305,2446,14414,7552,-11900,17453,3
-5694,-4268,10607,7678,-11695,17453,3
-1140,-9706,5073,7032,-10917,17453,3
1271,-13577,-1134,6349,-8993,16742,3
-782,-10925,-4417,5327,-6811,12371,3
-4976,-7614,-3913,3648,-5168,8715,3
-13076,-8476,-2266,687,-3648,6878,3
-13076,-8476,-2266,687,-3648,6878,3
-13887,-11267,-2785,802,-2798,6888,3
-14085,-12878,-3170,1388,-1841,6442,3
-14801,-13964,-3575,1696,-1008,5568,3
-14885,-15502,-3233,1764,-291,4502,3
-14241,-17001,-3105,1645,419,3461,3
-12712,-18119,-2871,1344,1063,2484,3
-5243,-11791,650,-525,1644,-1836,3
-5243,-11791,650,-525,1644,-1836,3
-4066,-10382,1314,-466,1483,-2495,3
-2928,-9379,1929,-195,1437,-2839,3
-2078,-9022,2379,115,1502,-3074,3
-1555,-9298,2546,342,1646,-3346,3
-1007,-9633,2628,312,1805,-3659,3
-401,-9665,2668,14,1903,-4098,3
38,-9615,2701,-383,1899,-4741,3
353,-9560,2705,-676,1890,-5476,3
755,-9808,2571,-812,1952,-6304,3
1025,-10048,2402,-894,1999,-7283,3
990,-9642,2147,-935,2038,-8275,3
939,-9079,1762,-874,2135,-9106,3
1067,-8521,1225,-701,2355,-9833,3
1106,-7825,841,-535,2743,-10589,3
974,-7204,806,-561,3297,-11476,3
454,-6648,1455,-905,3917,-12687,3
-1368,-4164,2789,-1358,4620,-13972,3
-2972,-937,5032,-2546,5320,-14702,3
-4861,2390,6847,-4844,6441,-14084,3
-4644,2608,8589,-6537,6737,-13294,3
-5043,3960,9933,-5536,6626,-12853,3
-4459,6140,10586,-4960,6336,-11431,3
-2948,7998,11486,-4188,6041,-9837,3
1024,11430,16307,-2017,5147,-7016,3
1024,11430,16307,-2017,5147,-7016,3
1559,11502,18058,-1229,4358,-5790,3
-181,10322,17083,47,3251,-4678,3
-967,8085,14642,683,2206,-3405,3
-742,6571,12619,799,1706,-2160,3
-951,6866,11733,940,1712,-1094,3
-1177,7750,11652,1014,1698,-169,3
-687,7441,11790,902,1512,401,3
70,6350,11649,590,1188,662,3
639,5525,11241,187,837,679,3
1088,4873,10934,-175,526,599,3
1587,3846,10638,-217,366,424,3
1094,5074,10154,176,627,23,3
1094,5074,10154,176,627,23,3
1259,4861,10617,-47,538,-32,3
1240,4934,10874,-92,457,-14,3
1247,5080,10890,53,395,117,3
1310,5168,10713,231,308,353,3
1432,5005,10345,417,238,647,3
1485,4605,9869,671,258,878,3
1351,4230,9477,860,329,956,3
1339,4128,9279,922,403,908,3
1320,4362,9229,834,409,798,3
1267,4741,9290,554,303,721,3
1395,4753,9396,230,157,678,3
1602,4300,9484,0,34,605,3
1677,3982,9451,-60,-17,480,3
1648,4104,9375,-70,-43,419,3
1760,4318,9288,-120,-101,457,3
1905,4183,9120,-103,-151,523,3
1958,3775,8875,6,-139,538,3
2020,3568,8734,120,-75,492,3
2090,3574,8693,166,-26,418,3
2193,3463,8692,88,-33,265,3
2037,3615,8701,-20,-56,129,3
1946,4041,8825,-44,-43,104,3
1958,4398,8948,-4,-27,191,3
2083,4223,8968,63,-33,263,3
2123,3847,8838,106,-50,245,3
1909,3860,8722,85,-58,228,3
1926,4195,8807,74,-42,276,3
2000,4585,8922,104,-39,406,3
2014,4824,8827,136,-67,592,3
2191,4531,8668,102,-117,768,3
2542,3743,8566,-49,-183,771,3
2646,3436,8470,-165,-213,640,3
2564,3630,8346,-194,-199,525,3
2530,3939,8267,-208,-181,510,3
2558,4219,8243,-226,-159,602,3
2585,3823,8296,-190,-108,701,3
2637,2949,8408,-6,17,546,3
2555,2918,8654,117,109,264,3
2523,3495,8917,94,99,85,3
2519,4072,9073,38,37,54,3
2579,4308,9062,31,-5,118,3
2645,3761,8719,68,-34,138,3
2692,3865,8601,68,-24,118,3
2681,4146,8506,64,-23,160,3
