acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
-149,752,12001,585,14,681,2
-108,310,12057,511,-142,518,2
-233,318,11984,436,-329,395,2
-378,514,11766,439,-495,345,2
-566,758,11308,458,-642,365,2
-553,860,10708,478,-735,399,2
-409,883,10254,450,-761,410,2
-404,1175,10054,390,-722,481,2
-509,1559,10071,438,-602,671,2
-603,1749,10213,587,-445,934,2
-848,1613,10447,738,-325,1247,2
-939,1047,11045,747,-324,1454,2
-1361,578,12067,586,-476,1646,2
-1901,193,13218,400,-802,2076,2
-2688,541,14175,413,-1234,2725,2
-3621,1565,14889,767,-1748,3442,2
-4325,3389,15620,1285,-2345,4269,2
-4686,4999,16439,1705,-3028,5284,2
-4919,4942,16982,2167,-3763,6445,2
-5381,3981,17081,2613,-4403,7701,2
-5764,2456,17371,2465,-5216,8763,2
-4859,675,17262,1602,-6430,9088,2
-4382,106,15847,484,-7422,8481,2
-4255,-356,14181,-891,-8027,7622,2
-2455,966,12426,-1837,-8174,6745,2
-264,2971,10417,-2415,-7906,5917,2
1851,4847,7756,-3035,-7329,5159,2
3423,6064,5608,-4030,-6657,4530,2
4846,5634,4382,-5223,-6197,4199,2
6410,4195,1466,-6018,-5805,4052,2
7691,2118,-682,-6091,-5119,3635,2
7149,1043,-1230,-5862,-4530,3176,2
6274,-14,-2388,-5407,-4177,2875,2
5854,-1236,-3429,-4677,-3867,2562,2
5043,-1903,-3733,-4097,-3595,2307,2
4028,-2849,-3996,-3664,-3392,2141,2
3604,-3709,-4676,-3218,-3228,1977,2
5588,-4350,-9238,-2314,-2584,1390,2
5870,-4410,-10525,-2106,-2274,1291,2
5713,-4704,-11784,-1908,-1958,1261,2
5508,-5224,-12917,-1710,-1611,1262,2
5523,-5765,-13932,-1473,-1225,1227,2
5764,-6313,-14399,-1201,-783,1148,2
5917,-6866,-14044,-890,-315,1037,2
5791,-7424,-12857,-524,95,865,2
5827,-7643,-11117,-131,416,633,2
5794,-7564,-8803,272,652,406,2
5807,-7334,-6228,620,812,209,2
5942,-7152,-3802,885,915,66,2
6147,-6944,-1689,1057,970,-65,2
6526,-6505,135,1177,999,-177,2
7017,-6051,1635,1251,978,-218,2
7365,-5810,2857,1266,909,-221,2
7326,-5678,3849,1204,787,-220,2
7383,-5709,4241,1078,609,-243,2
8455,-5253,34,-13,134,108,2
8275,-5448,-68,-23,133,183,2
8054,-5652,-38,-22,130,244,2
7830,-5882,90,-12,137,299,2
7598,-6136,294,0,145,328,2
7383,-6334,486,15,144,334,2
7272,-6481,590,37,137,330,2
7234,-6559,532,57,127,319,2
7236,-6572,402,68,119,300,2
7263,-6571,222,77,127,278,2
7279,-6514,153,98,146,253,2
7190,-6448,146,126,158,223,2
7138,-6375,98,150,150,202,2
7161,-6359,13,177,144,188,2
7122,-6411,50,207,153,166,2
7083,-6458,164,237,164,129,2
7148,-6452,338,262,178,85,2
7296,-6368,614,281,199,42,2
7326,-6274,847,295,217,22,2
7342,-6211,1084,303,221,17,2
7355,-6158,1255,308,210,23,2
7431,-6112,1418,313,194,22,2
7400,-6055,1552,307,168,16,2
7340,-6053,1599,287,123,17,2
7388,-6101,1510,263,83,15,2
7529,-6068,1326,239,64,7,2
7705,-5990,1191,216,67,12,2
7744,-5941,1143,194,87,37,2
7552,-5974,1258,170,102,72,2
7425,-6088,1367,137,102,104,2
7429,-6197,1375,102,102,129,2
7301,-6308,1446,67,105,141,2
7243,-6377,689,88,54,113,2
7243,-6377,689,88,54,113,2
7186,-6411,727,104,71,116,2
6986,-6488,960,119,82,111,2
6899,-6591,1143,121,77,92,2
6933,-6618,1191,116,69,62,2
6990,-6615,1140,102,72,29,2
7030,-6531,1034,93,84,4,2
7090,-6402,958,94,99,-8,2
7113,-6318,893,107,116,-5,2
7090,-6277,875,133,127,5,2
6976,-6264,913,166,129,14,2
6923,-6284,960,202,123,13,2
6980,-6299,985,234,121,2,2
7089,-6270,1043,256,126,-7,2
7199,-6293,1177,265,139,-14,2
7253,-6335,1346,265,153,-17,2
7275,-6326,1523,261,162,-25,2
7315,-6307,1703,251,175,-29,2
7327,-6287,1881,242,183,-29,2
7267,-6232,2038,234,178,-23,2
7212,-6186,2087,219,150,-13,2
7265,-6143,1908,190,116,-4,2
7304,-6093,1624,158,99,4,2
7325,-6086,1316,131,107,14,2
7282,-6095,1012,116,123,24,2
7242,-6091,810,116,147,36,2
7289,-6156,732,126,180,64,2
7222,-6312,784,141,225,101,2
7012,-6469,922,156,254,118,2
6828,-6618,961,169,266,105,2
6720,-6765,1025,190,274,74,2
6720,-6888,1064,222,288,12,2
6810,-6782,1031,268,305,-60,2
6960,-6596,912,339,319,-95,2
7051,-6434,757,439,329,-90,2
7037,-6355,658,564,339,-61,2
6938,-6361,820,682,362,-35,2
6846,-6341,1174,781,393,-19,2
6701,-6349,1671,848,422,-5,2
6647,-6574,2355,869,447,-9,2
6607,-6535,2985,857,463,-63,2
6790,-6417,3596,862,469,-99,2
7023,-6446,4082,808,447,-127,2
7275,-6311,4456,756,424,-135,2
7516,-6249,4672,696,395,-102,2
7513,-6244,4819,614,353,-69,2
7455,-6247,4862,530,303,-41,2
7342,-6258,4829,442,253,-24,2
7278,-6275,4723,346,201,-28,2
7240,-6292,4570,254,160,-51,2
7328,-6190,4246,160,121,-81,2
7409,-6137,3846,69,97,-91,2
7413,-6152,3434,-15,92,-105,2
7373,-6099,3004,-86,103,-123,2
7332,-6190,2646,-140,121,-149,2
7190,-6371,2197,-203,120,-253,2
7168,-6718,1589,-233,108,-441,2
7058,-6682,893,-184,87,-696,2
7283,-7003,-34,-79,56,-1098,2
7227,-6741,-1394,101,22,-1545,2
8330,-7529,-2691,683,175,-2256,2
8516,-7461,-3338,1073,209,-3203,2
8553,-4680,-8095,1728,810,-6017,2
7960,-3654,-8978,1754,1145,-6626,2
7412,-2892,-9775,1429,1617,-7037,2
6217,-2486,-10308,895,2293,-7333,2
2839,-3565,-11424,-224,3221,-7359,2
3589,-2728,-11554,-1206,4711,-8299,2
2894,-2408,-11164,-2081,6223,-8555,2
675,-2941,-9165,-3330,7579,-8212,2
-1350,-2329,-7151,-3865,8821,-7442,2
-2780,-2133,-4606,-3316,9565,-6516,2
-3328,-2255,-1589,-2432,9896,-5426,2
-4338,-2688,627,-1800,10175,-4281,2
-6742,-3902,2855,-1634,10403,-3304,2
-9256,-5443,6623,-1657,10593,-2560,2
-11177,-6954,13556,-2012,10789,-2032,2
-13990,-6360,22500,-1961,10521,-1404,2
-16764,-4124,30680,-1352,9233,-920,2
-17296,-3240,-30512,-991,6784,-820,2
-15654,-3683,-32012,-829,3504,-842,2
-13088,-1983,27670,-689,676,-1061,2
-10705,984,22686,-656,-477,-1421,2
-8996,2904,19732,-900,-683,-1323,2
-7367,3674,17572,-506,-514,-782,2
-5181,2889,16029,231,-189,-208,2
-754,2280,11705,736,-319,1077,2
-464,1709,11315,473,-520,1016,2
-398,1535,10934,323,-635,944,2
-496,1579,10472,405,-620,956,2
-668,1829,10093,557,-527,1082,2
-668,1829,10093,557,-527,1082,2
-804,2181,9848,597,-428,1287,2
-981,2632,9724,600,-337,1523,2
-1253,2867,9711,514,-303,1950,2
-1411,3043,9856,321,-327,2345,2
-1685,3215,10199,-153,-516,2816,2
-1824,2721,10792,-731,-868,3187,2
-1679,1769,11436,-999,-1167,3416,2
-1492,1130,11900,-758,-1295,3547,2
-1496,508,12372,-312,-1387,3524,2
-1687,427,12901,182,-1456,3505,2
-1840,1168,13308,556,-1519,3542,2
-2207,1878,13753,718,-1713,3564,2
-2985,2476,14468,648,-2084,3758,2
-3430,3160,15452,584,-2524,4145,2
-3281,3664,16305,586,-2961,4572,2
-2813,3622,16690,476,-3437,4786,2
-2725,3504,16623,430,-3845,4717,2
-4115,2935,17557,289,-4163,4529,2
-5490,1794,19841,70,-4654,4297,2
-5560,2389,21243,36,-5212,3867,2
-4875,4911,21537,-186,-5642,3097,2
-3075,7959,21249,-663,-5945,2026,2
-1468,11812,18037,-2964,-7448,941,2
-2165,11163,15519,-3431,-8162,1956,2
-3703,9938,11577,-4019,-8775,3461,2
-4647,8531,6483,-4810,-9177,4952,2
-4801,7198,396,-5788,-9302,5865,2
-4811,4716,-6856,-6685,-9038,5994,2
-3798,2415,-11855,-6975,-8207,5329,2
-4747,1666,-15516,-7179,-7280,4854,2
-4698,-515,-22482,-7493,-6339,4741,2
-2897,-4606,-29754,-6906,-5035,4422,2
-234,-7903,30830,-5649,-3634,3682,2
1892,-9578,27044,-4039,-2595,2807,2
3620,-10140,26309,-1989,-1760,1935,2
4646,-9040,29779,58,-954,1147,2
4545,-7151,-28095,1601,-145,606,2
3917,-5718,-18273,2396,668,510,2
3325,-5168,-8394,2520,1351,648,2
2931,-5185,71,2188,1804,656,2
2903,-5490,6255,1653,2040,505,2
3414,-5545,9901,1225,1985,287,2
4568,-4812,11327,926,1701,33,2
6718,-3943,10253,545,1322,-187,2
8559,-3663,8560,212,991,-303,2
8772,-3507,6802,11,615,-217,2
8710,-3536,4397,-113,261,2,2
8842,-3844,1828,-164,64,233,2
8637,-4421,-178,-220,19,395,2
8099,-5227,-1385,-258,63,467,2
7727,-6117,-2005,-223,144,462,2
7498,-6844,-2243,-106,218,400,2
7435,-7354,-2214,67,260,314,2
7507,-7683,-1817,268,289,246,2
7532,-7850,-1150,466,297,195,2
7516,-7434,454,778,194,0,2
7509,-7157,885,812,167,-60,2
7671,-6814,1222,834,149,-110,2
7806,-6432,1510,837,140,-136,2
7911,-6176,1805,802,125,-132,2
8005,-6075,2069,740,119,-92,2
7944,-6103,2300,671,120,-31,2
7757,-6190,2430,590,103,12,2
7614,-6269,2379,501,78,24,2
7609,-6344,2229,419,73,15,2
7565,-6357,2136,360,82,-1,2
7527,-6357,2094,320,90,-26,2
7547,-6250,1947,289,96,-46,2
7551,-6165,1849,263,103,-44,2
7476,-6186,1920,254,117,-35,2
7403,-6191,2139,259,131,-31,2
7223,-6219,2566,253,143,-18,2
7155,-6278,2883,243,125,-6,2
7272,-6184,2846,213,81,-7,2
7472,-6002,2534,160,37,3,2
7529,-5880,2117,100,12,41,2
7506,-5919,1668,42,-1,98,2
7567,-5996,1215,5,5,147,2
7617,-6093,883,-7,34,186,2
7580,-6255,902,13,77,229,2
7447,-6385,1098,42,113,268,2
7324,-6512,1334,61,129,294,2
7174,-6617,1527,68,133,296,2
7011,-6699,1697,61,127,278,2
6952,-6713,1719,45,103,240,2
7021,-6650,1508,27,76,200,2
7109,-6599,1292,20,62,178,2
7120,-6581,1197,27,60,171,2
7034,-6579,1245,40,67,166,2
6822,-6630,1443,62,66,160,2
6650,-6672,1649,80,43,139,2
6634,-6686,1655,88,8,94,2
6748,-6611,1574,84,-17,31,2
6867,-6429,1428,72,-23,-21,2
6949,-6268,1272,67,-20,-46,2
7010,-6193,1200,63,-14,-59,2
6994,-6147,1197,80,-6,-64,2
6920,-6185,1330,114,-3,-68,2
6990,-6239,1453,154,-16,-71,2
7099,-6255,1432,191,-36,-82,2
7099,-6255,1432,191,-36,-82,2
7187,-6220,1387,220,-50,-92,2
7139,-6182,1358,231,-47,-91,2
7067,-6221,1296,233,-42,-91,2
7071,-6252,1224,250,-40,-95,2
7103,-6283,1118,290,-44,-93,2
7145,-6294,1018,348,-45,-86,2
7191,-6287,939,406,-43,-69,2
7267,-6337,917,465,-34,-38,2
7304,-6392,1011,516,-11,-18,2
7288,-6337,1183,559,11,-11,2
7266,-6261,1284,590,26,11,2
7205,-6257,1496,609,47,45,2
7082,-6335,1899,608,70,74,2
6968,-6432,2321,581,94,85,2
6877,-6502,2607,537,105,77,2
6941,-6553,2711,494,94,64,2
7046,-6596,2804,460,82,59,2
7167,-6634,2976,445,79,63,2
7215,-6597,3158,431,71,82,2
7222,-6578,3258,394,52,112,2
7173,-6634,3234,325,27,147,2
7130,-6765,3170,229,6,174,2
7151,-6952,3027,127,-3,180,2
7160,-7071,2839,52,0,165,2
7106,-7055,2719,6,5,149,2
6909,-7054,2682,-21,-1,132,2
6696,-7041,2649,-49,-31,102,2
7228,-6144,2258,21,-109,-55,2
7206,-6195,2260,-7,-126,-69,2
7164,-6226,2086,-60,-143,-123,2
7102,-6256,1807,-131,-150,-222,2
7182,-6203,1494,-209,-149,-418,2
7362,-6468,1072,-350,-171,-721,2
7368,-6453,518,-436,-174,-1073,2
7385,-6022,-386,-374,-208,-1495,2
8540,-4670,-2041,296,-257,-2908,2
8377,-4470,-2962,404,-134,-2958,2
8357,-5320,-4142,465,-69,-3317,2
8078,-5642,-6216,543,-94,-3990,2
8253,-4889,-8311,307,-172,-4816,2
8509,-4623,-10271,-225,-159,-5752,2
8268,-4236,-12194,-908,-15,-6872,2
6887,-3490,-14046,-1657,393,-7784,2
5707,-2166,-15098,-2482,1053,-8424,2
5109,-477,-17135,-3017,1828,-8997,2
2485,-368,-19782,-3177,2802,-8792,2
1279,-179,-22583,-2858,4000,-7381,2
1110,-1405,-23614,-2579,5368,-5825,2
-492,-3757,-22593,-2665,7288,-4712,2
-3130,-5243,-18854,-2705,9248,-3808,2
-5588,-6851,-12711,-2377,10715,-3215,2
-8601,-9589,-4605,-2507,12022,-3492,2
-12929,-8898,8676,-3183,13110,-3903,2
-17546,-3129,26082,-3022,13295,-3428,2
-19289,-501,-26310,-2278,11673,-1875,2
-17660,-1776,-26310,-1532,8109,-26,2
-13114,-3550,-26549,-1066,3808,838,2
-9404,-1992,-29906,-1377,781,796,2
-6732,71,27779,-2246,-556,120,2
-4168,1097,23283,-2712,-806,-530,2
-2264,1403,21366,-2141,-463,-492,2
-707,1318,19903,-985,87,-139,2
487,1670,18601,283,675,206,2
873,2994,17403,1271,1131,509,2
1136,3769,16382,1700,1198,799,2
1808,2997,15477,1620,866,971,2
2527,2363,14174,1432,433,999,2
3326,1561,12617,1126,15,905,2
4091,742,11271,720,-287,666,2
4371,415,10258,333,-452,397,2
4235,895,9490,125,-467,249,2
4114,1236,9027,96,-371,233,2
3948,1240,8879,189,-235,310,2
3733,1163,9035,323,-93,413,2
3530,1071,9444,469,34,503,2
3447,762,9743,599,106,571,2
3514,312,9939,598,75,518,2
3591,235,10021,267,-304,22,2
3591,235,10021,267,-304,22,2
3505,512,9738,344,-303,5,2
3270,773,9508,403,-261,37,2
2940,1059,9483,446,-172,120,2
2689,1447,9640,530,-31,270,2
2415,1757,9929,620,101,509,2
2166,1637,10393,685,187,777,2
2079,1213,10929,715,195,933,2
1938,816,11333,542,19,979,2
1393,695,11702,255,-226,981,2
626,629,12111,-54,-431,1063,2
-568,538,12786,-396,-596,1256,2
-2100,462,14189,-641,-716,1643,2
-3526,535,16616,-468,-812,2272,2
-4828,1313,20110,141,-1098,3152,2
-6522,2217,25029,1164,-1759,4408,2
-6522,2217,25029,1164,-1759,4408,2
-7440,1832,30643,2491,-2946,5794,2
-6754,3138,-32171,3534,-4513,6453,2
-5274,6848,30398,3420,-5859,6404,2
-3450,10100,23432,2172,-6542,6049,2
-2146,11850,16692,373,-6931,5932,2
-860,10324,11038,-1327,-7465,5793,2
-4,7405,5637,-2286,-7899,5920,2
-876,5060,1171,-2624,-8029,6310,2
-1073,2326,-3047,-2658,-8023,6495,2
-1409,-288,-8595,-2603,-7699,6621,2
2262,-3854,-13334,-2232,-6659,5912,2
1835,-4896,-13491,-1871,-5708,5319,2
1592,-6288,-16451,-1740,-5067,5180,2
3366,-9225,-17551,-1112,-3795,4532,2
5393,-8844,-10974,-645,-1573,1405,2
5393,-8844,-10974,-645,-1573,1405,2
5508,-9524,-10410,-762,-1115,1273,2
5673,-9295,-9449,-888,-690,1060,2
5751,-8834,-8178,-965,-351,853,2
5953,-8607,-6924,-953,-113,733,2
6289,-8596,-5818,-837,67,631,2
6435,-8455,-4751,-598,187,500,2
6460,-8182,-3695,-297,232,347,2
7450,-6638,-1215,388,264,-168,2
7450,-6638,-1215,388,264,-168,2
7671,-6022,-580,446,274,-264,2
7672,-5621,214,438,298,-301,2
8141,-5073,1191,201,230,-420,2
8141,-5073,1191,201,230,-420,2
8491,-5013,978,162,212,-383,2
8729,-4813,802,197,200,-298,2
8711,-4846,822,317,168,-181,2
8599,-4956,963,415,107,-77,2
8493,-4867,1134,459,59,11,2
8411,-4926,1290,444,41,108,2
8267,-5127,1555,363,49,189,2
8250,-5382,1656,230,55,228,2
8322,-5578,1355,98,51,230,2
8412,-5651,937,7,56,236,2
8469,-5743,593,-10,73,274,2
7525,-5517,1423,-59,165,109,2
7525,-5517,1423,-59,165,109,2
7465,-5512,1496,-30,195,122,2
7246,-5601,1845,3,218,142,2
7030,-5700,2215,27,227,149,2
6909,-5827,2528,27,221,130,2
6935,-5871,2711,13,215,94,2
7108,-5816,2718,-13,216,67,2
7277,-5783,2516,-41,218,58,2
7409,-5794,2290,-59,226,54,2
7434,-5830,2247,-63,239,54,2
7315,-5905,2316,-51,251,60,2
7265,-6040,1948,-21,251,39,2
7198,-5950,2006,-21,278,30,2
7087,-5880,2135,-22,288,34,2
7005,-5875,2158,-35,283,52,2
7031,-5923,1993,-53,275,82,2
7005,-6020,1765,-76,281,108,2
6865,-6170,1590,-104,305,127,2
6760,-6371,1535,-133,343,132,2
6705,-6525,1516,-144,381,111,2
6648,-6568,1589,-137,409,71,2
6736,-6527,1675,-119,421,26,2
6866,-6386,1752,-93,431,-10,2
6956,-6265,1875,-69,446,-29,2
6955,-6182,2142,-47,463,-41,2
7010,-6093,2409,-32,470,-52,2
7069,-6027,2628,-29,466,-62,2
7070,-5986,2821,-36,457,-77,2
6973,-5998,3011,-57,436,-103,2
7028,-5991,3077,-84,400,-144,2
7199,-5900,2968,-102,365,-184,2
7373,-5816,2797,-101,344,-206,2
7521,-5790,2773,-72,331,-208,2
7622,-5761,2834,-19,312,-197,2
7705,-5776,2906,37,285,-176,2
7656,-5803,3013,97,253,-161,2
7606,-5834,3225,118,217,-158,2
7568,-5949,2299,-13,115,-101,2
7568,-5949,2299,-13,115,-101,2
7434,-6032,1972,40,103,-74,2
7332,-6003,1665,116,108,-57,2
7224,-5903,1240,189,116,-36,2
9265,-7130,-12437,770,275,-2840,2
9265,-7130,-12437,770,275,-2840,2
8563,-7194,-14125,942,727,-3952,2
7597,-5950,-15755,1131,1132,-4732,2
6038,-5684,-17350,1315,1595,-5444,2
4847,-5952,-18088,1605,2222,-6405,2
3982,-7304,-18137,1673,3207,-8001,2
-7506,-4213,3462,-3199,9971,-9326,2
-7506,-4213,3462,-3199,9971,-9326,2
-9640,184,15711,-3510,10645,-8060,2
-10162,3034,27403,-3172,10184,-5605,2
-10070,2778,-31878,-1962,8288,-3106,2
-8098,685,-31581,-852,5651,-1572,2
-5109,-887,31530,-630,3618,-1012,2
-4319,1440,28849,-761,2543,-898,2
-3640,3682,26764,-1145,1611,-865,2
-2020,3958,24734,-1323,792,-640,2
-416,3595,22090,-816,439,-136,2
1022,3037,18939,-107,337,289,2
2128,2830,16142,262,243,573,2
2995,2569,13943,474,191,767,2
3623,2067,12324,681,210,893,2
4018,1361,11111,676,131,951,2
4383,651,10344,464,-44,884,2
4616,-26,9984,354,-98,600,2
4272,288,9708,291,-101,302,2
3713,1041,9597,134,-178,137,2
3482,1393,9857,-15,-232,137,2
3342,1690,10267,58,-177,256,2
3108,1850,10403,307,-74,374,2
2843,1908,10440,488,40,539,2
2734,1974,10758,584,177,764,2
2761,1488,11284,555,216,879,2
2784,979,11771,308,52,828,2
1680,1483,12122,198,-91,1608,2
1680,1483,12122,198,-91,1608,2
889,1230,12973,206,46,2034,2
-952,-178,14735,141,189,2543,2
-4070,-1781,18398,86,328,3236,2
-7786,-493,26844,372,156,4336,2
-9937,3052,-27463,1389,-895,5308,2
-9840,6670,-26310,2687,-3524,5832,2
-8423,10228,-26442,4229,-6936,6826,2
-6495,15693,-27694,4303,-8686,8299,2
-2731,20913,26455,1564,-8657,9302,2
-853,20708,13471,-2495,-8703,9496,2
-3105,15732,2460,-5789,-8955,9627,2
-2006,-13974,28168,-7385,-2307,7093,2
-2006,-13974,28168,-7385,-2307,7093,2
-1885,-16680,27896,-5243,-1758,4712,2
-1642,-16053,26309,-2960,-1472,2452,2
-477,-13594,29504,-830,-514,1266,2
7680,-4945,15719,-711,1961,833,2
8010,-6565,13385,-428,1385,1171,2
7672,-8031,10344,-85,932,1290,2
6426,-9287,7866,183,600,1182,2
5968,-10351,5169,274,343,842,2
6272,-10521,2342,312,198,335,2
6161,-10054,679,362,180,-48,2
5582,-9769,305,447,216,-171,2
5098,-9630,591,543,259,-168,2
5026,-9495,1480,640,298,-74,2
5063,-9202,2978,734,317,75,2
5376,-8688,4263,764,309,116,2
5743,-8218,5165,689,294,114,2
5868,-7854,5905,556,282,97,2
5844,-7674,6397,405,248,63,2
5974,-7729,6453,257,186,-3,2
5894,-7790,6405,160,122,-123,2
5704,-7671,6255,137,25,-239,2
5625,-7643,5766,156,-81,-284,2
5649,-7564,5237,200,-143,-306,2
5523,-7474,5083,215,-149,-333,2
5565,-7270,4856,145,49,-378,2
5565,-7270,4856,145,49,-378,2
5476,-7055,4993,123,94,-395,2
5369,-6897,5182,58,148,-393,2
5218,-6815,5348,-33,181,-404,2
5417,-6653,5104,-103,165,-427,2
5774,-6374,4630,-120,139,-423,2
5898,-6196,4160,-84,132,-371,2
5898,-6131,3849,5,128,-296,2
5780,-6099,3774,108,121,-246,2
5660,-6086,3796,211,110,-228,2
5655,-5995,3923,284,109,-246,2
5869,-5824,4163,289,127,-260,2
6070,-5759,4517,238,168,-260,2
6141,-5772,4826,170,197,-254,2
6270,-5760,4847,114,202,-256,2
6389,-5735,4705,92,186,-259,2
6416,-5642,4533,119,150,-275,2
6401,-5439,4446,177,99,-290,2
6335,-4989,4021,386,-71,-248,2
6335,-4989,4021,386,-71,-248,2
6329,-5238,4403,181,19,-108,2
6329,-5238,4403,181,19,-108,2
6253,-5254,4484,52,63,-113,2
6191,-5311,4693,-41,82,-129,2
6299,-5363,4807,-61,61,-129,2
6390,-5400,4774,-27,12,-105,2
6340,-5486,4753,37,-54,-68,2
6198,-5530,4715,108,-120,-52,2
6019,-5409,4623,152,-167,-61,2
6108,-5733,4480,-272,-95,149,2
6108,-5733,4480,-272,-95,149,2
5996,-5997,4316,-333,-88,168,2
5910,-6257,4047,-370,-85,161,2
5874,-6407,3855,-381,-85,143,2
5886,-6498,3759,-345,-94,124,2
5883,-6444,3782,-276,-109,95,2
5749,-6359,3998,-199,-132,60,2
5718,-6241,4189,-147,-175,14,2
6009,-6101,4132,-133,-222,-26,2
6367,-5988,3937,-144,-234,-55,2
6560,-5979,3902,-151,-225,-49,2
6628,-6079,4073,-140,-223,-7,2
6700,-6131,4199,-117,-245,35,2
6821,-6120,4212,-104,-276,74,2
6933,-6077,4221,-90,-295,119,2
6804,-5972,4368,-92,-311,156,2
6409,-6015,4544,-133,-347,168,2
7328,-5290,3006,-248,-674,-251,2
7478,-4865,2640,-246,-740,-340,2
7456,-5126,2418,-217,-778,-429,2
7148,-6040,2189,-204,-841,-663,2
6891,-6799,1887,-230,-949,-1347,2
7142,-7655,1341,-361,-1152,-2483,2
7738,-7315,633,-361,-1261,-3631,2
7688,-2381,-5577,-353,-1455,-4915,2
7108,-2727,-9372,-247,-1391,-5113,2
7128,-3548,-14460,-137,-1218,-5440,2
7356,-3811,-19884,129,-897,-6329,2
-6171,-1267,-15700,-1434,11366,-5167,2
-10314,-882,-9247,-2111,12341,-4715,2
-13722,-3311,89,-2783,12881,-4452,2
-17382,-5933,12545,-2946,13342,-4471,2
-19777,-7264,26545,-2840,13480,-3777,2
-22323,-5223,-28046,-2281,12269,-1910,2
-22081,-3950,-26310,-2184,8869,-299,2
-18687,-5579,-26393,-2369,4716,67,2
-15184,-4162,-29243,-2251,1918,-225,2
-12645,-490,30207,-1943,677,-331,2
-9142,427,26047,-1669,126,-52,2
-5688,-356,22627,-1100,5,376,2
-5688,-356,22627,-1100,5,376,2
-2984,-690,19478,-165,348,708,2
-1320,-64,17425,608,807,915,2
579,696,14985,863,736,1144,2
579,696,14985,863,736,1144,2
1255,240,13775,703,427,1138,2
1575,-119,12970,422,110,1047,2
1759,-360,12304,251,-135,936,2
1978,-791,11752,182,-290,881,2
2134,-1104,11426,191,-370,818,2
2081,-1081,11108,273,-387,724,2
1698,-478,10702,389,-349,697,2
1304,-105,10368,477,-304,749,2
931,10,10245,508,-255,846,2
373,82,10387,525,-168,922,2
-119,112,10824,482,-100,972,2
-420,8,11360,361,-123,998,2
-609,-644,11882,162,-268,988,2
-750,-1485,12390,72,-395,887,2
-978,-1260,12866,204,-391,757,2
-1231,-172,13218,387,-372,705,2
-3739,1187,15927,494,-836,2255,2
-9841,4543,26187,2498,-3799,5047,2
-9841,4543,26187,2498,-3799,5047,2
-9542,5375,28831,2033,-5233,5572,2
-9797,6718,29335,1092,-6978,5970,2
-11335,7194,27849,-50,-8487,6220,2
-11212,7711,24937,-979,-9451,6239,2
-9161,9386,19862,-1663,-10167,5974,2
-7213,10810,13337,-2453,-10611,5776,2
-7120,10916,7083,-3643,-10927,5952,2
-8035,9368,610,-4981,-11214,6338,2
-9335,5236,-14669,-6405,-10416,6883,2
-9335,5236,-14669,-6405,-10416,6883,2
-7360,-392,-21921,-6744,-9111,6213,2
-4460,-4431,-23953,-6586,-7460,4430,2
-4173,-4000,-26511,-5908,-6154,2756,2
-2652,-4563,-31415,-4900,-5037,1612,2
257,-4547,31502,-3826,-3976,972,2
3918,-3225,29859,-2616,-2991,558,2
6805,-1628,31300,-1430,-1823,323,2
7574,-543,-27645,-502,-537,397,2
6634,-527,-18449,-212,552,707,2
5396,-1929,-9562,-494,1326,1006,2
5455,-8128,7108,-882,1353,739,2
6441,-7828,7491,-662,898,103,2
7393,-5928,5813,-554,379,-183,2
8462,-4976,3026,-444,59,-112,2
9177,-4886,-185,-452,-60,-9,2
9338,-4957,-2830,-479,-22,44,2
9053,-5300,-4324,-453,118,65,2
8636,-5749,-4757,-366,289,32,2
8481,-6006,-4545,-257,429,-31,2
8485,-6287,-3778,-153,520,-115,2
8608,-6341,-2953,-70,547,-192,2
8715,-6271,-2263,-18,534,-213,2
8201,-6380,-1893,-78,417,116,2
7787,-6557,-1804,-160,435,148,2
7689,-6611,-1913,-260,463,107,2
7875,-6355,-2013,-324,520,63,2
7903,-6337,-1599,-317,596,60,2
7688,-6629,-852,-238,627,44,2
7486,-6587,-374,-98,593,6,2
7433,-6367,-79,60,521,19,2
6640,-6387,-1683,-582,434,153,2
6713,-6390,-1714,-419,435,119,2
6854,-6274,-1600,-198,420,100,2
7012,-6214,-1582,9,375,102,2
7105,-6150,-1571,158,344,116,2
7148,-6065,-1435,212,351,127,2
7069,-6095,-1149,154,379,118,2
7063,-6094,-887,12,400,86,2
7191,-6132,-937,-145,396,47,2
7324,-6147,-1265,-256,380,20,2
7365,-6246,-1485,-267,363,36,2
7246,-6373,-1399,-193,340,49,2
7102,-6447,-1205,-92,300,41,2
7113,-6211,-227,186,59,-110,2
7113,-6211,-227,186,59,-110,2
7319,-6220,-435,158,22,-100,2
7534,-6201,-808,137,9,-82,2
7667,-6201,-1109,192,110,-54,2
7667,-6201,-1109,192,110,-54,2
7642,-6229,-940,259,130,-56,2
7631,-6204,-731,322,134,-81,2
7662,-6052,-494,362,141,-106,2
7652,-5883,-193,385,150,-109,2
7629,-5792,81,376,143,-107,2
7671,-5651,233,327,128,-101,2
8120,-5461,-556,124,110,9,2
8120,-5461,-556,124,110,9,2
8089,-5462,-675,175,119,22,2
7996,-5474,-586,250,127,26,2
7996,-5463,-401,326,128,21,2
8013,-5455,-138,374,131,23,2
7965,-5536,186,381,134,19,2
7921,-5597,482,346,126,1,2
8019,-5589,515,284,110,-18,2
