acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
1874,189,9749,-183,-291,2103,1
1862,167,9942,-180,-281,2416,1
1693,113,9747,-249,-153,2735,1
1460,11,9680,-264,-201,3029,1
1209,159,9816,-497,-181,3834,1
1209,159,9816,-497,-181,3834,1
1030,-65,9775,-548,-236,4019,1
893,-153,9997,-578,-312,4269,1
41,-730,9927,-776,-137,4511,1
-543,-1709,9847,-937,14,4561,1
-1199,-2801,9845,-943,-28,4446,1
-2263,-4304,9458,-983,30,4098,1
-7538,-14553,9555,31,-736,641,1
-7538,-14553,9555,31,-736,641,1
-10310,-17207,10510,747,-1636,-1079,1
-13196,-19876,11387,1303,-2383,-3677,1
-15482,-20020,12779,1490,-2561,-6891,1
-17645,-16490,12221,1192,-2367,-10390,1
-18176,-11041,8917,781,-1923,-13838,1
-17982,-5785,5328,697,-1288,-16159,1
-17906,-1158,3342,868,-601,-17453,1
-16761,3450,2882,735,282,-17453,1
-15001,6227,2925,149,1559,-17166,1
-13741,6087,3926,-494,2870,-15894,1
-13737,5419,6355,-603,3722,-14247,1
-14040,6278,9548,-80,3857,-12418,1
-13763,8036,12779,594,3527,-11056,1
-12162,11078,15565,1204,3103,-10056,1
-10429,15231,15608,1239,2453,-9627,1
-7121,19595,15043,626,1682,-9746,1
-2533,22748,14154,-255,1606,-9458,1
1604,23146,13087,-901,1845,-8247,1
3320,22052,12211,-1167,1897,-5956,1
2640,19334,12107,-1020,1140,-3704,1
571,15938,11547,-690,-216,-2082,1
-1142,12783,10460,-479,-1022,-752,1
-2232,10288,9687,-419,-1111,297,1
-2871,7659,9347,-344,-1149,772,1
-2881,5571,8874,-292,-1124,1128,1
-2618,4344,8412,-264,-992,1640,1
-2170,3614,8182,-235,-808,2184,1
-1722,3450,8152,-190,-626,2711,1
-1552,3347,8369,-110,-483,3087,1
-1563,2935,8666,2,-371,3337,1
-1490,2863,8901,100,-259,3551,1
-1339,2828,9083,154,-150,3667,1
-1223,2770,9312,246,-98,3786,1
-1426,2596,9560,274,17,3923,1
-1683,2664,9736,269,130,4026,1
-1818,2794,10314,321,161,4075,1
-1848,2810,11018,354,113,4080,1
-2049,2790,11606,268,75,4101,1
-2042,2923,11897,91,29,4151,1
-1743,3320,11899,-69,-96,4260,1
-1404,3769,11873,-162,-294,4414,1
-960,4640,11084,-476,-713,5094,1
-960,4640,11084,-476,-713,5094,1
-719,4881,10850,-654,-689,5346,1
-551,5379,10771,-845,-679,5660,1
-428,5728,10795,-927,-829,5949,1
-162,5977,10468,-1050,-982,6265,1
-1,6301,9918,-1238,-1039,6777,1
-296,6611,8994,-1446,-969,7429,1
-854,6840,8316,-1557,-968,8099,1
-1893,6501,7339,-1696,-735,8706,1
-3729,5311,6307,-1834,-394,9054,1
-5124,3584,5469,-1813,-99,8963,1
-6371,-5873,7307,-1322,1352,5464,1
-6371,-5873,7307,-1322,1352,5464,1
-6197,-7667,8924,-892,927,4688,1
-5940,-9286,9906,-874,892,3944,1
-5895,-9988,9815,-1012,930,3134,1
-5834,-10289,10296,-993,849,2281,1
-5695,-10285,10601,-943,703,1451,1
-5650,-9444,10059,-855,614,647,1
-3143,-4881,9261,-31,327,-1349,1
-3143,-4881,9261,-31,327,-1349,1
-2517,-4280,9215,184,218,-1378,1
-1965,-3703,9392,410,61,-1307,1
-1579,-3076,9640,569,-109,-1179,1
-1276,-2545,9785,602,-255,-1103,1
-961,-2091,9822,520,-315,-1100,1
-459,-1800,9786,346,-270,-1090,1
-10,-1737,9568,157,-162,-1023,1
657,-1557,9331,80,-143,-837,1
945,-1415,9256,98,-194,-528,1
700,-1511,9410,104,-161,-253,1
435,-1777,9695,40,-42,-75,1
241,-2055,9863,-49,75,-29,1
149,-2205,9981,-86,99,-59,1
132,-2194,10040,-98,68,-90,1
79,-2231,10049,-120,53,-120,1
2,-2389,9999,-137,40,-172,1
52,-2436,10018,-125,16,-213,1
158,-2391,10043,-104,-18,-204,1
312,-2268,10016,-78,-45,-181,1
701,-1836,10077,-45,-69,-47,1
476,-1703,10235,-12,-96,158,1
137,-1993,10348,2,-120,237,1
7,-2345,10320,1,-116,205,1
-119,-2594,10241,13,-100,122,1
-162,-2637,10175,40,-96,23,1
-128,-2524,10175,72,-111,-83,1
-31,-2306,10139,82,-120,-157,1
-38,-2145,10077,51,-74,-178,1
-118,-2224,10063,11,-15,-196,1
-209,-2311,10072,-12,18,-224,1
-50,-2044,10288,-18,14,-206,1
86,-1649,10364,-49,9,-82,1
-38,-1465,10216,-76,-11,64,1
-117,-1716,10089,-52,-112,129,1
-153,-2171,9902,-40,-173,145,1
-201,-2503,9663,-45,-173,146,1
-190,-2606,9529,-15,-188,107,1
-14,-2409,9505,6,-185,76,1
-10,-2279,9513,-5,-137,78,1
-39,-2300,9587,-12,-110,60,1
40,-2229,9642,-20,-112,70,1
77,-2118,9638,-30,-126,101,1
162,-2063,9579,-38,-131,157,1
10,-2233,9447,-45,-119,202,1
-164,-2515,9378,-26,-109,199,1
-252,-2628,9516,4,-103,155,1
-161,-2636,9674,10,-101,78,1
16,-2510,9656,-12,-87,54,1
-59,-2518,9510,-38,-67,67,1
-32,-2709,9389,-50,-49,32,1
9,-2881,9221,-44,-4,-23,1
-67,-2921,9082,-13,50,-90,1
179,-2559,9294,55,52,-124,1
450,-1790,9671,94,54,-44,1
486,-1356,9979,85,59,75,1
446,-1241,10364,77,17,185,1
4247,4383,12172,-200,-844,2649,1
-204,16,10792,-1018,-1562,6559,1
859,94,10891,-1037,-1619,6521,1
1266,-62,10769,-1069,-1690,6843,1
-1623,-3087,9044,-891,-1910,7597,1
-3367,-3118,10242,-87,-3092,5051,1
-3367,-3118,10242,-87,-3092,5051,1
-3805,-2894,9775,-303,-2938,4658,1
-4349,-3136,9045,-460,-2608,4170,1
-4874,-3723,8879,-393,-2437,3649,1
-5272,-4322,8640,-354,-2163,3128,1
-5036,-4130,8378,-286,-1758,2572,1
-4625,-3628,8369,-128,-1328,2074,1
-4356,-3344,8551,37,-821,1683,1
-4267,-3494,8801,173,-268,1341,1
-4197,-3676,9427,311,134,984,1
-3810,-3707,9992,379,337,578,1
-3009,-3444,10350,366,453,228,1
-2527,-3322,10219,310,512,-22,1
-2254,-3351,9882,316,369,-186,1
-2044,-3351,9777,370,117,-300,1
-1908,-3429,9535,304,48,-461,1
-1379,-3261,8907,168,130,-635,1
-781,-2886,8350,161,117,-684,1
-664,-2950,8207,257,67,-699,1
-675,-3170,8194,316,136,-731,1
-341,-3166,8456,390,160,-811,1
381,-2796,8820,445,162,-851,1
742,-2555,9202,452,212,-801,1
634,-2727,9475,395,298,-792,1
502,-2949,9634,303,393,-835,1
561,-2947,9626,205,487,-927,1
1150,-2412,9640,164,504,-929,1
1211,-2176,9943,164,455,-802,1
353,-2718,10041,75,506,-775,1
-725,-3414,9865,-36,576,-882,1
-1617,-3951,9878,-75,556,-1112,1
-2950,-4847,10016,-96,497,-1483,1
-4928,-6448,10023,-98,389,-2082,1
-7198,-8411,10029,4,87,-3140,1
-9607,-9866,9784,187,-360,-4743,1
-11542,-10835,9174,372,-801,-6885,1
-13065,-10315,8674,545,-1218,-9304,1
-13245,-7983,8608,585,-1400,-11712,1
-12288,-4316,8552,352,-921,-13790,1
-10506,2340,5973,-110,1614,-15585,1
-10506,2340,5973,-110,1614,-15585,1
-9797,4109,5275,256,2392,-15554,1
-9030,5296,5333,864,2672,-15154,1
-8077,5983,6393,1486,2591,-14390,1
-7971,8077,9597,1946,2301,-13216,1
-6207,11215,15092,2135,1730,-11916,1
-3217,12444,17633,1863,988,-11079,1
-513,12707,16751,1346,193,-10339,1
1800,12642,15326,797,-386,-9189,1
3350,12270,13944,248,-685,-7699,1
4270,11156,11958,-141,-899,-6062,1
4241,9927,9814,-343,-1079,-4468,1
3585,8816,8153,-403,-1033,-2978,1
2966,7944,8033,-423,-800,-1800,1
2419,7024,8506,-414,-607,-1184,1
2232,6350,8804,-494,-408,-828,1
2358,5792,8837,-577,-142,-541,1
2595,5282,9045,-531,15,-264,1
2930,4271,9507,-335,-62,350,1
2739,3633,9396,-249,-145,704,1
2358,3002,9192,-186,-171,1023,1
1911,2428,8972,-129,-147,1250,1
1507,1948,8919,-43,-125,1349,1
1170,1551,8886,69,-98,1346,1
914,1332,8962,183,-47,1268,1
725,1222,9205,296,1,1126,1
724,1187,9534,423,23,940,1
775,1188,9767,560,13,747,1
832,1367,10043,667,-18,580,1
992,1658,10405,718,-53,462,1
1221,1860,10615,680,-78,389,1
1370,1896,10546,560,-67,388,1
1350,1853,10543,422,-45,458,1
1307,1747,10682,311,-63,547,1
1270,1599,10619,176,-95,588,1
1309,1410,10331,-3,-77,599,1
1362,56,9335,-72,110,516,1
1371,77,9471,-39,90,447,1
1442,113,9577,-27,72,381,1
1461,129,9618,-38,63,307,1
1491,153,9632,-63,59,254,1
1473,233,9580,-100,76,205,1
1446,304,9589,-125,99,149,1
1432,393,9662,-121,110,85,1
1570,855,10004,30,54,-31,1
1610,1041,10178,79,16,-16,1
1628,1237,10243,82,-26,-6,1
1655,1374,10279,41,-45,4,1
1589,1358,10247,-6,-62,20,1
1437,1201,10088,-39,-101,0,1
1233,958,9914,-48,-162,-106,1
1320,877,9878,-28,-227,-294,1
1325,756,9809,-2,-259,-519,1
1325,756,9809,-2,-259,-519,1
1340,556,9761,49,-290,-710,1
1431,573,9787,119,-313,-855,1
1513,503,9850,157,-313,-1015,1
1667,492,9999,156,-305,-1090,1
1837,559,10016,104,-256,-1058,1
1871,672,9869,25,-168,-954,1
1875,647,9715,-51,-70,-869,1
1939,553,9571,-100,9,-778,1
1905,426,9456,-135,77,-671,1
1812,307,9341,-156,145,-565,1
1664,171,9216,-152,208,-495,1
1505,150,9079,-147,277,-491,1
1383,137,8968,-162,368,-545,1
1321,87,9059,-177,468,-613,1
1241,136,9200,-172,554,-660,1
1075,482,9701,-116,594,-677,1
1089,866,10340,-7,536,-682,1
1274,1341,10574,65,428,-663,1
1488,1762,10410,69,361,-593,1
1582,1904,10167,52,317,-469,1
1569,1886,9894,42,300,-299,1
1473,1909,9712,39,294,-113,1
1234,2203,9992,53,300,50,1
1466,2950,10707,105,264,224,1
2820,4591,11413,131,95,609,1
6064,7965,12620,136,-258,1793,1
7941,12276,13976,42,-605,3996,1
7867,16477,15058,38,-1242,6298,1
8692,19804,16130,127,-2569,8359,1
6197,20818,15237,-160,-3544,10374,1
2184,19901,13249,-924,-3581,11972,1
125,18583,9756,-1846,-2862,13123,1
-2291,16907,5452,-2621,-1749,13920,1
-4871,12906,2232,-2937,-608,13923,1
-4932,8129,1737,-2575,174,13208,1
-4642,5126,2463,-1934,672,12631,1
-5616,3085,3009,-1277,832,12133,1
-6543,697,4125,-559,713,11455,1
-7121,-2371,5996,-3,600,11175,1
-10071,-6641,7480,148,729,11311,1
-14128,-11134,7055,175,769,10941,1
-16501,-13993,6994,580,410,9638,1
-17392,-14587,9073,1254,27,7645,1
-16340,-12158,10838,1472,58,5280,1
-13167,-7586,11095,1200,246,2949,1
-9531,-3304,10717,880,335,1250,1
-6938,-1096,10697,667,451,334,1
-6071,-881,11108,498,600,-2,1
-5795,-1405,11344,287,635,-168,1
-5296,-1763,10877,108,430,-380,1
-4576,-2089,10454,107,-38,-638,1
-3417,-2274,10016,118,-385,-849,1
-2264,-2188,9488,86,-486,-907,1
-1589,-2272,9135,77,-468,-901,1
-1037,-2383,8907,61,-369,-882,1
-703,-2373,8597,35,-238,-863,1
-258,-2185,8536,73,-187,-851,1
205,-1874,8730,110,-125,-747,1
135,-1897,8802,66,19,-633,1
-366,-2521,8911,9,141,-621,1
-939,-3259,8976,-33,220,-695,1
-1282,-3709,8882,-60,267,-841,1
-1416,-3942,8715,-18,237,-1039,1
-1391,-3957,8796,103,123,-1187,1
-1804,-4192,8946,205,74,-1279,1
-2648,-4750,9211,256,86,-1487,1
-3760,-5634,9380,287,86,-1926,1
-5073,-6587,9397,313,80,-2626,1
-6506,-7702,9259,385,46,-3635,1
-7409,-8615,9123,581,-123,-4976,1
-7544,-8219,8968,808,-323,-6435,1
-7479,-6778,8500,944,-303,-7802,1
-7715,-5408,8043,1057,-82,-9089,1
-7617,-4045,8101,1236,151,-10265,1
-7863,-2466,8199,1373,500,-11156,1
-8958,-1709,7933,1444,1006,-12019,1
-9912,-1225,7927,1648,1408,-12915,1
1470,12332,13941,624,-1360,-8888,1
2640,11385,10850,-41,-1507,-7175,1
2754,9973,8217,-339,-1650,-5323,1
2136,8405,6525,-360,-1616,-3680,1
1440,7514,6635,-325,-1219,-2435,1
930,6641,7509,-386,-706,-1821,1
1054,6383,7862,-535,-276,-1365,1
1308,6299,8112,-537,96,-994,1
1634,6346,8898,-315,249,-706,1
2038,6211,9786,-47,168,-418,1
2169,5792,10039,103,23,-33,1
1990,5188,9717,175,-51,459,1
1619,4369,9301,225,-82,928,1
1090,3470,9168,250,-101,1279,1
579,2737,9076,249,-107,1494,1
179,2224,9056,258,-76,1582,1
-11,1836,9184,292,-11,1560,1
-86,1667,9417,340,75,1465,1
27,1789,9818,414,126,1350,1
27,1789,9818,414,126,1350,1
263,1885,10103,479,131,1250,1
502,1915,10175,509,119,1208,1
657,1878,10319,515,91,1251,1
530,715,10131,-131,-103,1170,1
530,715,10131,-131,-103,1170,1
733,695,10053,-218,-120,1087,1
915,672,9947,-276,-137,1061,1
1064,635,9768,-313,-141,1090,1
1048,599,9571,-332,-128,1149,1
1003,581,9407,-325,-101,1169,1
1113,584,9342,-287,-100,1143,1
1242,648,9311,-229,-98,1118,1
1306,742,9205,-191,-62,1127,1
1296,861,9196,-175,-7,1147,1
1333,906,9273,-133,-2,1144,1
1309,888,9384,-94,-19,1114,1
1170,791,9648,-101,-11,1092,1
1042,741,9787,-124,-6,1056,1
1006,769,9975,-118,-34,976,1
1158,852,10120,-131,-63,898,1
1246,975,10060,-177,-59,886,1
1243,1009,9950,-221,-54,886,1
1264,946,9850,-269,-37,870,1
1216,907,9839,-312,-6,855,1
1188,1031,10000,-317,10,851,1
1240,1230,10209,-301,-12,839,1
1571,1212,9918,-387,9,1039,1
1462,1183,9856,-404,-4,1152,1
1438,1114,9816,-430,-13,1240,1
1456,920,9653,-476,6,1315,1
1593,800,9499,-521,49,1420,1
1751,887,9409,-569,111,1604,1
1772,1157,9403,-601,175,1873,1
1964,1564,9591,-544,139,2173,1
2446,2211,9913,-445,-23,2569,1
2826,3231,10273,-438,-123,3252,1
2272,3659,10259,-514,-162,4020,1
1668,3519,10219,-565,-311,4628,1
1301,3192,9823,-631,-397,5097,1
664,2700,9551,-699,-426,5457,1
-442,1362,9302,-766,-384,5565,1
-2160,-1652,8806,-878,-207,5236,1
-3396,-7971,9416,-867,-221,4375,1
-5059,-17275,10956,-427,-828,3226,1
-9573,-27799,13045,796,-2044,1351,1
-14061,-31690,14720,2478,-3655,-1686,1
-19261,-24698,15150,3000,-4163,-5982,1
-21226,-14253,14581,1944,-3028,-10928,1
-19810,-8547,11757,607,-1969,-15380,1
-16132,-2663,9222,-756,-1335,-17453,1
-11827,2672,8959,-2844,45,-17453,1
-8699,5196,9013,-4583,1520,-16443,1
-7552,4739,8079,-4717,2139,-14589,1
-8693,2977,7595,-3835,2457,-12600,1
-10306,2315,8406,-2847,2770,-10859,1
-10187,3845,9616,-2216,3191,-9555,1
-10343,6454,9616,-1881,3832,-8223,1
-10978,9210,9165,-1559,4170,-7320,1
-9144,13864,9689,-1099,3959,-6862,1
-5680,18688,11765,-808,3963,-6477,1
-1055,23212,14559,-707,4216,-5843,1
2753,25965,17935,-566,3852,-4813,1
4169,24268,20356,-544,2809,-3453,1
3488,18439,19052,-481,1046,-1913,1
524,11971,14746,-234,-1308,-354,1
-3023,6415,10649,306,-3548,770,1
-4874,2873,8523,859,-4768,1343,1
-4090,1174,8968,964,-4746,1392,1
-2796,858,8230,477,-3537,1404,1
-451,-167,7338,-517,-674,2909,1
122,-233,7636,-378,-372,3223,1
216,-527,8257,-177,-99,3544,1
-84,-627,8919,36,157,3873,1
-73,-322,9829,337,226,4119,1
-502,38,11084,574,250,4283,1
-900,689,11970,645,321,4317,1
-952,1291,12465,694,182,4194,1
-511,4259,10947,-237,-1365,5683,1
-486,4531,10689,-321,-1349,6095,1
-549,4636,10045,-469,-1270,6543,1
-1122,4397,9154,-614,-1097,7000,1
-1537,4104,8602,-633,-953,7389,1
-1486,4106,8308,-534,-872,7844,1
-1837,3944,7658,-487,-729,8362,1
-3202,3355,6885,-484,-491,8824,1
-4313,2388,6471,-457,-248,8968,1
-4313,2388,6471,-457,-248,8968,1
-5157,1229,6287,-561,112,8952,1
-5734,8,6118,-708,547,8690,1
-6209,-1581,6651,-754,853,8090,1
-5875,-6204,8462,-1465,1958,5087,1
-5480,-6964,9630,-1421,1580,4113,1
-5272,-7290,10149,-1442,1307,3318,1
-5291,-7416,10061,-1511,1233,2674,1
-5469,-7879,10322,-1513,1140,2199,1
-5819,-7727,10021,-1451,1071,1717,1
-5585,-7447,9823,-1198,922,1184,1
-5201,-7018,9762,-890,767,768,1
-4956,-6422,9693,-598,643,479,1
-4574,-5739,9712,-301,461,219,1
-4104,-4975,9824,-17,207,-45,1
-3504,-4401,9799,164,12,-320,1
-2837,-4039,9590,264,-88,-554,1
-2090,-3144,9626,319,-140,-621,1
-1171,-2083,9915,334,-252,-464,1
-702,-1540,9883,279,-357,-279,1
-626,-1470,9708,187,-352,-121,1
-761,-1867,9536,101,-279,-63,1
-714,-2361,9387,63,-126,-38,1
-806,-2411,9402,102,-120,39,1
-981,-2668,9504,175,-157,78,1
-1225,-2968,9562,218,-177,74,1
-1294,-3065,9590,233,-176,54,1
-1189,-2862,9768,241,-188,69,1
-1221,-2592,9893,210,-189,84,1
-1187,-2541,9902,144,-161,47,1
-1233,-2962,9599,104,-115,-18,1
-1071,-2711,9584,145,-136,-30,1
-973,-2365,9658,161,-134,12,1
-1087,-2275,9827,169,-144,60,1
-1164,-2449,9945,170,-166,75,1
-1297,-2651,9988,153,-160,62,1
-1411,-2758,10033,142,-158,30,1
-1406,-2713,10060,146,-189,-13,1
-1355,-2639,10018,129,-201,-50,1
-1116,-2460,9848,128,-239,-99,1
-1116,-2460,9848,128,-239,-99,1
-1055,-2345,9885,160,-282,-86,1
-1070,-2342,9919,144,-252,-68,1
-1075,-2364,9853,125,-220,-55,1
-1071,-2318,9821,140,-236,-50,1
-1076,-2365,9826,157,-249,-67,1
-1064,-2424,9777,161,-250,-98,1
-1055,-2419,9717,166,-260,-132,1
-1059,-2407,9701,179,-280,-172,1
-1064,-2401,9771,200,-299,-213,1
-1030,-2335,9850,208,-319,-263,1
-991,-2245,9754,188,-331,-338,1
-946,-2270,9617,170,-319,-455,1
-885,-2338,9510,176,-298,-566,1
-828,-2381,9500,213,-300,-642,1
-804,-2418,9524,253,-300,-711,1
-758,-2434,9571,287,-294,-777,1
-763,-2415,9586,331,-303,-843,1
-768,-2335,9727,384,-322,-922,1
-691,-2241,9938,443,-351,-1007,1
-640,-2171,10107,485,-390,-1091,1
-604,-2043,10119,501,-415,-1160,1
-581,-1855,10170,534,-453,-1213,1
-536,-1607,10370,586,-510,-1263,1
-372,-1482,10597,672,-609,-1292,1
-134,-1509,10613,813,-745,-1276,1
46,-1467,10615,1004,-915,-1206,1
130,-1205,10788,1225,-1129,-1118,1
331,-922,10875,1433,-1369,-1065,1
514,-615,10856,1606,-1577,-1028,1
749,-191,10843,1772,-1777,-969,1
1230,743,11116,1984,-2065,-845,1
2539,2420,11600,2176,-2492,-525,1
4970,5127,11912,2187,-2926,346,1
7176,8581,12415,1862,-3115,2173,1
7720,11579,12696,1189,-3139,4542,1
7122,12953,12149,281,-3232,6543,1
5004,12642,9417,-838,-3220,7858,1
3708,6205,922,-2868,-1094,7419,1
3708,6205,922,-2868,-1094,7419,1
4545,4715,541,-2650,-279,7778,1
3062,1834,899,-2024,368,8689,1
523,-2130,2523,-1155,869,9644,1
-3019,-6832,4077,-492,1544,10268,1
-6809,-10664,5589,118,2026,10211,1
-9753,-12162,7799,1061,1655,9200,1
-10556,-11164,10785,1858,969,7312,1
-8803,-8160,13057,1893,697,5235,1
-6632,-5056,13284,1344,978,3768,1
-5162,-2838,12480,818,1287,3015,1
-5280,-2326,12113,585,1347,2723,1
-6204,-3087,12316,439,1299,2450,1
-6948,-4004,12796,274,1166,1931,1
-6775,-4333,12615,41,898,1157,1
-5724,-3901,11655,-107,508,348,1
-4642,-3307,10794,-83,63,-211,1
-3836,-2929,10309,-44,-190,-566,1
-2475,-2209,9717,-194,-158,-886,1
-2475,-2209,9717,-194,-158,-886,1
-2365,-2391,9366,-219,-131,-928,1
-2414,-2814,9201,-184,-130,-983,1
-2613,-3318,9185,-102,-225,-1070,1
-3237,-4636,8831,33,-495,-1599,1
-3237,-4636,8831,33,-495,-1599,1
-3806,-5523,8682,106,-619,-2117,1
-4444,-6442,8578,150,-632,-2846,1
-5158,-7276,8476,113,-432,-3791,1
-5667,-7978,8217,27,-70,-4890,1
-5966,-8224,7860,14,268,-5986,1
-6241,-7946,7325,112,518,-6976,1
-6037,-6924,6688,332,727,-7835,1
-5680,-5710,6154,650,956,-8453,1
-5438,-4861,5974,1074,1140,-8782,1
-5455,-3908,6097,1495,1275,-8910,1
-5670,-2625,6439,1853,1369,-8956,1
-5873,-1415,6957,2163,1394,-8933,1
-6087,-256,7154,2454,1390,-8834,1
-6460,964,7297,2758,1373,-8694,1
-6979,2620,8110,3005,1309,-8576,1
-7314,6018,10951,3136,1077,-8417,1
-5165,9112,15311,2950,474,-8436,1
-2261,10907,17945,2249,-112,-8665,1
308,11776,18125,1406,-559,-8564,1
2606,11135,16235,809,-1023,-7985,1
4084,9604,13303,594,-1399,-6914,1
4896,7993,10526,573,-1657,-5446,1
5282,7349,8454,566,-1793,-3819,1
4995,7091,7322,535,-1712,-2320,1
4151,6690,7178,406,-1394,-1191,1
3452,6269,7707,241,-1010,-419,1
3052,5789,8324,71,-702,0,1
2827,5336,8769,-145,-436,216,1
2779,4826,9051,-397,-184,371,1
2834,4225,9109,-610,9,531,1
2767,3589,8929,-719,131,722,1
2588,2937,8735,-693,186,918,1
2290,2323,8626,-581,210,1096,1
1974,1905,8578,-429,231,1235,1
1624,1661,8706,-247,248,1302,1
1303,1569,9041,-62,252,1287,1
1203,1440,9349,94,244,1203,1
1228,1240,9472,206,244,1104,1
1222,1085,9482,274,272,1028,1
1138,1041,9739,343,301,987,1
1179,1043,10139,415,259,964,1
1198,999,10236,425,202,931,1
1027,548,9967,164,227,947,1
1027,548,9967,164,227,947,1
890,313,9872,49,286,941,1
758,82,9937,-36,343,904,1
701,-47,10101,-77,360,848,1
707,-172,10170,-108,356,765,1
723,-306,10124,-140,359,702,1
742,-472,10054,-144,353,652,1
707,-596,10070,-120,328,598,1
701,-622,10119,-87,275,539,1
687,-634,10101,-61,226,467,1
682,-675,10119,-31,195,408,1
718,-650,10143,4,156,353,1
743,-638,10157,23,108,281,1
787,-572,10130,21,68,208,1
829,-424,10151,13,43,145,1
912,-278,10172,8,14,79,1
1021,-181,10105,-8,-9,9,1
1127,-86,9957,-30,-17,-39,1
1125,111,9948,-34,-29,-66,1
1188,423,10119,-14,-70,-79,1
1310,551,10150,-14,-96,-83,1
1385,544,10049,-37,-85,-61,1
1482,301,9495,-10,-61,10,1
1482,301,9495,-10,-61,10,1
1419,314,9492,-3,-20,11,1
1356,381,9650,4,18,6,1
1338,434,9863,9,35,-5,1
1296,475,9974,7,49,-11,1
1171,640,10219,8,53,2,1
1192,761,10466,15,5,12,1
1262,719,10393,-2,-34,23,1
1308,594,10182,-28,-42,80,1
1217,533,10101,-37,-53,136,1
1155,457,10058,-36,-72,142,1
1160,404,10033,-46,-69,115,1
1183,470,10081,-52,-62,90,1
1236,612,10120,-53,-74,67,1
1361,821,10125,-66,-79,67,1
1620,1137,10168,-87,-80,149,1
2182,1684,10203,-122,-83,375,1
2457,2306,9830,-211,-162,1818,1
2606,2122,9553,-186,-230,2231,1
860,162,9607,-262,38,2946,1
1386,396,9923,-516,356,2936,1
1179,392,9688,-885,791,3012,1
466,-63,9268,-1118,1057,2901,1
466,-63,9268,-1118,1057,2901,1
112,-748,9202,-1121,1030,2562,1
26,-1284,9364,-1045,916,2189,1
-185,-1836,9453,-1006,926,1850,1
-445,-2336,9547,-940,925,1488,1
-474,-2559,9604,-814,853,1146,1
-650,-2892,10006,-527,651,532,1
-650,-2892,10006,-527,651,532,1
-1152,-3204,10000,-398,501,148,1
-1357,-4036,10498,-271,273,-431,1
-1579,-4546,10609,-182,56,-954,1
-2342,-4880,10043,61,-287,-2321,1
-2342,-4880,10043,61,-287,-2321,1
-2202,-4983,10047,207,-418,-3144,1
-3937,-4045,9458,1088,36,-5869,1
-3937,-4045,9458,1088,36,-5869,1
-4529,-3823,9087,1087,129,-6747,1
-4665,-3668,9335,1076,159,-7691,1
-4453,-2965,9453,960,293,-8333,1
-4500,-2235,9257,723,651,-8512,1
-4652,-1959,9307,542,904,-8512,1
-5019,-1723,9617,446,937,-8433,1
-5488,-1513,9689,322,973,-8318,1
-5892,-1088,9808,188,1055,-8134,1
-7045,-1097,10102,175,1106,-8111,1
-8071,-1416,10807,256,1075,-8605,1
-8033,-529,11114,239,1044,-9103,1
-7333,1252,10688,154,1067,-9269,1
-5758,3804,10140,50,1124,-8999,1
-4388,6282,10072,-128,1223,-8207,1
-3726,8356,10595,-343,1255,-7184,1
-2256,14621,14769,-825,-578,-2526,1
-2256,14621,14769,-825,-578,-2526,1
-3113,11413,13587,-593,-1551,-1666,1
-4095,8062,12231,-414,-2313,-790,1
-4538,6314,11485,-328,-2681,174,1
-4517,6092,11740,-258,-2872,999,1
-3658,6966,12580,-208,-3129,1594,1
-2299,9280,13488,-274,-3398,2310,1
-930,12070,14364,-281,-3746,3425,1
74,14353,14462,-368,-4199,5029,1
44,15297,13630,-377,-4665,7199,1
-1855,13947,11352,-164,-5169,9566,1
-5184,11375,8779,27,-5381,11763,1
-8348,7820,6451,98,-5186,13411,1
-11721,4207,4203,-14,-4412,14476,1
-13451,915,2220,-26,-3122,14723,1
-13508,-1478,2108,500,-1883,14265,1
-12676,-2721,3399,1374,-1046,13489,1
-9391,-5104,10275,2906,523,9658,1
-9391,-5104,10275,2906,523,9658,1
-8372,-6361,11388,2035,716,8728,1
-7200,-7483,12004,908,830,7849,1
-5976,-8733,13336,-279,747,6926,1
-5072,-10658,13593,-1380,584,6070,1
-5293,-12207,11473,-2159,526,5267,1
-5979,-12589,8809,-2492,618,4279,1
-6289,-12000,7301,-2350,904,3117,1
-5782,-10782,7176,-1900,1118,2017,1
-5293,-9483,7842,-1377,1139,1118,1
-4798,-8215,8547,-999,1148,496,1
-4249,-7041,9113,-688,1059,80,1
-3674,-6182,9585,-378,867,-248,1
-3081,-5535,9800,-68,582,-522,1
-2591,-5106,9732,192,306,-745,1
-2134,-4789,9534,409,57,-888,1
-1713,-4383,9279,521,-109,-965,1
-1013,-3506,9013,512,-86,-960,1
-907,-3343,9171,492,-60,-956,1
-313,-2414,9988,219,114,-944,1
-208,-2312,10042,166,108,-887,1
-32,-2190,10143,172,66,-795,1
102,-2174,10260,205,2,-635,1
120,-2247,10266,262,-92,-450,1
232,-2108,10297,349,-218,-240,1
131,-2065,10352,428,-340,-18,1
-77,-2248,10334,460,-403,123,1
-193,-2528,10203,469,-438,178,1
-238,-2761,10064,496,-475,159,1
-213,-2836,9996,510,-488,112,1
-175,-2809,9921,486,-464,70,1
-219,-2736,9860,447,-428,36,1
-223,-2412,10052,411,-423,30,1
-80,-2108,10175,328,-416,46,1
-7,-2114,10089,215,-357,99,1
-118,-2401,10034,148,-302,184,1
